,2011-09-30,2011-12-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-12-31,2016-03-31,2016-09-30,2016-12-31,2017-03-31
AccretionExpense,,,,27000.000,,,,,60000.000,,,,,,26000.000,,
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,4000.000,,,,,,,,,,,,,,,,
AmortizationOfDeferredCharges,,,,,,,,,32000.000,,,,,,16000.000,,
AmortizationOfFinancingCostsAndDiscounts,,,57000.000,,,,59000.000,,,,,,,,,,
AmortizationOfIntangibleAssets,,,35000.000,34000.000,34000.000,34000.000,34000.000,34000.000,34000.000,34000.000,34000.000,,24000.000,25000.000,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,2676588.000,11538857.000,,2673588.000,10013289.000,401200.000,,9060719.000,,11131219.000,8925719.000,8905719.000,11165885.000,213100.000
CapitalLeaseObligationsIncurred,,,,,,,,,185000.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,207000.000,,71000.000,,,,425000.000,,-157000.000,,,,,,-303000.000,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,168000.000,,,,,,,,,,,,,,,,
CostOfGoodsSold,6618000.000,5991000.000,6915000.000,6256000.000,6915000.000,8036000.000,,6795000.000,7281000.000,9035000.000,8772000.000,8007000.000,9438000.000,9647000.000,10529000.000,10902000.000,9315000.000
DebtInstrumentPeriodicPayment,,,,,,,44000.000,,44000.000,,,,,,41000.000,,
Depreciation,,,73000.000,73000.000,71000.000,71000.000,69000.000,60000.000,61000.000,70000.000,71000.000,66000.000,56000.000,65000.000,72000.000,80000.000,71000.000
DepreciationAndAmortization,90000.000,,107000.000,,,,103000.000,,95000.000,,,,,,,,
DepreciationDepletionAndAmortization,,,,,,,,,,,,,,,97000.000,,
DerivativeGainLossOnDerivativeNet,,,-1085000.000,656000.000,-174000.000,470000.000,,10000.000,214000.000,447000.000,41000.000,3000.000,6000.000,-130000.000,-368000.000,-364000.000,92000.000
DilutiveSecurities,,,,,,,,,,,,,,,,,-92000.000
EarningsPerShareBasic,0.020,-0.040,,0.040,,,,-0.020,0.020,0.030,-0.010,-0.010,0.000,0.000,0.030,0.000,0.010
EarningsPerShareBasicAndDiluted,,,-0.050,,,,,,,,,,,,,,
EarningsPerShareDiluted,,,,0.030,-0.030,,,-0.020,0.010,0.010,-0.010,0.010,0.000,0.000,0.030,0.000,0.010
GainLossOnDispositionOfProperty,,,-6000.000,380000.000,-131000.000,,,,,,,,,,,,
GainLossOnInvestments,,,,,-139000.000,,,,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,-2000.000,,6000.000,,,,,,,,,,,,,,
GrossProfit,1429000.000,1249000.000,1565000.000,1139000.000,1237000.000,1560000.000,1597000.000,727000.000,1301000.000,1256000.000,899000.000,937000.000,975000.000,1324000.000,2152000.000,1470000.000,1339000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,,,,,,,0.000,,,,,,,,
ImpairmentOfIntangibleAssetsFinitelived,,,,,,,,,,,,,0.000,0.000,,,
IncomeLossFromContinuingOperations,595000.000,-683000.000,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,595000.000,-657000.000,-970000.000,828000.000,-527000.000,779000.000,,-423000.000,432000.000,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,,,,614000.000,-82000.000,,-43000.000,87000.000,775000.000,-6000.000,306000.000
IncomeLossFromContinuingOperationsPerDilutedShare,0.030,-0.030,,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,-232000.000,-101000.000,,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,232000.000,,,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,-0.010,-0.010,,,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,,,,,,,,,29000.000,67000.000,24000.000,14000.000,20000.000,54000.000,126000.000,71000.000,68000.000
IncomeTaxesPaid,,,3000.000,,,,,,,,,,,,117000.000,,
IncomeTaxesPaidNet,,-26000.000,-2000.000,-11000.000,-5000.000,1000.000,,-27000.000,,,,,,,,,
IncreaseDecreaseInAccountsPayable,-625000.000,,-73000.000,,,,-258000.000,,763000.000,,,,,,-640000.000,,
IncreaseDecreaseInAccountsReceivable,,,,,,,,,,,,,,,630000.000,,
IncreaseDecreaseInDerivativeLiabilities,-10000.000,,1085000.000,,,,73000.000,,-214000.000,,,,,,368000.000,,
IncreaseDecreaseInInventories,858000.000,,-161000.000,,,,-94000.000,,1276000.000,,,,,,324000.000,,
IncreaseDecreaseInOtherAccruedLiabilities,-116000.000,,45000.000,,,,157000.000,,-109000.000,,,,,,-93000.000,,
IncreaseDecreaseInOtherCurrentAssets,8000.000,,-48000.000,,,,-2000.000,,83000.000,,,,,,-17000.000,,
IncreaseDecreaseInReceivables,-755000.000,,-221000.000,,,,441000.000,,119000.000,,,,,,,,
IncreaseDecreaseInSecurityDeposits,-3000.000,,49000.000,,,,-8000.000,,-15000.000,,,,,,,,
IncrementalCommonSharesAttributableToContingentlyIssuableShares,,,,219581.000,,,,,,,,,,,,,
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,,,8230769.000,,,,,8230769.000,8230769.000,,,,,,,8230769.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,,,199775.000,,,,,176754.000,77712.000,,1434853.000
InterestExpense,,172000.000,248000.000,239000.000,248000.000,244000.000,,237000.000,240000.000,250000.000,251000.000,238000.000,243000.000,248000.000,232000.000,227000.000,225000.000
InterestOnConvertibleDebtNetOfTax,,,,82000.000,,,,,82000.000,82000.000,,,,,,,80000.000
InterestPaid,,,126000.000,,,,183000.000,,174000.000,,,,,,195000.000,,
LeaseAndRentalExpense,,,338000.000,239000.000,251000.000,157000.000,247000.000,258000.000,252000.000,245000.000,262000.000,241000.000,259000.000,239000.000,237000.000,255000.000,226000.000
NetCashProvidedByUsedInDiscontinuedOperations,-207000.000,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,-11000.000,,187000.000,,,,-342000.000,,506000.000,,,,,,264000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-11000.000,,187000.000,,,,-342000.000,,506000.000,,,,,,264000.000,,
