,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,24000.000,,,,,,,,,,,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,1097000.000,,,,4819000.000,,,,-618000.000,,,,1502000.000
AdvertisingExpense,399000.000,464000.000,382000.000,386000.000,377000.000,358000.000,343000.000,323000.000,335000.000,324000.000,374000.000,327000.000,299000.000,229000.000,401000.000
AllocatedShareBasedCompensationExpense,,,,24000.000,24000.000,,12000.000,13000.000,12000.000,13000.000,5000.000,,,,
AllocatedShareBasedCompensationExpenseNetOfTax,,,,24000.000,24000.000,,12000.000,13000.000,12000.000,,5000.000,5000.000,5000.000,,2000.000
AllowanceForLoanAndLeaseLossesAdjustmentsNet,,,,,,,2328000.000,0.000,,,,,,,
AmortizationOfAcquisitionCosts,,,,,,,159000.000,,,,133000.000,117000.000,120000.000,118000.000,104000.000
AmortizationOfIntangibleAssets,,,200000.000,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,262874.000,187720.000,,51129.000,376072.000,44404.000,-466555.000,0.000,0.000,0.000,0.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,,,,,,,417000.000,,,,409000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,,,,,,,3560000.000,,,,465000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,,,,,,,3143000.000,,,,56000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,274000.000,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGains,,,,,,,,,,,,,0.000,,
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,,,,,,,5230000.000,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,,,,2997000.000,,,,5478000.000
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,,,3560000.000,,,,465000.000
BankOwnedLifeInsuranceIncome,279000.000,,320000.000,290000.000,300000.000,275000.000,269000.000,303000.000,301000.000,299000.000,290000.000,277000.000,274000.000,278000.000,275000.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,736000.000,,1965000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-2811000.000,,,,-13271000.000,,,,10481000.000,,,,-34233000.000
CommonStockDividendsPerShareCashPaid,,,0.300,0.000,,,0.170,0.170,0.170,,0.180,0.180,0.180,0.180,0.180
CommunicationsAndInformationTechnology,,,359000.000,,,,430000.000,,,,386000.000,402000.000,397000.000,394000.000,378000.000
ComprehensiveIncomeNetOfTax,5523000.000,5136000.000,4430000.000,4933000.000,5463000.000,3933000.000,3466000.000,303000.000,5460000.000,4832000.000,6030000.000,6431000.000,4202000.000,5421000.000,5379000.000
DividendsCash,,,,0.000,,,1272000.000,1275000.000,1281000.000,1372000.000,1379000.000,1381000.000,1384000.000,1392000.000,1394000.000
DividendsCommonStockCash,,,2235000.000,,,,,,,,,,,,
DividendsPreferredStock,,,,0.000,,,,,,,,,,,
EarningsPerShareBasic,0.480,0.540,0.610,0.590,0.560,0.670,0.550,0.600,0.720,0.760,0.600,0.660,0.590,0.540,0.530
EarningsPerShareDiluted,0.470,0.540,0.600,0.590,0.560,0.660,0.540,0.590,0.720,0.760,0.600,0.660,0.590,0.520,0.530
