,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2013-03-31,2013-05-15,2013-06-30,2013-09-30,2013-12-31
AccountsPayableCurrent,189391.000,185073.000,91048.000,36214.000,55751.000,87428.000,173612.000,186471.000,,180388.000,182365.000,177490.000
AccruedLiabilities,,,,,,,,267202.000,,,,
AccruedLiabilitiesCurrent,,,,,,,,,,211125.000,276625.000,
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,330075.000
AccruedSalariesCurrentAndNoncurrent,,,,,,,93750.000,,,,,
AdditionalPaidInCapital,,,,,,,,55209889.000,,56206472.000,56818159.000,
AdditionalPaidInCapitalCommonStock,24143947.000,25253611.000,25414406.000,46494730.000,47383386.000,48086787.000,48790188.000,,,,,56609618.000
Assets,1127568.000,731102.000,899594.000,272453.000,430324.000,132532.000,79788.000,47780.000,,43927.000,104618.000,351.000
AssetsCurrent,577565.000,78836.000,9660.000,214517.000,374017.000,78510.000,28051.000,614.000,,,240.000,351.000
AssetsNoncurrent,550003.000,652266.000,889934.000,57936.000,56307.000,54022.000,51737.000,,,,,
Cash,,,,,374017.000,64089.000,28051.000,614.000,,,240.000,351.000
CashAndCashEquivalentsAtCarryingValue,577565.000,78836.000,9660.000,214517.000,,,,,,,,351.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,,,,,,,,,,,,67228726.000
CommonStockSharesOutstanding,29635341.000,29710341.000,29362341.000,32348726.000,33138726.000,33138726.000,33138726.000,34038726.000,,61658726.000,69307506.000,34038726.000
CommonStockValue,29635.000,29710.000,29362.000,32348.000,33138.000,33139.000,33139.000,34038.000,,61658.000,69308.000,67229.000
ConvertibleNotesPayable,,,,,,,,,,,,3822.000
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,38678.000
DeferredTaxAssetsGross,,,,,,,,,,,,5305728.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,5305728.000
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,-5305728.000
DerivativeFairValueOfDerivativeLiability,,,,,,,,,,,,60324.000
DerivativeLiabilitiesCurrent,2647045.000,2729975.000,39932045.000,11128157.000,3247109.000,2073024.000,2061891.000,76438.000,,741871.000,485137.000,314305.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,3926477.000,5511294.000,43146242.000,36581356.000,29478920.000,29365206.000,30317652.000,35489118.000,,37126104.000,37509150.000,35762594.000
Goodwill,,,,,,,,,,,660000.000,
InterestAndDividendsPayableCurrent,,,,18333.000,45833.000,73333.000,100833.000,56333.000,,98987.000,142263.000,22005.000
LiabilitiesAndStockholdersEquity,1127568.000,731102.000,899594.000,272453.000,430324.000,132532.000,79788.000,47780.000,,43927.000,104618.000,351.000
LiabilitiesCurrent,4196436.000,4275048.000,41918041.000,13642704.000,5808693.000,4693785.000,4890086.000,3608944.000,,4292874.000,4160890.000,2477071.000
MineralRights,550003.000,648767.000,886753.000,,,,,,,,,
NoncontrollingInterestInVariableInterestEntity,,,,,,,,,,,-43616.000,
NotesPayable,,,,,,,,1662500.000,,1700500.000,1714500.000,
NotesPayableCurrent,,,534948.000,1100000.000,1100000.000,1100000.000,1100000.000,,,,,209050.000
OperatingLossCarryforwards,,,,,,,,,,,,15605084.000
OtherAssets,,,,,,,,47166.000,,43927.000,104378.000,
PrepaidExpense,,,,,,14421.000,,,,,,
PropertyPlantAndEquipmentNet,,3499.000,3181.000,57936.000,56307.000,54022.000,51737.000,47166.000,,43927.000,104378.000,
RetainedEarningsAccumulatedDeficit,-23315973.000,-23315973.000,-23315973.000,-23315973.000,-23315973.000,-23315973.000,-23315973.000,-23315973.000,,-23315973.000,-23315973.000,-23315973.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,,,,,7500000.000,7500000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,,,,0.250,0.250,0.250
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,,7500000.000,,7500000.000,7500000.000,7500000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,,,,,,0.250
SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueOutstanding,,,,,,,,,,,660000.000,
StockholdersEquity,-3068868.000,-3543946.000,-41018447.000,-13370251.000,-5378369.000,-4561253.000,-4810298.000,-3561164.000,,-4248947.000,-4056272.000,-2476720.000
StockholdersEquityNoteSubscriptionsReceivable,,,,,,,,,,75000.000,75000.000,-75000.000
WarrantsAndRightsOutstanding,1360000.000,1360000.000,1360000.000,1360000.000,1360000.000,1360000.000,1360000.000,1360000.000,,1360000.000,1360000.000,1360000.000
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,29635341.000,,,,,,,,,,,
