,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,717000.000,,,,851000.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,1161000.000,,,,
AllocatedShareBasedCompensationExpense,717000.000,,,,851000.000
AmortizationOfDebtDiscountPremium,156000.000,,,,33000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,3940000.000,,,,-6550000.000
CostOfRevenue,1568000.000,732000.000,1110000.000,1723000.000,1450000.000
DeferredIncomeTaxExpenseBenefit,-13000.000,,,,-47000.000
Depreciation,163000.000,,,,180000.000
DerivativeCostOfHedge,-18000.000,-9000.000,,,
EarningsPerShareBasicAndDiluted,-0.560,-0.740,-0.620,-0.550,-0.390
ForeignCurrencyTransactionGainLossBeforeTax,-19000.000,-24000.000,-17000.000,-25000.000,19000.000
GainLossOnDerivativeInstrumentsNetPretax,,,9000.000,,0.000
GeneralAndAdministrativeExpense,1914000.000,2095000.000,1951000.000,2228000.000,2141000.000
GrossProfit,493000.000,85000.000,290000.000,-132000.000,1049000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-6904000.000,-9105000.000,-7911000.000,-8580000.000,-6386000.000
IncomeTaxExpenseBenefit,18000.000,12000.000,9000.000,-36000.000,14000.000
IncomeTaxesPaid,4000.000,,,,
IncreaseDecreaseInAccountsPayableTrade,378000.000,,,,-438000.000
IncreaseDecreaseInAccountsReceivable,295000.000,,,,147000.000
IncreaseDecreaseInDeferredLiabilities,44000.000,,,,127000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,-82000.000,,,,-313000.000
IncreaseDecreaseInInventories,526000.000,,,,-188000.000
IncreaseDecreaseInOtherOperatingLiabilities,50000.000,,,,141000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,607000.000,,,,225000.000
InterestExpenseDebt,479000.000,488000.000,495000.000,,739000.000
InterestPaid,323.000,,,,
NetCashProvidedByUsedInFinancingActivities,11006000.000,,,,-490000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,11006000.000,,,,-490000.000
NetCashProvidedByUsedInInvestingActivities,-129000.000,,,,-10000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-129000.000,,,,-10000.000
NetCashProvidedByUsedInOperatingActivities,-6937000.000,,,,-6050000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-6937000.000,,,,-6050000.000
NetIncomeLoss,-6922000.000,-9117000.000,-7920000.000,-8544000.000,-6400000.000
OperatingExpenses,6908000.000,8673000.000,7693000.000,7903000.000,6704000.000
OperatingIncomeLoss,-6415000.000,-8588000.000,-7403000.000,-8035000.000,-5655000.000
PaymentsOfDebtIssuanceCosts,441000.000,,,,0.000
PaymentsOfStockIssuanceCosts,,,,,41000.000
PaymentsToAcquirePropertyPlantAndEquipment,129000.000,,,,10000.000
ProceedsFromIssuanceOfCommonStock,,,,,658000.000
ProceedsFromIssuanceOfLongTermDebt,12000000.000,,,,0.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfShorttermInvestments,0.000,,,,
ProceedsFromStockOptionsExercised,,,,,20000.000
RepaymentsOfLongTermDebt,553000.000,,,,1168000.000
ResearchAndDevelopmentExpense,1695000.000,3074000.000,1968000.000,2291000.000,1430000.000
Revenues,2061000.000,817000.000,1400000.000,1591000.000,2499000.000
SalesRevenueNet,2061000.000,817000.000,1400000.000,1591000.000,2499000.000
SellingAndMarketingExpense,3299000.000,3504000.000,3774000.000,3384000.000,3133000.000
ShareBasedCompensation,717000.000,,,,851000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,0.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,0.600,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,0.016,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,0.014,,,,
StandardProductWarrantyAccrualPayments,,,,,88000.000
StandardProductWarrantyAccrualWarrantiesIssued,,,,,117000.000
StockIssued1,38000.000,,,,0.000
StockIssuedDuringPeriodSharesShareBasedCompensation,99462.000,,,,22475.000
StockIssuedDuringPeriodValueShareBasedCompensation,38000.000,,,,20000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,12323794.000,12403541.000,12759887.000,-24309115.000,16455257.000
