,2011-09-30
CostOfRevenue,0.000
Depreciation,1759.000
EarningsPerShareBasicAndDiluted,-0.610
GrossProfit,0.000
IncomeLossFromContinuingOperations,-915377.000
IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,0.000
IncomeTaxExpenseBenefit,0.000
InterestExpense,12752.000
NetIncomeLoss,-915377.000
OperatingExpenses,902625.000
OperatingIncomeLoss,-902625.000
ProfessionalFees,379923.000
Revenues,0.000
SalesRevenueNet,0.000
SellingGeneralAndAdministrativeExpense,460943.000
WeightedAverageNumberOfDilutedSharesOutstanding,1501259.000
WeightedAverageNumberOfSharesOutstandingBasic,1501259.000
