,2011-08-12,2011-11-14,2011-12-31,2012-03-31,2012-06-30
AccruedLiabilitiesCurrentAndNoncurrent,,,791027.000,749143.000,980075.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,1517259.000,1697770.000,1903679.000
AdditionalPaidInCapitalCommonStock,,,7437103.000,7456546.000,7470498.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,,,191629.000,117566.000,119995.000
Assets,,,366091232.000,356492944.000,340714119.000
AvailableForSaleSecurities,,,91527860.000,86368856.000,81274824.000
AvailableForSaleSecuritiesAmortizedCost,,,89107989.000,83661089.000,78238653.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,81274824.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,0.000
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,3036171.000
CashAndCashEquivalentsAtCarryingValue,,,48622717.000,51803408.000,50165706.000
CashAndDueFromBanks,,,9437968.000,9873515.000,8786810.000
CashSurrenderValueOfLifeInsurance,,,1189097.000,1209882.000,1214350.000
CommonStockParOrStatedValuePerShare,,,2.500,2.500,2.500
CommonStockSharesAuthorized,,,12000000.000,12000000.000,12000000.000
CommonStockSharesIssued,,,2152966.000,2152966.000,2152966.000
CommonStockSharesOutstanding,,,2138466.000,2138466.000,2138466.000
CommonStockValue,,,5382415.000,5382415.000,5382415.000
DebtInstrumentInterestRateAtPeriodEnd,,,,,0.036
DebtInstrumentInterestRateStatedPercentage,,,,,0.044
Deposits,,,263057544.000,253036570.000,238156559.000
FederalFundsPurchased,,,,0.000,
FederalFundsSold,,,0.000,0.000,0.000
FederalHomeLoanBankAdvancesShortTerm,,,9000000.000,9000000.000,7000000.000
FinancingReceivableAcquiredWithDeterioratedCreditQuality,,,,,0.000
FinancingReceivableAllowanceForCreditLosses,,,,,3940236.000
FinancingReceivableAllowanceForCreditLossesAcquiredWithDeterioratedCreditQuality,,,,,0.000
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,,,,,3076130.000
FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,,,,,864106.000
FinancingReceivableCollectivelyEvaluatedForImpairment,,,,,163414323.000
FinancingReceivableIndividuallyEvaluatedForImpairment,,,,,5211677.000
FinancingReceivableModificationsNumberOfContracts1,,,,,4.000
FinancingReceivableModificationsPostModificationRecordedInvestment1,,,,,4122901.000
FinancingReceivableModificationsPreModificationRecordedInvestment1,,,,,5323716.000
FinancingReceivableModificationsSubsequentDefaultNumberOfContracts,,,,,3.000
FinancingReceivableModificationsSubsequentDefaultRecordedInvestment,,,,,1970390.000
FinancingReceivableRecordedInvestment90DaysPastDueAndStillAccruing,,,,,54738.000
FinancingReceivableRecordedInvestmentCurrent,,,,,162437451.000
FinancingReceivableRecordedInvestmentEqualToGreaterThan90DaysPastDue,,,,,2806909.000
FinancingReceivableRecordedInvestmentNonaccrualStatus,,,,,5266415.000
FinancingReceivableRecordedInvestmentPastDue,,,,,6188549.000
FiniteLivedCoreDepositsGross,,,235194.000,208290.000,181386.000
HeldToMaturitySecurities,,,25829277.000,23832512.000,23345540.000
HeldToMaturitySecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,0.000
HeldToMaturitySecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,-4003.000
HeldToMaturitySecuritiesContinuousUnrealizedLossPositionFairValue,,,,,485997.000
HeldToMaturitySecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,-4003.000
HeldToMaturitySecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,485997.000
HeldToMaturitySecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,0.000
HeldToMaturitySecuritiesFairValue,,,27646820.000,25605448.000,25228891.000
HeldToMaturitySecuritiesUnrecognizedHoldingLoss,,,,,4003.000
HeldtomaturitySecuritiesUnrecognizedHoldingGain,,,,,1887354.000
ImpairedFinancingReceivableRecordedInvestment,,,,,5957349.000
ImpairedFinancingReceivableUnpaidPrincipalBalance,,,,,7077286.000
InterestBearingDepositLiabilities,,,209960303.000,196975105.000,187385014.000
InterestBearingDepositsInBanks,,,39184749.000,41929893.000,41378896.000
InterestPayableCurrentAndNoncurrent,,,575658.000,526206.000,519771.000
InterestReceivable,,,1334950.000,1258751.000,1164417.000
