,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,35589000.000,,,,34108000.000,,,,36283000.000,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,1473000.000,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-754000.000,2008000.000,1726000.000,209000.000,1085000.000,-849000.000,-1589000.000,-7886000.000,-8276000.000,-6371000.000,-3891000.000,-1042000.000,-3887000.000,-721000.000,2159000.000
AdditionalPaidInCapitalCommonStock,347245000.000,347337000.000,347764000.000,348083000.000,348159000.000,348643000.000,348818000.000,349388000.000,349712000.000,351108000.000,351448000.000,351860000.000,352322000.000,356339000.000,356497000.000
AllowanceForDoubtfulAccountsReceivable,,,,,28107000.000,26612000.000,26088000.000,25926000.000,25863000.000,25990000.000,26904000.000,,27722000.000,27342000.000,28355000.000
Assets,2817815000.000,2922257000.000,2797670000.000,2805276000.000,2929042000.000,2891246000.000,2828809000.000,2981975000.000,3021520000.000,2999199000.000,2906201000.000,3225384000.000,3120097000.000,3138570000.000,3208326000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,837905000.000,805375000.000,764743000.000
AvailableForSaleSecurities,461825000.000,486138000.000,507897000.000,448028000.000,447453000.000,445070000.000,474151000.000,523364000.000,529400000.000,542198000.000,532341000.000,839193000.000,842750000.000,815716000.000,779520000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,4232000.000,4711000.000,7417000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,9089000.000,4072000.000,2042000.000
AvailableForSaleSecuritiesAmortizedCost,461903000.000,481731000.000,503584000.000,446117000.000,444337000.000,444243000.000,474671000.000,534263000.000,541104000.000,550785000.000,537070000.000,839454000.000,847607000.000,815077000.000,774145000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,29350000.000,25671000.000,34197000.000,30287000.000,27227000.000,6470000.000,25336000.000,24023000.000,26571000.000,20969000.000,19295000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,31185000.000,27139000.000,35506000.000,30442000.000,27313000.000,6558000.000,25372000.000,24286000.000,26757000.000,21140000.000,19657000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,64681000.000,97934000.000,106170000.000,125049000.000,132709000.000,151886000.000,129649000.000,157608000.000,149336000.000,155827000.000,144880000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,66738000.000,99418000.000,107610000.000,125686000.000,133516000.000,152384000.000,130268000.000,158342000.000,149585000.000,156083000.000,146069000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,10712000.000,10531000.000,10416000.000,10361000.000,10033000.000,8753000.000,,,0.000,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,2996000.000,2950000.000,3038000.000,3341000.000,3288000.000,8753000.000,,,0.000,,
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,434302000.000,434217000.000,464645000.000,524272000.000,531113000.000,541056000.000,527341000.000,829725000.000,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,22563000.000,10018000.000,11385000.000,14960000.000,15008000.000,24731000.000,29395000.000,38165000.000,46554000.000,45548000.000,46374000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,22081000.000,10066000.000,11423000.000,15100000.000,15106000.000,24830000.000,29463000.000,38270000.000,46650000.000,45623000.000,46441000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,436921000.000,434661000.000,463770000.000,512719000.000,519135000.000,532220000.000,522189000.000,828800000.000,832452000.000,805305000.000,769426000.000
AvailableForSaleSecuritiesGrossUnrealizedGainLoss,,,,,,-624000.000,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,8104000.000,8028000.000,7922000.000,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,11220000.000,8855000.000,7402000.000,,,,,,,,
BankOwnedLifeInsurance,26770000.000,27169000.000,37563000.000,38126000.000,38937000.000,39257000.000,39804000.000,40417000.000,40852000.000,41224000.000,41855000.000,42387000.000,42735000.000,43058000.000,43777000.000
CashAndCashEquivalentsAtCarryingValue,271202000.000,254176000.000,78104000.000,567743000.000,831374000.000,827523000.000,792242000.000,835646000.000,777130000.000,699354000.000,600859000.000,507433000.000,341071000.000,292868000.000,365472000.000
CashAndDueFromBanks,47685000.000,51704000.000,43743000.000,44906000.000,53349000.000,57836000.000,26427000.000,61892000.000,57981000.000,37711000.000,48130000.000,52856000.000,48995000.000,33208000.000,41892000.000
CommonStockParOrStatedValuePerShare,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200
CommonStockSharesAuthorized,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000
CommonStockSharesOutstanding,17689049.000,17694297.000,19516490.000,19629981.000,19638090.000,19761426.000,19880657.000,19898145.000,19903337.000,19935559.000,20032431.000,19984352.000,19984957.000,20082568.000,20076540.000
CommonStockValue,3798000.000,3799000.000,4163000.000,4186000.000,4188000.000,4212000.000,4236000.000,4240000.000,4241000.000,4247000.000,4266000.000,4257000.000,4257000.000,4276000.000,4275000.000
DeferredIncomeTaxLiabilities,,,,,,4808000.000,,,,597000.000,,,,722000.000,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,,,,2820000.000,,,,2176000.000,
DeferredTaxAssetsGross,,,,,,24071000.000,,,,32030000.000,,,,27086000.000,
DeferredTaxAssetsLiabilitiesNet,27161000.000,25826000.000,19822000.000,19793000.000,18585000.000,19263000.000,19853000.000,23603000.000,24654000.000,31433000.000,25697000.000,24513000.000,28514000.000,26364000.000,19957000.000
DeferredTaxAssetsNet,,,,,,19263000.000,,,,31433000.000,,,,26364000.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,,,,189000.000,,,,115000.000,
DeferredTaxAssetsOther,,,,,,2816000.000,,,,2700000.000,,,,5169000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,,,1198000.000,,,,2341000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,,,,4764000.000,,,,5229000.000,,,,5159000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPostretirementBenefits,,,,,,,,,,695000.000,,,,709000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,194000.000,,,,287000.000,,,,386000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,240000.000,,,,235000.000,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,,,,,,4123000.000,,,,4655000.000,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,,,10953000.000,,,,10763000.000,,,,11031000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,,,,,,,,,,2879000.000,,,,2592000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,3825000.000,,,,,,,,,
DeferredTaxLiabilitiesOther,,,,,,,,,,597000.000,,,,425000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,780000.000,,,,,,,,,
DeferredTaxLiabilitiesUnrealizedGainsOnTradingSecurities,,,,,,203000.000,,,,,,,,297000.000,
DefinedBenefitPlanAccumulatedBenefitObligation,,,,,,13360000.000,,,,13704000.000,,,,14260000.000,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeBeforeTax,,,,,,2455000.000,,,,1738000.000,,,,1772000.000,
