,2011-09-30,2011-12-31,2012-03-31
AccumulatedOtherComprehensiveIncomeLossNetOfTax,5319000.000,5378000.000,5133000.000
AdditionalPaidInCapital,18221000.000,18126000.000,17916000.000
AdvancesFromFederalHomeLoanBanks,5000000.000,5000000.000,5000000.000
Assets,1069783000.000,1014316000.000,1021221000.000
AvailableForSaleSecurities,254267000.000,251747000.000,284282000.000
BankOwnedLifeInsurance,24103000.000,24330000.000,24559000.000
CashAndCashEquivalentsAtCarryingValue,84369000.000,63295000.000,102942000.000
CashAndDueFromBanks,18400000.000,16307000.000,11986000.000
CommonStockParOrStatedValuePerShare,5.000,5.000,5.000
CommonStockSharesAuthorized,7000000.000,7000000.000,7000000.000
CommonStockSharesIssued,4478295.000,4478295.000,4478295.000
CommonStockValue,22391000.000,22391000.000,22391000.000
DeferredTaxAssetsNet,0.000,0.000,
DemandDepositAccounts,149361000.000,171939000.000,173816000.000
Deposits,939225000.000,917295000.000,921824000.000
HeldToMaturitySecuritiesAmortizedCostBeforeOtherThanTemporaryImpairment,11344000.000,9836000.000,7893000.000
HeldToMaturitySecuritiesFairValue,11481000.000,9942000.000,7994000.000
IntangibleAssetsNetExcludingGoodwill,2020000.000,1877000.000,1740000.000
InterestBearingDepositsInBanks,65969000.000,46988000.000,90956000.000
InterestBearingDomesticDepositCertificatesOfDeposits,323881000.000,307295000.000,298747000.000
InterestBearingDomesticDepositDemand,386348000.000,353462000.000,358298000.000
InterestBearingDomesticDepositSavings,79635000.000,84599000.000,90963000.000
InterestReceivable,7179000.000,6453000.000,5029000.000
JuniorSubordinatedDebentureOwedToUnconsolidatedSubsidiaryTrust,25000000.000,25000000.000,25000000.000
Liabilities,1030599000.000,1009381000.000,1015477000.000
LiabilitiesAndStockholdersEquity,1069783000.000,1014316000.000,1021221000.000
LoansAndLeasesReceivableAllowance,16511000.000,30413000.000,29741000.000
LoansAndLeasesReceivableNetOfDeferredIncome,638553000.000,621021000.000,571295000.000
LoansAndLeasesReceivableNetReportedAmount,622042000.000,590608000.000,541554000.000
LoansReceivableHeldForSaleNet,2113000.000,2220000.000,946000.000
MarketableSecurities,265611000.000,261583000.000,292175000.000
OtherAssets,11163000.000,9588000.000,7608000.000
OtherBorrowings,85800000.000,84835000.000,87497000.000
OtherLiabilities,5574000.000,7251000.000,6156000.000
OtherRealEstateAndForeclosedAssets,18502000.000,21848000.000,12389000.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000
PreferredStockSharesAuthorized,100000.000,100000.000,100000.000
PreferredStockSharesIssued,25083.000,25083.000,25083.000
PreferredStockSharesOutstanding,25083.000,25083.000,25083.000
PreferredStockValue,25008000.000,25016000.000,25023000.000
PropertyPlantAndEquipmentNet,25937000.000,25850000.000,25615000.000
RetainedEarningsAccumulatedDeficit,-8448000.000,-42791000.000,-41791000.000
SecuritiesSoldUnderAgreementsToRepurchase,54262000.000,54835000.000,57497000.000
StockholdersEquity,39184000.000,4935000.000,5744000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,39184000.000,4935000.000,5744000.000
TreasuryStockShares,1144405.000,1137266.000,1122270.000
TreasuryStockValue,23457000.000,23335000.000,23078000.000
WarrantsAndRightsOutstanding,150000.000,150000.000,150000.000
