,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionOfDiscount,,,,,,,,8660.000,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,405250.000,,,,
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,,573137.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,64808000.000,,55668000.000,32960000.000,,,5476000.000
AssetManagementFees,,,,,15563.000,,,,,,,,,,,
CashPeriodIncreaseDecrease,,,-226483.000,,-46243.000,,,,,1311561.000,,-854763.000,,,,-1923678.000
ClearanceFees,,,,,,,,56320.000,681795.000,,,,,,,
ComprehensiveIncomeNetOfTax,,,,,,,,754522.000,-1564864.000,,,,,,,
CostsAndExpenses,701444.000,904931.000,671781.000,,,,,,,,,,,,,
CumulativeTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,,,,,,,1042.000,2972.000,,,,,,,
CustodyFees,,,,,,,,105325.000,,,,,,,,
DebtIssuanceCosts,,,,,,,,,,140000.000,,,,,,
DeferredSalesInducementsAdditions,,,,,,,,,,,8256000.000,,,,,
DefinedBenefitPlanForeignCurrencyExchangeRateChangesPlanAssets,,,,,,,,,,,775.000,,,,,
DerivativeGainLossOnDerivativeNet,,,,,,,,,,46440.000,-9052372.000,-2996000.000,8237000.000,684000.000,14500.000,-3000.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,,,,352834.000,-74062.000,,,,,,,
DilutiveSecurities,,,,,,,,,,,,,3697000.000,0.000,,
EarningsPerShareBasic,,,,,,,,,,,,,0.080,-0.290,,
EarningsPerShareBasicAndDiluted,-0.010,-0.020,-0.010,,,-0.010,-0.010,0.050,-0.090,-0.040,-0.550,-0.070,,,,-0.290
