,2012-06-30,2012-09-29,2013-03-30,2013-06-29,2013-09-28,2014-03-29,2014-06-28,2014-09-27,2015-07-04,2015-10-03
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,29000.000,,,1160000.000,,,,
AdjustmentForAmortization,,,,,,17000.000,,,,
AllocatedShareBasedCompensationExpense,1812000.000,1193000.000,,,,,1356000.000,872000.000,1126000.000,422000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,10133000.000,,,-7340000.000,,,,
ComprehensiveIncomeNetOfTax,-21048000.000,-16917000.000,-17930000.000,-14976000.000,-11284000.000,-12947000.000,-15484000.000,-6669000.000,-6180000.000,-6155000.000
CostOfGoodsSold,27296000.000,28809000.000,27101000.000,34269000.000,32912000.000,21000000.000,22616000.000,16038000.000,12823000.000,10495000.000
Depreciation,,,3827000.000,,,3332000.000,,,,
EarningsPerShareBasicAndDiluted,-0.300,-0.240,-0.260,-0.170,-0.130,-0.140,-0.180,-0.080,-0.070,-0.070
GainLossOnSaleOfPropertyPlantEquipment,,,46000.000,,,0.000,,,50000.000,
GrossProfit,-2197000.000,-167000.000,-721000.000,296000.000,4099000.000,2271000.000,645000.000,2833000.000,2973000.000,1628000.000
IncreaseDecreaseInAccountsPayable,,,-2776000.000,,,-2206000.000,,,,
IncreaseDecreaseInAccountsReceivable,,,446000.000,,,-2735000.000,,,,
IncreaseDecreaseInInventories,,,1473000.000,,,1408000.000,,,,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,,1195000.000,,,193000.000,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,1388000.000,,,1499000.000,,,,
InterestAndDividendIncomeSecuritiesAvailableForSale,,,27000.000,,,,,,,
InterestExpense,0.000,0.000,,20000.000,31000.000,33000.000,60000.000,76000.000,,
InterestIncomeExpenseNet,,,,,,,,,-9000.000,
InventoryWriteDown,,,,,,,2080000.000,,,
InvestmentIncomeInterest,133000.000,128000.000,93000.000,65000.000,46000.000,5000.000,1000.000,1000.000,,
NetCashProvidedByUsedInFinancingActivities,,,18419000.000,,,10000.000,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,18419000.000,,,10000.000,,,,
NetCashProvidedByUsedInInvestingActivities,,,10347000.000,,,2553000.000,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,10347000.000,,,2553000.000,,,,
NetCashProvidedByUsedInOperatingActivities,,,-18633000.000,,,-9903000.000,,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-18633000.000,,,-9903000.000,,,,
NetIncomeLoss,-20933000.000,-17039000.000,-19019000.000,-13799000.000,-11204000.000,-11750000.000,-15034000.000,-6669000.000,-6180000.000,-6155000.000
NonoperatingIncomeExpense,1000.000,25000.000,46000.000,1508000.000,15000.000,1160000.000,,,,-8000.000
OperatingIncomeLoss,-21067000.000,-17192000.000,-19158000.000,-15352000.000,-11234000.000,-12882000.000,-15562000.000,-6664000.000,-6171000.000,-6147000.000
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,,,1089000.000,-1180000.000,-80000.000,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,0.000,0.000,0.000,3000.000,0.000,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,0.000,0.000,0.000,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeReclassificationAdjustmentsNetOfTax,,,1118000.000,242000.000,-55000.000,,,,,
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,118000.000,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentRealizedUponSaleOrLiquidationNetOfTax,,,0.000,3000.000,0.000,,,,,
OtherComprehensiveIncomeLossNetOfTax,,,,,,-1197000.000,-450000.000,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,1089000.000,-1177000.000,-80000.000,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,-30000.000,-29000.000,-29000.000,-1422000.000,-25000.000,-1160000.000,,,,
