,2011-09-30,2012-09-30,2013-09-30,2014-09-30,2015-09-30,2016-09-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,45402000.000,51305000.000,48787000.000,50889000.000,50182000.000,65996000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,9438000.000,1109000.000,307000.000,10428000.000,24000.000,93000.000
AdvertisingExpense,2600000.000,2800000.000,4200000.000,2200000.000,1100000.000,2100000.000
AmortizationOfIntangibleAssets,,,45072000.000,50239000.000,55531000.000,57802000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,200000.000,2300000.000,,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,0.790,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,0.770,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,93000000.000,,,,,
BusinessAcquisitionsProFormaRevenue,1227800000.000,,,,,
BusinessCombinationAcquisitionRelatedCosts,7800000.000,3800000.000,9900000.000,12700000.000,8900000.000,3500000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,2143000.000,,1170000.000
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,,,,12000000.000,,
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,81500000.000,,9800000.000,,
CashAcquiredFromAcquisition,,,,9575000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-72375000.000,321665000.000,-247630000.000,51741000.000,-20237000.000,4518000.000
ComprehensiveIncomeNetOfTax,73140000.000,-43135000.000,165110000.000,116987000.000,50182000.000,-62676000.000
ConcentrationRiskPercentage1,,,0.100,0.100,0.100,0.100
CostOfRevenue,,372128000.000,373039000.000,373683000.000,334734000.000,325665000.000
CostOfServices,327976000.000,341533000.000,258954000.000,256876000.000,198742000.000,
CostsAndExpenses,1049835000.000,755455000.000,793178000.000,786708000.000,878892000.000,851882000.000
CurrentFederalTaxExpenseBenefit,22849000.000,8534000.000,7081000.000,12792000.000,3907000.000,2417000.000
CurrentForeignTaxExpenseBenefit,31530000.000,41101000.000,13586000.000,31010000.000,23823000.000,28467000.000
CurrentIncomeTaxExpenseBenefit,54187000.000,51368000.000,22179000.000,45864000.000,28329000.000,31455000.000
CurrentStateAndLocalTaxExpenseBenefit,-192000.000,1733000.000,1512000.000,2062000.000,599000.000,571000.000
DeferredFederalIncomeTaxExpenseBenefit,-31303000.000,106041000.000,-38224000.000,-13200000.000,-20809000.000,965000.000
DeferredForeignIncomeTaxExpenseBenefit,-1584000.000,-8981000.000,3228000.000,-4661000.000,-27986000.000,-45662000.000
DeferredIncomeTaxExpenseBenefit,-35063000.000,104766000.000,-39714000.000,-19946000.000,-49361000.000,-44182000.000
DeferredOtherTaxExpenseBenefit,,,,,-1400000.000,
DeferredStateAndLocalIncomeTaxExpenseBenefit,-2176000.000,7706000.000,-4718000.000,-2085000.000,-566000.000,515000.000
DefinedBenefitPlanActualReturnOnPlanAssets,-1601000.000,16499000.000,13610000.000,15914000.000,1878000.000,1742000.000
DefinedBenefitPlanActuarialGainLoss,,,11302000.000,-33295000.000,-3594000.000,-10556000.000
DefinedBenefitPlanActuarialNetGainsLosses,2051000.000,23173000.000,,,,
DefinedBenefitPlanAmountToBeAmortizedFromAccumulatedOtherComprehensiveIncomeLossNextFiscalYear,,,,,,3400000.000
DefinedBenefitPlanBenefitsPaid,-5612000.000,9306000.000,10316000.000,6477000.000,7183000.000,1600000.000
DefinedBenefitPlanContributionsByEmployer,2206000.000,7666000.000,9969000.000,12905000.000,46700000.000,1978000.000
DefinedBenefitPlanContributionsByPlanParticipants,445000.000,421000.000,432000.000,325000.000,198000.000,147000.000
DefinedBenefitPlanCurtailments,,,-1608000.000,0.000,,
DefinedBenefitPlanForeignCurrencyExchangeRateChangesBenefitObligation,39000.000,-2132000.000,629000.000,-6480000.000,-9515000.000,2431000.000
DefinedBenefitPlanForeignCurrencyExchangeRateChangesPlanAssets,223000.000,-1228000.000,-335000.000,-3510000.000,-5632000.000,1707000.000
DefinedBenefitPlanInterestCost,8009000.000,8044000.000,7373000.000,7903000.000,6419000.000,1374000.000
DefinedBenefitPlanPlanAmendments,-73000.000,0.000,,,,
DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1,,,,,-66332000.000,0.000
DefinedBenefitPlanServiceCost,1782000.000,1882000.000,2017000.000,1659000.000,1466000.000,1599000.000
DefinedBenefitPlanSettlementsBenefitObligation,,,,,135350000.000,0.000
DefinedBenefitPlanSettlementsPlanAssets,,,,,135350000.000,0.000
DefinedBenefitPlanTargetAllocationPercentageOfAssetsEquitySecurities,0.600,,,,,
DefinedBenefitPlanTargetPlanAssetAllocations,,,,1.000,,
Depreciation,28700000.000,30400000.000,31500000.000,27100000.000,28900000.000,28800000.000
DepreciationDepletionAndAmortization,62394000.000,66471000.000,76551000.000,77307000.000,84433000.000,86554000.000
EarningsPerShareBasic,0.730,-0.300,1.200,1.360,0.410,-0.480
EarningsPerShareDiluted,0.710,-0.300,1.190,1.340,0.410,-0.480
EffectOfExchangeRateOnCashAndCashEquivalents,6350000.000,660000.000,-1339000.000,-9364000.000,-17946000.000,6807000.000
EffectiveIncomeTaxRateContinuingOperations,0.180,1.290,-0.140,0.140,-0.790,-0.190
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,0.350,0.350,-0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,0.030,1.030,-0.320,-0.110,0.630,0.570
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,-0.150,-0.160,-0.260,-0.190,-2.130,-0.410
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,-0.020,0.000,0.010,0.010,0.070,0.000
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,-0.050,-0.010,-0.010,0.000,-0.080,0.090
EffectiveIncomeTaxRateReconciliationTaxSettlements,,0.010,-0.010,0.000,-0.110,0.000
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,13600000.000,2800000.000,2700000.000,700000.000,700000.000,700000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,5398000.000,1324000.000,334000.000,10428000.000,24000.000,93000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,5398000.000,1324000.000,334000.000,10428000.000,24000.000,93000.000
FinancingReceivableAllowanceForCreditLossesProvisions,0.000,0.000,,,,
FinancingReceivableAllowanceForCreditLossesWriteOffs,0.000,0.000,,,0.000,0.000
FiniteLivedIntangibleAssetsAmortizationExpense,33712000.000,36122000.000,,,,
FinitelivedIntangibleAssetsAcquired1,,,133500000.000,59170000.000,,
ForeignCurrencyTransactionGainLossBeforeTax,-12293000.000,-5862000.000,-2027000.000,-4469000.000,-2706000.000,-1889000.000
ForeignCurrencyTransactionLossBeforeTax,12300000.000,5900000.000,2000000.000,4500000.000,2700000.000,1900000.000
FutureAmortizationExpenseAfterYearFive,,42600000.000,,,,
FutureAmortizationExpenseYearFive,23100000.000,19500000.000,,,,
FutureAmortizationExpenseYearFour,30500000.000,23100000.000,,,,
FutureAmortizationExpenseYearOne,36500000.000,36000000.000,,,,
FutureAmortizationExpenseYearThree,34100000.000,30600000.000,,,,
FutureAmortizationExpenseYearTwo,36300000.000,34100000.000,,,,
GainLossOnForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstruments,4100000.000,-3600000.000,-3400000.000,-3800000.000,600000.000,-500000.000
GeneralAndAdministrativeExpense,110291000.000,117468000.000,131937000.000,142232000.000,166732000.000,145615000.000
GoodwillTranslationAndPurchaseAccountingAdjustments,-4386000.000,-2097000.000,4568000.000,-16457000.000,-28594000.000,
GrossProfit,,883551000.000,920502000.000,983284000.000,920508000.000,814868000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-23984000.000,-11422000.000,6112000.000,17038000.000,-110867000.000,-156166000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,120736000.000,126234000.000,186112000.000,26525000.000,-67192000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,128532000.000,132158000.000,120122000.000,169074000.000,137392000.000,88974000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,104548000.000,120736000.000,126234000.000,186112000.000,,
IncomeTaxExaminationInterestExpense,300000.000,300000.000,-1200000.000,300000.000,100000.000,500000.000
IncomeTaxExaminationPenaltiesExpense,0.000,100000.000,0.000,0.000,0.000,0.000
IncomeTaxExpenseBenefit,19124000.000,156134000.000,-17535000.000,25918000.000,-21032000.000,-12727000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,124500000.000,,,,
IncomeTaxReconciliationNondeductibleExpenseOther,,,,,14500000.000,
IncomeTaxReconciliationOtherAdjustments,,,,,-24000000.000,-28000000.000
IncomeTaxReconciliationRepatriationOfForeignEarnings,-6500000.000,,,,,
IncomeTaxReconciliationTaxCreditsResearch,,,,,,6000000.000
IncomeTaxReconciliationTaxSettlementsForeign,,,5300000.000,,,
IncomeTaxesPaidNet,28100000.000,53000000.000,35400000.000,25500000.000,30100000.000,25500000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-58000.000,-8556000.000,-4828000.000,-436000.000,31134000.000,-14185000.000
IncreaseDecreaseInAccountsReceivable,32334000.000,-32309000.000,-17308000.000,-7554000.000,-29723000.000,-52617000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,18931000.000,-4005000.000,-15211000.000,19134000.000,-3536000.000,6749000.000
IncreaseDecreaseInDeferredRevenue,8195000.000,14362000.000,6727000.000,24998000.000,8852000.000,16232000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,-3788000.000,983000.000,11036000.000,8974000.000,-56950000.000,60944000.000
IncreaseDecreaseInOtherAccruedLiabilities,-52129000.000,0.000,0.000,,,
IncreaseDecreaseInOtherOperatingAssets,15111000.000,12423000.000,11766000.000,17345000.000,17880000.000,-1444000.000
IncreaseDecreaseInOtherOperatingLiabilities,3953000.000,863000.000,1132000.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,1826000.000,-8332000.000,9113000.000,-4417000.000,10716000.000,-4591000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,3395000.000,0.000,1767000.000,1890000.000,1237000.000,0.000
InterestExpense,3310000.000,4746000.000,6976000.000,8155000.000,14742000.000,29882000.000
InvestmentIncomeInterest,3844000.000,2920000.000,2862000.000,3117000.000,3697000.000,3437000.000
