,2011-06-18,2011-09-10,2012-03-24,2012-06-16,2012-09-08,2013-03-23,2013-06-15,2013-09-07,2014-03-22,2014-06-14,2014-09-06,2015-03-28,2015-06-20,2015-09-12,2016-03-26,2016-06-18,2016-09-10,2017-03-25,2017-06-17
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-10000.000,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,,,374000.000,,,311000.000,
AllocatedShareBasedCompensationExpense,,,,,,94000.000,,,-84000.000,,,228000.000,,,,,,,
AmortizationOfIntangibleAssets,,,,,,200000.000,200000.000,200000.000,400000.000,500000.000,500000.000,700000.000,700000.000,700000.000,800000.000,700000.000,700000.000,800000.000,800000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,292.000,,,230.000,,,150.000,,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,,,0.070,,,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,,,0.070,,,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,1371000.000,,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,67944000.000,,,,,,,,,,,
BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentIntangibles,,,,,,,1100000.000,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-1454000.000,,,-3290000.000,,,-2693000.000,,,-1276000.000,,,-1209000.000,,,-25722000.000,
ConstructionInProgressExpendituresIncurredButNotYetPaid,,,-3920000.000,,,-247000.000,,,767000.000,,,388000.000,,,1062000.000,,,0.000,
CostOfGoodsSoldDepreciationAndAmortization,,,,1767000.000,1749000.000,1695000.000,1903000.000,1950000.000,2141000.000,2167000.000,2101000.000,3591000.000,,,3294000.000,3301000.000,3360000.000,3281000.000,3336000.000
CostsAndExpenses,,30197000.000,42337000.000,51908000.000,52718000.000,52286000.000,52201000.000,55698000.000,57365000.000,63525000.000,62588000.000,69714000.000,64363000.000,63499000.000,64247000.000,61711000.000,61695000.000,61290000.000,63270000.000
DebtInstrumentInterestRateDuringPeriod,,,,,,,,,0.022,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,-180000.000,,,-399000.000,,,-1177000.000,,,-660000.000,,,-865000.000,,,2710000.000,
Depreciation,,,,,,,,,,2200000.000,2000000.000,3600000.000,3600000.000,3700000.000,3400000.000,3400000.000,3400000.000,3400000.000,3400000.000
DepreciationDepletionAndAmortization,1215000.000,1208000.000,1772000.000,1911000.000,1904000.000,1859000.000,2163000.000,2224000.000,2626000.000,2692000.000,2593000.000,4333000.000,4298000.000,4419000.000,4128000.000,4118000.000,4196000.000,4132000.000,4184000.000
EarningsPerShareBasic,0.050,0.040,0.020,0.070,0.060,-0.020,0.060,0.070,-0.090,0.100,0.130,-0.040,0.090,0.120,-0.080,0.080,0.100,0.210,0.310
EarningsPerShareDiluted,0.050,0.040,0.020,0.070,0.060,-0.020,0.060,0.070,-0.090,0.100,0.130,-0.040,0.090,0.120,-0.080,0.080,0.100,0.210,0.300
EffectiveIncomeTaxRateContinuingOperations,,,,0.412,0.411,,-0.452,-0.443,-0.430,-0.396,-0.446,-0.413,-0.414,0.373,0.334,0.367,0.281,0.367,0.363
EntityWideRevenueMajorCustomerPercentage,,,,0.100,0.100,,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,,,,6381000.000,5730000.000,6755000.000,7309000.000,7325000.000,9328000.000,8831000.000,8675000.000,11808000.000,11402000.000,10695000.000,13042000.000,12338000.000,11562000.000,13192000.000,11423000.000
GoodwillAcquiredDuringPeriod,,,,,,1879000.000,,,,,,,,,,,,,
GoodwillImpairmentLoss,,,,,,,,,,,,,,,11000.000,,,,
GoodwillOtherIncreaseDecrease,,,,,,,,,,,,,,,,,,0.000,
GoodwillPurchaseAccountingAdjustments,,,,,,,,,,,,,,,1173000.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1211000.000,943000.000,456000.000,2071000.000,1757000.000,-827000.000,1929000.000,2395000.000,-2871000.000,3289000.000,4356000.000,-1532000.000,3411000.000,4392000.000,-2590000.000,2893000.000,3353000.000,7609000.000,10968000.000
IncomeTaxExpenseBenefit,492000.000,335000.000,186000.000,853000.000,723000.000,-407000.000,872000.000,1061000.000,-1235000.000,1304000.000,1942000.000,-632000.000,1413000.000,1637000.000,-864000.000,1062000.000,942000.000,2792000.000,3982000.000
IncomeTaxesPaid,,,-4000.000,,,-8000.000,,,50000.000,,,61000.000,,,36000.000,,,0.000,
IncreaseDecreaseInAccountsPayable,,,8791000.000,,,2614000.000,,,3657000.000,,,-4265000.000,,,504000.000,,,-2628000.000,
IncreaseDecreaseInAccountsReceivable,,,7860000.000,,,1207000.000,,,-1838000.000,,,-1796000.000,,,-94000.000,,,-4375000.000,
IncreaseDecreaseInAccruedLiabilities,,,-80000.000,,,659000.000,,,-1294000.000,,,-1427000.000,,,566000.000,,,-2670000.000,
IncreaseDecreaseInIncomeTaxesReceivable,,,-658000.000,,,50000.000,,,,,,,,,,,,,
IncreaseDecreaseInInventories,,,7390000.000,,,327000.000,,,648000.000,,,-860000.000,,,-1083000.000,,,1166000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,646000.000,,,777000.000,,,528000.000,,,-1547000.000,,,-525000.000,,,-1410000.000,
InterestCostsCapitalized,,,,,,,,,,,,,,100000.000,0.000,,,,
InterestCostsIncurred,,,,,,,,,,,,,,400000.000,,,,,
InterestExpense,,,,146000.000,112000.000,,,,,,,,,,,,,,
InterestIncomeExpenseNet,,,,,,,,,,,,,,-404000.000,,,,,
InterestPaid,,,-164000.000,,,-103000.000,,,58000.000,,,2000.000,,,405000.000,,,481000.000,
InventoryWriteDown,,,,,,,,,,,,2601000.000,,,,200000.000,,0.000,0.000
LossesGainsOnSalesOfAssetsAndAssetImpairmentCharges,-12000.000,1000.000,,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,12083000.000,,,280000.000,,,-557000.000,,,-66000.000,,,100000.000,,,-34127000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,12083000.000,,,280000.000,,,-557000.000,,,-66000.000,,,100000.000,,,-34127000.000,
NetCashProvidedByUsedInInvestingActivities,,,9215000.000,,,-5561000.000,,,-4930000.000,,,-5462000.000,,,-7538000.000,,,-3293000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,9215000.000,,,-5561000.000,,,-4930000.000,,,-5462000.000,,,-7538000.000,,,-3293000.000,
NetCashProvidedByUsedInOperatingActivities,,,-4322000.000,,,1991000.000,,,2794000.000,,,4252000.000,,,6229000.000,,,11698000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-4322000.000,,,1991000.000,,,2794000.000,,,4252000.000,,,6229000.000,,,11698000.000,
NetIncomeLoss,719000.000,608000.000,270000.000,1218000.000,1034000.000,-440000.000,,1308000.000,-1659000.000,1929000.000,2411000.000,-941000.000,1970000.000,2709000.000,-1768000.000,1831000.000,2335000.000,4764000.000,6934000.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,20000.000,26000.000,26000.000,23000.000,56000.000,3000.000,41000.000,28000.000,46000.000,42000.000,0.000,76000.000,53000.000,52000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,,1031000.000,,,,,,,,,,,,
NoncashOrPartNoncashAcquisitionValueOfLiabilitiesAssumed1,,,0.000,,,-139000.000,,,,,,,,,,,,,
NoncontrollingInterestIncreaseFromBusinessCombination,,,,,,834000.000,,,,,,,,,,,,,
NotesIssued1,,,0.000,,,-835000.000,,,0.000,,,,,,,,,,
OperatingCostsAndExpenses,24729000.000,,,,,,,,,,,,,,,,,,
OperatingIncomeLoss,1221000.000,952000.000,643000.000,2217000.000,1869000.000,-721000.000,2036000.000,2492000.000,-2818000.000,3322000.000,4380000.000,-978000.000,3819000.000,4796000.000,-2072000.000,3344000.000,3816000.000,7696000.000,11380000.000
OtherNoncashIncomeExpense,,,,,,10000.000,,,-8000.000,,,126000.000,,,-219000.000,,,-435000.000,
OtherOperatingIncomeExpenseNet,,,,,,8000.000,-101000.000,-138000.000,51000.000,-236000.000,-172000.000,99000.000,154000.000,-99000.000,58000.000,142000.000,-1439000.000,5006000.000,3027000.000
PaymentsForRestructuring,,,,,,,,,,,,-830.000,,,,,,,
PaymentsOfDebtIssuanceCosts,,,,,,,,,,,,,,,,,,1051000.000,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,0.000,,,2405000.000,,,0.000,,,,,,2100000.000,,,0.000,
PaymentsToAcquireIntangibleAssets,,,-279000.000,,,0.000,,,,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,-8936000.000,,,3156000.000,,,4930000.000,,,5462000.000,,,5485000.000,,,3313000.000,
ProceedsFromIssuanceOfCommonStock,,,98000.000,,,,,,100000.000,,,106000.000,,,119000.000,,,101000.000,
ProceedsFromIssuanceOfLongTermDebt,,,,,,750000.000,,,0.000,,,,,,,,,30000000.000,
ProceedsFromLinesOfCredit,,,20780000.000,,,0.000,,,,,,,,,,,,4000000.000,
ProceedsFromRepaymentsOfRelatedPartyDebt,,,-138000.000,,,,,,,,,,,,,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,,,,,,,,,,,,47000.000,,,20000.000,
ProceedsFromStockOptionsExercised,,,123000.000,,,65000.000,,,0.000,,,,,,,,,1018000.000,
ProfitLoss,,,,,,-420000.000,1057000.000,1334000.000,-1636000.000,1985000.000,2414000.000,-900000.000,1998000.000,2755000.000,-1726000.000,1831000.000,2411000.000,4817000.000,6986000.000
ProvisionForDoubtfulAccounts,,,204000.000,,,-66000.000,,,32000.000,,,359000.000,,,-32000.000,,,-28000.000,
RepaymentsOfLinesOfCredit,,,8780000.000,,,0.000,,,,,,,,,,,,4000000.000,
RepaymentsOfLongTermDebt,,,,,,250000.000,,,250000.000,,,0.000,,,,,,64195000.000,
RepaymentsOfNotesPayable,,,,,,206000.000,,,298000.000,,,76000.000,,,19000.000,,,0.000,
RestructuringCharges,,,,,,,,,,,,346.000,,,,,,,
Revenues,31968000.000,37244000.000,50509000.000,62271000.000,62066000.000,60007000.000,63550000.000,67603000.000,65965000.000,78081000.000,77916000.000,84036000.000,82941000.000,82685000.000,78453000.000,80552000.000,81872000.000,80453000.000,86382000.000
SalesRevenueGoodsNet,,,,,31348000.000,26558000.000,28906000.000,32302000.000,29303000.000,38614000.000,38532000.000,34397000.000,32223000.000,32888000.000,23704000.000,24695000.000,27182000.000,26980000.000,31832000.000
SalesRevenueNet,31968000.000,37244000.000,50509000.000,62271000.000,62066000.000,60007000.000,63550000.000,67603000.000,65965000.000,78081000.000,77916000.000,84036000.000,82941000.000,82685000.000,78453000.000,80552000.000,81872000.000,80453000.000,86382000.000
SalesRevenueServicesNet,,,,,30718000.000,33449000.000,34644000.000,35301000.000,36662000.000,39467000.000,39384000.000,49639000.000,50718000.000,49797000.000,54749000.000,55857000.000,54690000.000,53473000.000,54550000.000
SellingGeneralAndAdministrativeExpense,4815000.000,4886000.000,5757000.000,6237000.000,5575000.000,6591000.000,7049000.000,7051000.000,8843000.000,8306000.000,8183000.000,11066000.000,10615000.000,9872000.000,12208000.000,11521000.000,10726000.000,12341000.000,10575000.000
ShareBasedCompensation,,,96000.000,,,95000.000,,,-84000.000,,,228000.000,,,374000.000,,,311000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,,,15.230,,,16.660,,,12.350,,,9.880,,,15.030,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,,,,,,58289.000,,,58149.000,,,,,,,,,67962.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,,,,,,15.870,,,15.860,,,,,,,,,14.520,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,,,11.500,,,0.000,,,0.000,,,0.000,,,11.080,
StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans,,,,,,7382.000,15323.000,23521.000,5701.000,,,9312.000,,,,,,,
StockIssuedDuringPeriodSharesRestrictedStockAwardNetOfForfeitures,,,,,,,,,,,,,,,42208.000,,,536641.000,
StockIssuedDuringPeriodSharesShareBasedCompensation,,,,,,,,,38033.000,,,0.000,,,,,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,,,-5631.000,,,0.000,,,0.000,,,0.000,,,91787.000,
StockIssuedDuringPeriodValueAcquisitions,,,0.000,,,,,,0.000,,,,,,,,,,
StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,,,,,,112000.000,,,100000.000,,,106000.000,,,119000.000,,,101000.000,
StockIssuedDuringPeriodValueStockOptionsExercised,,,123000.000,,,65000.000,,,,,,,,,,,,1018000.000,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,451000.000,352000.000,0.000,318000.000,313000.000,0.000,358000.000,364000.000,,265000.000,285000.000,,173000.000,283000.000,539000.000,326000.000
WeightedAverageNumberOfDilutedSharesOutstanding,14750000.000,14822000.000,14962000.000,17140000.000,18412000.000,18113000.000,18456000.000,18585000.000,18402000.000,18781000.000,18810000.000,22119000.000,22403000.000,22438000.000,22225000.000,22419000.000,22550000.000,22892000.000,22832000.000
WeightedAverageNumberOfSharesOutstandingBasic,14306000.000,14325000.000,14486000.000,16689000.000,18060000.000,18113000.000,18138000.000,18272000.000,18402000.000,18423000.000,18446000.000,22119000.000,22138000.000,22153000.000,22225000.000,22246000.000,22267000.000,22353000.000,22506000.000
