,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,5618000.000,5484000.000,6362000.000,7266000.000,5064000.000,5591000.000,5629000.000,5109000.000,5984000.000,5173000.000,3503000.000,3220000.000,3716000.000,4600000.000,5201000.000,4099000.000,4025000.000,3364000.000,3912000.000,3544000.000,3191000.000,3853000.000,4127000.000,3539000.000
AccountsPayableCurrent,,,,,487000.000,659000.000,377000.000,645000.000,1295000.000,574000.000,395000.000,710000.000,669000.000,878000.000,227000.000,670000.000,563000.000,316000.000,733000.000,942000.000,460000.000,698000.000,326000.000,733000.000
AccruedEmployeeBenefitsCurrent,,,,,,,,,,,,,,,2471000.000,1432000.000,1674000.000,1850000.000,2220000.000,1422000.000,1701000.000,1949000.000,2518000.000,1501000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,22368000.000,,,,22140000.000,,,,22924000.000,,,,23600000.000,,,,24014000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,607000.000,950000.000,580000.000,186000.000,225000.000,265000.000,247000.000,234000.000,134000.000,69000.000,11000.000,-6000.000,21000.000,-48000.000,-12000.000,67000.000,13000.000,111000.000,40000.000,135000.000,183000.000,161000.000,25000.000,61000.000
AdditionalPaidInCapital,382469000.000,383282000.000,384087000.000,433528000.000,434409000.000,435253000.000,435915000.000,437276000.000,437844000.000,438939000.000,439708000.000,440516000.000,442489000.000,445843000.000,446698000.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,448019000.000,448541000.000,448976000.000,449343000.000,449648000.000,450752000.000,458698000.000,458881000.000,459017000.000
Assets,56705000.000,74047000.000,68773000.000,118937000.000,109716000.000,103325000.000,96522000.000,87999000.000,79285000.000,69494000.000,66353000.000,63266000.000,61591000.000,61275000.000,57979000.000,54378000.000,52381000.000,53420000.000,49914000.000,47228000.000,45847000.000,51828000.000,52284000.000,51441000.000
AssetsCurrent,40887000.000,58274000.000,53557000.000,107802000.000,98591000.000,92489000.000,86009000.000,77827000.000,69581000.000,60795000.000,58087000.000,55348000.000,54068000.000,54400000.000,51330000.000,47942000.000,46438000.000,47620000.000,44498000.000,42272000.000,40972000.000,47010000.000,47867000.000,47197000.000
AssetsFairValueDisclosure,,,,,68889000.000,63685000.000,58364000.000,47365000.000,39288000.000,31849000.000,15796000.000,9236000.000,16787000.000,27975000.000,25884000.000,25664000.000,20872000.000,21941000.000,25310000.000,35708000.000,33524000.000,38532000.000,33769000.000,34357000.000
AuctionRateSecuritiesNoncurrent,,,,,2200000.000,2300000.000,2200000.000,2200000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,1900000.000,2000000.000,2000000.000,2000000.000,,,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,26112000.000,33747000.000,37647000.000,25356000.000,19413000.000,17035000.000,11538000.000,7098000.000,14626000.000,,,,,,,,,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,0.000,0.000,5000.000,4000.000,5000.000,0.000,1000.000,12000.000,2000.000,0.000,0.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,14000.000,12000.000,1000.000,1000.000,0.000,8000.000,0.000,0.000,0.000,18000.000,23000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,,,,,,,,23883000.000,23511000.000,23381000.000,18889000.000,19859000.000,23266000.000,28937000.000,27734000.000,28988000.000,30570000.000,29239000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesCurrent,12302000.000,11565000.000,8733000.000,20787000.000,26099000.000,33743000.000,37639000.000,25352000.000,19406000.000,17036000.000,11541000.000,7096000.000,14624000.000,23869000.000,23499000.000,23385000.000,18892000.000,19864000.000,23258000.000,28938000.000,27746000.000,28990000.000,30552000.000,29216000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,26099000.000,33743000.000,37639000.000,25352000.000,19406000.000,17036000.000,11541000.000,7096000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,,,,,4000000.000,13400000.000,,7800000.000,6700000.000,7000000.000,4200000.000,4600000.000,9100000.000,,,,,,,,,,,
