,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31
AccountsPayableCurrent,21108000.000,18425000.000,30584000.000,24325000.000,23774000.000,20819000.000,27281000.000,26982000.000
AccountsReceivableNetCurrent,90084000.000,91283000.000,119945000.000,102482000.000,110331000.000,116256000.000,137310000.000,116335000.000
AccruedIncomeTaxesCurrent,,1537000.000,3045000.000,,,,,
AccruedLiabilitiesCurrent,55609000.000,60119000.000,70855000.000,55056000.000,66445000.000,65583000.000,70868000.000,61394000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,85542000.000,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,954000.000,910000.000,791000.000,661000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-482000.000,-1058000.000,-1009000.000,-882000.000,-970000.000,-857000.000,-770000.000,-691000.000
AcquiredFiniteLivedIntangibleAssetAmount,,,,,564937000.000,558604.000,560256000.000,563186000.000
AcquiredIndefiniteLivedIntangibleAssetAmount,,,,,138995000.000,144410000.000,157180000.000,163692000.000
AdditionalPaidInCapitalCommonStock,904400000.000,905800000.000,905774000.000,902659000.000,904003000.000,905178000.000,900946000.000,901158000.000
Assets,857738000.000,874202000.000,894167000.000,855678000.000,885130000.000,871293000.000,899859000.000,889335000.000
AssetsCurrent,357410000.000,334085000.000,368134000.000,306419000.000,346274000.000,335367000.000,351033000.000,338944000.000
AssetsFairValueDisclosure,,,,,,142434.000,,
BusinessAcquisitionContingentConsiderationPotentialCashPayment,,,,,,,83894000.000,86621000.000
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,,37200000.000,62400000.000,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,59272000.000,85726000.000,106073000.000,12072000.000
BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,,,,,100000.000,100000.000,100000.000,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,32008000.000,46217000.000,58218000.000,5158000.000
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,16100000.000,28500000.000,34800000.000,1800000.000
BusinessAcquisitionPurchasePriceAllocationTangibleAssets,,,,,198000.000,407000.000,408000.000,184000.000
BusinessCombinationConsiderationTransferred,,,,,,,-106073000.000,12072000.000
BusinessCombinationStepAcquisitionEquityInterestInAcquireePercentage,,,,,,,0.380,
