,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccountsPayableCurrent,1430978.000,1591765.000,1590770.000,1685120.000,1749049.000,1612313.000,1632378.000,1635408.000,1615568.000,1646661.000,1667615.000,1659891.000,1801859.000,1853330.000,1911005.000,1803023.000
AccountsReceivableNetCurrent,43355.000,47034.000,33078.000,43895.000,70178.000,62305.000,27092.000,20423.000,39360.000,1107.000,1422.000,7837.000,10428.000,7488.000,4478.000,1479.000
AccruedLiabilitiesCurrent,3166499.000,3276939.000,3918475.000,4165800.000,5032017.000,5122871.000,5008571.000,5064490.000,5298123.000,5568249.000,5733308.000,5924230.000,6189289.000,6391111.000,6757764.000,5528711.000
AccruedMarketingCostsCurrent,,,,,580000.000,580000.000,580000.000,580000.000,580000.000,580000.000,580000.000,580000.000,580000.000,580000.000,580000.000,580000.000
AccruedPayrollTaxesCurrent,,,,,2718281.000,2781167.000,2770580.000,2908418.000,3068757.000,3232746.000,3261045.000,3354021.000,3476337.000,3586102.000,3719785.000,2288951.000
AccruedProfessionalFeesCurrent,,,,,68500.000,79250.000,74950.000,58734.000,78733.000,83733.000,98000.000,126000.000,162000.000,141000.000,108640.000,134220.000
AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,,,,,,,,,,,,,,,,7200.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,28857.000,,,,36135.000,,,-41563.000,69106.000,105651.000
AdditionalPaidInCapital,8728666.000,9066324.000,9381977.000,13634608.000,14301968.000,13889012.000,18736010.000,19191596.000,19315234.000,19416418.000,19416418.000,19659551.000,19707452.000,19706934.000,19830637.000,20012989.000
AllowanceForDoubtfulAccountsReceivableCurrent,6314.000,6314.000,,817.000,,,9650.000,13215.000,13215.000,18236.000,,44107.000,,,,
Assets,283656.000,394781.000,377500.000,558825.000,255287.000,385651.000,200878.000,169953.000,211647.000,153556.000,86221.000,51188.000,201808.000,931364.000,1581898.000,6678792.000
AssetsCurrent,207566.000,320441.000,304910.000,487896.000,188825.000,310403.000,161338.000,128549.000,172164.000,115512.000,55000.000,21791.000,174234.000,163126.000,352016.000,1324046.000
AssetsNet,,,,,,,,,,,,,,,,4841801.000
AssetsNoncurrent,47699.000,47225.000,46750.000,46276.000,44727.000,44254.000,10682.000,10490.000,10423.000,10804.000,5730.000,,,111009.000,216741.000,4378859.000
BridgeLoan,115000.000,115000.000,115000.000,115000.000,115000.000,115000.000,115000.000,115000.000,115000.000,115000.000,115000.000,115000.000,115000.000,115000.000,115000.000,115000.000
CashAndCashEquivalentsAtCarryingValue,20401.000,6660.000,7332.000,132120.000,3118.000,17881.000,7415.000,36067.000,5352.000,20500.000,20615.000,356.000,25681.000,29689.000,233591.000,226770.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,10500.000,10500.000,5500.000,7500.000,,,,,,,,
ClassOfWarrantOrRightUnissued,,,,,243068.000,186818.000,5000.000,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,1000000000.000,1000000000.000,1000000000.000,1000000000.000,5000000000.000,5000000000.000,20000000000.000,20000000000.000,20000000000.000,20000000000.000,20000000000.000,20000000000.000,20000000000.000,20000000000.000,20000000000.000,20000000000.000
CommonStockSharesIssued,102899328.000,131068085.000,188001627.000,854047952.000,1503218796.000,3349599068.000,18414546.000,24675773.000,107849650.000,181714134.000,181714134.000,544899129.000,690277229.000,690277229.000,1161193362.000,2309624423.000
CommonStockSharesOutstanding,102899328.000,131068085.000,188001627.000,854047952.000,1503218796.000,3349599068.000,18414546.000,24675773.000,107849650.000,181714134.000,181714134.000,544899129.000,690277229.000,690277229.000,1161193362.000,2309624423.000
CommonStockValue,102899.000,131068.000,188002.000,854048.000,1503219.000,3349599.000,184.000,247.000,1078.000,1817.000,1817.000,5449.000,6903.000,6903.000,11612.000,23097.000
ConvertibleLongTermNotesPayable,2880467.000,261938.000,883685.000,5346744.000,6110964.000,4522465.000,9451652.000,9454926.000,5703632.000,5599182.000,100000.000,100000.000,100000.000,220000.000,178500.000,369022.000
ConvertibleNotesPayable,,,,,,,,,,,2479444.000,3108979.000,,,,
ConvertibleNotesPayableCurrent,4670347.000,4831122.000,6248491.000,2726657.000,3219009.000,4217671.000,250000.000,46250.000,37000.000,262000.000,5891182.000,5899041.000,5975092.000,6287342.000,7195794.000,5999845.000
DebtInstrumentCarryingAmount,,,,,610689.000,610689.000,,,,,,,,,,
DebtInstrumentFaceAmount,,,,,,942224.000,,,6329271.000,6514271.000,,,4028682.000,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,,-924903.000,-196499.000,-196499.000
DeferredFinanceCostsGross,,,,,,,,,,,,,,,,40089.000
DeferredFinanceCostsNoncurrentGross,,,,,,,,,,,,,,,,75089.000
DeferredFinanceCostsNoncurrentNet,,,,,,,,,,,,,,,,67889.000
DeferredRevenueCurrent,15288.000,28169.000,20460.000,7661.000,,,,,,,,,,,,
DeferredTaxAssetsGross,,,,,,,5805191.000,,,,6049191.000,,,,8788426.000,
DeferredTaxAssetsNet,,,,,,,0.000,,,,0.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,5744435.000,,,,5999692.000,,,,8745372.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,25483.000,,,,38808.000,,,,43021.000,
