,2011-09-30,2012-09-30,2013-09-30,2014-09-30,2015-12-31
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,-1328000.000,-1131000.000,3454000.000,543000.000,1683000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,4303000.000,4900000.000,13612000.000,3147000.000,4413000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,133000.000,177000.000,-665000.000,-672000.000,
AllocatedShareBasedCompensationExpense,,,4030000.000,,4413000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,,,3147000.000,
AmortizationOfIntangibleAssets,,0.000,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,372530.000,903263.000,897201.000,371801.000
AssetImpairmentCharges,,,7537000.000,,
BasicEarningsPerShareProForma,,1.210,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-1985000.000,-15568000.000,22828000.000,-6483000.000,81852000.000
ComprehensiveIncomeNetOfTax,,30636000.000,-57808000.000,-84646000.000,29892000.000
CostOfGoodsAndServicesSold,726850000.000,736241000.000,788774000.000,633304000.000,556543000.000
CurrentFederalTaxExpenseBenefit,,1407000.000,578000.000,-3321000.000,-3198000.000
CurrentForeignTaxExpenseBenefit,,6717000.000,3186000.000,8584000.000,6776000.000
CurrentIncomeTaxExpenseBenefit,,8515000.000,3782000.000,4587000.000,3644000.000
CurrentStateAndLocalTaxExpenseBenefit,,391000.000,18000.000,-676000.000,66000.000
DeferredFederalIncomeTaxExpenseBenefit,,400000.000,-1855000.000,3619000.000,97000.000
DeferredForeignIncomeTaxExpenseBenefit,,-2640000.000,-1051000.000,2897000.000,14000.000
DeferredIncomeTaxExpenseBenefit,,-2299000.000,-2872000.000,7504000.000,128000.000
DeferredIncomeTaxesAndTaxCredits,,,,7499000.000,-423000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-59000.000,34000.000,988000.000,17000.000
Depreciation,,52249000.000,57187000.000,50933000.000,45464000.000
DepreciationDepletionAndAmortization,45530000.000,53082000.000,58154000.000,51380000.000,45536000.000
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,270000.000,,,
DilutedEarningsPerShareProForma,,1.190,,,
EarningsPerShareBasic,1.580,1.240,-2.740,-3.500,1.850
EarningsPerShareDiluted,1.560,1.220,-2.740,-3.500,1.790
EffectOfExchangeRateOnCashAndCashEquivalents,2920000.000,385000.000,-1065000.000,72000.000,-1737000.000
EffectiveIncomeTaxRateContinuingOperations,,0.174,-0.014,-0.167,0.077
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,0.002,-0.163,-0.389,-0.062
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,-0.230,-0.180,-0.149,-0.191
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,0.008,-0.013,-0.006,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,0.003,-0.004,-0.002,0.008
EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,,0.002,0.012,-0.001,-0.006
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.003,0.000,-0.009,
EffectiveIncomeTaxRateReconciliationTaxContingencies,,0.036,-0.006,-0.079,-0.023
EffectiveIncomeTaxRateReconciliationTaxExemptIncome,,,,0.128,
EntityWideRevenueMajorCustomerPercentage,,0.100,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,133000.000,177000.000,29000.000,57000.000,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,29000.000,57000.000,
ForeignCurrencyTransactionGainLossUnrealized,,69000.000,348000.000,605000.000,4823000.000
GainLossOnDispositionOfAssets,,,,,1101000.000
GainLossOnSaleOfPropertyPlantEquipment,-427000.000,516000.000,1702000.000,1571000.000,929000.000
GeneralAndAdministrativeExpense,18788000.000,19839000.000,17118000.000,15421000.000,19837000.000
GoodwillImpairmentLoss,,0.000,0.000,,
GrossProfit,104711000.000,82691000.000,-1130000.000,-151000.000,80056000.000
ImpairmentOfLongLivedAssetsHeldForUse,,-2468000.000,,,
ImpairmentOfLongLivedAssetsToBeDisposedOf,3384000.000,,,18241000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,2184000.000,-3544000.000,-27556000.000,173000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,48854000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,33517000.000,-61077000.000,-44885000.000,48681000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,47030000.000,35701000.000,-64621000.000,-72441000.000,
IncomeTaxExpenseBenefit,9157000.000,6216000.000,910000.000,12091000.000,3772000.000
IncomeTaxExpenseBenefitContinuingOperations,,6216000.000,,,
IncomeTaxesPaid,,,4664000.000,1622000.000,16858000.000
IncomeTaxesPaidNet,10821000.000,6274000.000,,,
IncreaseDecreaseInAccountsPayable,-21267000.000,31349000.000,-9459000.000,-6972000.000,-29790000.000
IncreaseDecreaseInAccountsReceivable,10323000.000,17624000.000,-33478000.000,1623000.000,-51530000.000
