,2011-06-25,2011-09-25
CostOfRevenue,5403000.000,3879000.000
EarningsPerShareBasic,-0.013,-0.040
EarningsPerShareDiluted,-0.013,-0.040
GainLossOnDerivativeInstrumentsNetPretax,-15000.000,-178000.000
GeneralAndAdministrativeExpense,1832000.000,3251000.000
GrossProfit,157000.000,-192000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1210000.000,-3867000.000
IncomeTaxExpenseBenefit,26000.000,1000.000
InvestmentIncomeInterest,2000.000,8000.000
NetIncomeLoss,-1235000.000,-3868000.000
NetIncomeLossAttributableToNoncontrollingInterest,-1000.000,
NetIncomeLossAvailableToCommonStockholdersBasic,-1266000.000,-3898000.000
OperatingIncomeLoss,-1840000.000,-3609000.000
OtherNonoperatingIncomeExpense,643000.000,-88000.000
PreferredStockDividendsIncomeStatementImpact,31000.000,30000.000
ProfitLoss,-1236000.000,-3868000.000
Revenues,5560000.000,3687000.000
SalesRevenueNet,5560000.000,3687000.000
SellingAndMarketingExpense,165000.000,166000.000
WeightedAverageNumberOfDilutedSharesOutstanding,100000000.000,100000000.000
WeightedAverageNumberOfSharesOutstandingBasic,100000000.000,100000000.000
