,2011-12-31,2012-12-31
AdvertisingExpense,,7045.000
AmortizationOfDebtDiscountPremium,2209.000,544504.000
AmortizationOfIntangibleAssets,,138389.000
BusinessDevelopment,,819118.000
CapitalizedComputerSoftwarePeriodIncreaseDecrease,-367956.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-162023.000,381623.000
CashPeriodIncreaseDecrease,168780.000,550403.000
ConversionOfStockAmountConverted1,46980.000,84159.000
ConversionOfStockAmountIssued1,-317064.000,
CostOfRevenue,,288247.000
CurrentIncomeTaxExpenseBenefit,,-18900.000
DebtConversionOriginalDebtAmount1,1050000.000,-612500.000
DebtInstrumentConvertibleBeneficialConversionFeature,,809533.000
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,,406000.000
DeferredFinanceCostsOwnshareLendingArrangementIssuanceCostsAccumulatedAmortizationAdjustment,60535.000,
DeferredIncomeTaxExpenseBenefit,,-1161000.000
Depreciation,,1401.000
DepreciationDepletionAndAmortization,333816.000,232827.000
EarningsPerShareBasic,,-0.400
EarningsPerShareBasicAndDiluted,-0.220,-0.400
EarningsPerShareDiluted,,-0.400
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisInstrumentsClassifiedInShareholdersEquityPeriodIncreaseDecrease,,-539763.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityIssues,,539966.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPeriodIncreaseDecrease,,-203.000
GainsLossesOnExtinguishmentOfDebt,,171548.000
GeneralAndAdministrativeExpense,1177962.000,1244537.000
GrossProfit,,-212064.000
IncomeTaxExpenseBenefit,2081.000,-18900.000
IncomeTaxExpenseBenefitContinuingOperations,,-1179900.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,1161000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,685000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-1569000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,-277000.000
IncomeTaxReconciliationTaxCreditsResearch,,18900.000
IncreaseDecreaseInAccountsPayable,119915.000,-86868.000
IncreaseDecreaseInAccountsReceivable,,-9408.000
IncreaseDecreaseInDerivativeLiabilities,,203.000
IncreaseDecreaseInEmployeeRelatedLiabilities,9279.000,55071.000
IncreaseDecreaseInFinanceReceivables,68783.000,65688.000
IncreaseDecreaseInOtherAccruedLiabilities,-3897.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-32869.000,32387.000
