,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,,,,,,7656000.000,8767000.000,7791000.000,9193000.000,9506000.000,10287000.000,9204000.000
AccruedLiabilitiesFairValueDisclosure,,,,,,,52000.000,55000.000,52000.000,59000.000,66000.000,66000.000,56000.000,60000.000,70000.000,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,9426000.000,,,,10163000.000,,,,7559000.000,,,,,,,8732000.000,,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,1280000.000,1413000.000,1214000.000,1127000.000,441000.000,-124000.000,246000.000,287000.000,416000.000,434000.000,558000.000,838000.000,738000.000,683000.000,1009000.000,1224000.000,1082000.000,390000.000,431000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,1072000.000,1064000.000,1057000.000,1049000.000,1176000.000,1176000.000,1176000.000,1176000.000,1235000.000,1235000.000,1235000.000,1235000.000,1491000.000,1491000.000,1491000.000,1947000.000,1947000.000,1947000.000,1947000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,741000.000,626000.000,413000.000,173000.000,321000.000,134000.000,60000.000,-750000.000,-1313000.000,-1395000.000,-1235000.000,-1050000.000,-927000.000,-749000.000,-438000.000,-758000.000,-812000.000,-485000.000,-725000.000,-866000.000,-1558000.000,-1516000.000
AdditionalPaidInCapital,,,,,,,,,,,,,,,,11230000.000,11259000.000,10870000.000,10872000.000,10943000.000,10990000.000,10990000.000
AdditionalPaidInCapitalCommonStock,11020000.000,11042000.000,11118000.000,11119000.000,11129000.000,11134000.000,11163000.000,11168000.000,11158000.000,11182000.000,11208000.000,11208000.000,11229000.000,11239000.000,11267000.000,,,,,,,
AdvancePaymentsByBorrowersForTaxesAndInsurance,,,,4859000.000,,,,5048000.000,,,,5495000.000,,,,,,,6590000.000,,,
AdvancesFromFederalHomeLoanBanks,,,,,,,,14600000.000,8500000.000,40200000.000,14500000.000,17650000.000,19300000.000,59000000.000,17300000.000,,,,20300000.000,20300000.000,22450000.000,22650000.000
