,2013-03-31,2014-03-31,2015-12-31,2016-12-31
AdjustmentForAmortization,,291268.000,,
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,28000.000,,
AdjustmentsToAdditionalPaidInCapitalOther,347272.000,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,236944.000,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,164507.000,,2485961.000,4699122.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,219500.000,,
AllocatedShareBasedCompensationExpense,36792.000,,,
AmortizationOfDebtDiscountPremium,770033.000,6629364.000,,
AmortizationOfFinancingCosts,1305418.000,792431.000,,
AmortizationOfIntangibleAssets,,,970870.000,2049916.000
CashAcquiredFromAcquisition,,,,381883.000
CashPeriodIncreaseDecrease,-7519.000,5403235.000,305983.000,1015112.000
CostOfGoodsSold,,,,4853664.000
CurrentIncomeTaxExpenseBenefit,,,,12000.000
DebtConversionConvertedInstrumentAmount1,,297687.000,,
DebtConversionOriginalDebtAmount1,1500000.000,297687.000,,
DebtInstrumentConvertibleBeneficialConversionFeature,,28000.000,,1374229.000
DeferredIncomeTaxExpenseBenefit,-2707000.000,-859000.000,-5904000.000,-7061000.000
DeferredIncomeTaxesAndTaxCredits,,,,-4586965.000
Depreciation,,4855.000,19420.000,484712.000
DepreciationAmortizationAndAccretionNet,,296123.000,,
DepreciationAndAmortization,,,990290.000,2534628.000
DerivativeGainLossOnDerivativeNet,,,-155467.000,348141.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,-122945.000,919844.000,,
DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,,-1000239.000,-278431.000,
DiscontinuedOperationAmountOfAdjustmentToPriorPeriodGainLossOnDisposalNetOfTax,-130000.000,,,
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,2654000.000,,,
EarningsPerShareBasic,,-1.110,-1.020,-1.190
EarningsPerShareBasicAndDiluted,-0.070,,,
EarningsPerShareDiluted,,-1.220,-1.030,-1.190
EffectiveIncomeTaxRateContinuingOperations,,,,0.191
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-0.269,-0.435,-0.103
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,,0.039,0.009
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,-0.108,0.002,0.038
EffectiveIncomeTaxRateReconciliationOtherAdjustments,0.376,,,
EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,,,,-0.055
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.036,0.036,0.058,0.038
EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,,2985007.000,,
EmbeddedDerivativeGainOnEmbeddedDerivative,-1390292.000,,,
ExtinguishmentOfDebtGainLossNetOfTax,,198864.000,,
FairValueAdjustmentOfWarrants,,-762053.000,-433898.000,-1049330.000
FairValueAssumptionsExpectedDividendRate,0.000,,0.000,
FairValueAssumptionsExpectedVolatilityRate,0.921,,0.725,
FairValueAssumptionsRiskFreeInterestRate,0.001,,0.015,
FairValueInputsDiscountRate,1.000,,,
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersIntoLevel3,539764.000,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,1513237.000,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchasesSalesIssuancesSettlements,-1840000.000,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationIssues,,-5962763.000,230332.000,160245.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationPeriodIncreaseDecrease,,-4666904.000,278431.000,1397471.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationSettlements,,110819.000,,
GrossProfit,,,,1620314.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,-24012017.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-7064792.000,-8155880.000,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.070,,,
IncomeLossFromContinuingOperationsPerBasicShare,,-1.110,,
IncomeLossFromContinuingOperationsPerDilutedShare,,-1.220,,
IncomeLossFromDiscontinuedOperationsNetOfTax,-130000.000,,,
IncomeTaxExpenseBenefit,,,,-4574765.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,2707000.000,2157000.000,5904000.000,2474000.000
IncomeTaxReconciliationChangeInEnactedTaxRate,,,-532000.000,-219000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-2446000.000,-2773000.000,-4614000.000,-8167000.000
IncomeTaxReconciliationNondeductibleExpense,,880000.000,32000.000,925000.000
IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,2000.000,,,
IncomeTaxReconciliationPriorYearIncomeTaxes,,,,1323000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,-261000.000,-264000.000,-790000.000,-911000.000
IncomeTaxesPaidNet,,,2400.000,18987.000
IncreaseDecreaseInAccountsPayable,411207.000,-1760901.000,-289218.000,-1706949.000
IncreaseDecreaseInAccountsReceivable,,,,363000.000
IncreaseDecreaseInAccruedSalaries,,,151755.000,-988944.000
IncreaseDecreaseInDeferredRevenue,,,,54478.000
IncreaseDecreaseInInventories,,,,-1891.000
IncreaseDecreaseInOtherAccruedLiabilities,285430.000,-361425.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-1381.000,-2510.000,-108560.000,92681.000
IncreaseDecreaseInSecurityDeposits,,,-42500.000,42500.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,146876.000,160836.000,
InterestExpense,2333982.000,8626162.000,,214396.000
InterestPaid,120561.000,1179940.000,,229635.000
InvestmentIncomeInterest,,,,9285.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,47333.000,25002.000,59088.000
LeaseAndRentalExpense,64948.000,,,
NetCashProvidedByUsedInFinancingActivities,2551490.000,22183355.000,10641561.000,21914631.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2551490.000,22183355.000,10641561.000,21914631.000
NetCashProvidedByUsedInInvestingActivities,,-10000000.000,,260748.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-10000000.000,,260748.000
NetCashProvidedByUsedInOperatingActivities,-2559009.000,-6780120.000,-10335578.000,-21160267.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-2559009.000,-6780120.000,-10335578.000,-21160267.000
NetIncomeLoss,-7194792.000,-8155880.000,-13571997.000,-19437252.000
NetIncomeLossAvailableToCommonStockholdersBasic,,-8155880.000,-13571997.000,-20811481.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,-9156119.000,-13850428.000,-20811481.000
NonoperatingIncomeExpense,-3847219.000,-3760394.000,278431.000,1192360.000
OperatingIncomeLoss,-3217573.000,-4395486.000,-13850428.000,-25204377.000
OperatingLeasesRentExpenseNet,,85383.000,279650.000,
OtherSignificantNoncashTransactionValueOfConsiderationGiven1,164507.000,596093.000,,
PaymentOfFinancingAndStockIssuanceCosts,,286349.000,,
PaymentsOfStockIssuanceCosts,,1923773.000,,
PaymentsToAcquireIntangibleAssets,,9902900.000,,
PaymentsToAcquireMachineryAndEquipment,,97100.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,121103.000
PreferredStockDividendsAndOtherAdjustments,,,,1374229.000
ProceedsFromDebtNetOfIssuanceCosts,3099800.000,5875000.000,,
ProceedsFromIssuanceOfCommonStock,,25454100.000,10565972.000,10216081.000
ProceedsFromIssuanceOfConvertiblePreferredStock,,,,9845419.000
ProceedsFromLinesOfCredit,,,,2000000.000
