,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndOtherAccruedLiabilities,1032000.000,4771000.000,3979000.000,3237000.000,3015000.000,,3409000.000
AccruedInvestmentIncomeReceivable,1460000.000,2234000.000,2138000.000,2135000.000,2109000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,3424000.000,,,,4272000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,638000.000,571000.000,909000.000,1222000.000,1051000.000,,-1580000.000
AdditionalPaidInCapitalCommonStock,35196000.000,62493000.000,64421000.000,64459000.000,64639000.000,,64611000.000
AdvancesFromFederalHomeLoanBanks,,,10750000.000,2000000.000,2000000.000,,
Assets,461234000.000,718034000.000,725618000.000,742248000.000,766602000.000,,808792000.000
AssetsFairValueDisclosureNonrecurring,5595000.000,5965000.000,5471000.000,7551000.000,6084000.000,4275000.000,6258000.000
AvailableForSaleSecurities,102555000.000,144721000.000,141758000.000,136629000.000,171717000.000,183361000.000,212691000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,1412000.000,1352000.000,1779000.000,2140000.000,2120000.000,673000.000,852000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,364000.000,447000.000,338000.000,204000.000,454000.000,4085000.000,3356000.000
AvailableForSaleSecuritiesAmortizedCost,101507000.000,143816000.000,140317000.000,134693000.000,170051000.000,186773000.000,215195000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,289000.000,324000.000,106000.000,26000.000,27000.000,74000.000,151000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,364000.000,447000.000,338000.000,204000.000,454000.000,4085000.000,3356000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,34363000.000,46644000.000,47405000.000,34434000.000,68332000.000,146523000.000,161288000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,75000.000,123000.000,232000.000,178000.000,427000.000,4011000.000,3205000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,12590000.000,30330000.000,40207000.000,29097000.000,65451000.000,145147000.000,152798000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,21773000.000,16314000.000,7198000.000,5337000.000,2881000.000,1376000.000,8490000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,6806000.000,17645000.000,17848000.000,15166000.000,14194000.000,12689000.000,14136000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,6894000.000,17743000.000,17886000.000,15264000.000,14293000.000,12469000.000,14034000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,3027000.000,25577000.000,25091000.000,23541000.000,22875000.000,23005000.000,23383000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,3089000.000,25609000.000,25170000.000,23725000.000,23066000.000,22848000.000,23360000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,34001000.000,34183000.000,33560000.000,33599000.000,34689000.000,35524000.000,35357000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,34666000.000,35033000.000,34522000.000,34877000.000,35804000.000,35430000.000,35513000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,3040000.000,5655000.000,6050000.000,6146000.000,4057000.000,3944000.000,5413000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,3042000.000,5651000.000,6051000.000,6145000.000,4056000.000,3939000.000,5408000.000
AvailableForSaleSecuritiesPledgedAsCollateral,,,,,42598000.000,,
BankOwnedLifeInsurance,9895000.000,14731000.000,14837000.000,14945000.000,15054000.000,,15265000.000
BuildingsAndImprovementsGross,,14146000.000,,,,15348000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,242384000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,10534000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsMarketableSecurities,,34341000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,,169188000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedFinancialLiabilities,,206545000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,2763000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLand,,738000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,215424000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,26960000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesLongTermDebt,,6500000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesOther,,2379000.000,,,,,
