,2011-11-30,2012-11-30,2013-11-30,2014-11-30,2015-11-30
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,-371679000.000,-1081980000.000,-1312640000.000,-1417181000.000,-1238846000.000
AdjustmentsToAdditionalPaidInCapitalOther,,,101550000.000,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,-22544000.000,-17162000.000,0.000,
AdvertisingExpense,41200000.000,33000000.000,31872000.000,45203000.000,47868000.000
AmortizationOfDebtDiscountPremium,20641000.000,21450000.000,23497000.000,21387000.000,19874000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1200000.000,0.000,0.000,0.000,0.000
AssetImpairmentCharges,,,,,25179000.000
BusinessCombinationBargainPurchaseGainRecognizedAmount,,,-8532000.000,,0.000
CashAcquiredFromAcquisition,,,31818000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-230531000.000,147139000.000,-340238000.000,311309000.000,-123369000.000
ComprehensiveIncomeNetOfTax,92199000.000,679124000.000,479674000.000,638916000.000,802803000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,20345000.000,-21792000.000,25252000.000,-10223000.000,16306000.000
CostsAndExpenses,2991451000.000,3782530000.000,5249259000.000,6857774000.000,8387992000.000
CurrentFederalTaxExpenseBenefit,5897000.000,3790000.000,2495000.000,261306000.000,343635000.000
CurrentIncomeTaxExpenseBenefit,,9650000.000,8235000.000,257966000.000,396055000.000
CurrentStateAndLocalTaxExpenseBenefit,-20467000.000,5860000.000,5740000.000,-3340000.000,52420000.000
DeferredFederalIncomeTaxExpenseBenefit,,-350165000.000,207588000.000,42847000.000,-12872000.000
DeferredIncomeTaxExpenseBenefit,,-444868000.000,168780000.000,83125000.000,-5639000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-94703000.000,-38808000.000,40278000.000,7233000.000
DeferredTaxExpenseFromStockOptionsExercised,,,,100000.000,
DefinedContributionPlanCostRecognized,5000000.000,6200000.000,7996000.000,10233000.000,13492000.000
