,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,-108000.000,,,,,,,,
AssetRetirementObligationAccretionExpense,405000.000,405000.000,567000.000,567000.000,567000.000,566000.000,844000.000,844000.000,844000.000,844000.000,
AssetRetirementObligationLiabilitiesIncurred,,,551000.000,,,,,,,,
AssetRetirementObligationLiabilitiesSettled,,,,,,,80000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,4281000.000,,,,-1318000.000,,,,
CoalProductsAndServicesRevenue,266677000.000,299964000.000,238915000.000,249900000.000,251125000.000,239239000.000,163097000.000,224093000.000,228472000.000,250966000.000,
CostOfGoodsSoldExcludingDepreciationDepletionAndAmortization,106581000.000,123535000.000,110588000.000,,,,,,,,
DepreciationDepletionAndAmortization,40692000.000,45953000.000,38818000.000,52731000.000,54152000.000,49714000.000,36417000.000,45467000.000,43637000.000,38691000.000,
DistributionMadeToLimitedPartnerDistributionsDeclaredPerUnit,,0.030,0.360,0.370,0.380,0.060,,,,,
DistributionMadeToLimitedPartnerDistributionsPaidPerUnit,,0.030,,,,,,,,,
EarningsPerShareBasic,,0.350,0.330,-0.200,0.060,-0.490,-0.320,-0.210,-0.190,-0.650,
EarningsPerShareDiluted,,0.350,0.330,-0.200,0.060,-0.490,-0.320,-0.210,-0.190,-0.650,
ExtinguishmentOfDebtGainLossNetOfTax,-4979000.000,,,,,,,,,,
FairValueAdjustmentOfWarrants,,,,,,,,,-1452000.000,,
GainLossOnDerivativeInstrumentsNetPretax,,,,-5905000.000,17541000.000,,-523000.000,-10760000.000,-5987000.000,-6482000.000,
GainLossOnSaleOfDerivatives,,,13285000.000,27347000.000,10925000.000,9666000.000,5119000.000,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,-107000.000,,-13186000.000,,-95500000.000
IncreaseDecreaseInAccountsAndOtherReceivables,,,-447000.000,,,,-16902000.000,,,,
IncreaseDecreaseInAccountsPayable,,,-3501000.000,,,,-3239000.000,,,,
IncreaseDecreaseInDerivativeAssetsAndLiabilities,,,1980000.000,,,,-6960000.000,,,,
IncreaseDecreaseInInterestPayableNet,,,-10907000.000,,,,12769000.000,,,,
IncreaseDecreaseInInventories,,,30078000.000,,,,10237000.000,,,,
IncreaseDecreaseInOtherCurrentLiabilities,,,-5056000.000,,,,-695000.000,,,,
IncreaseDecreaseInOtherOperatingCapitalNet,,,1790000.000,,,,2436000.000,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,208000.000,,,,4247000.000,,,,
IncreaseDecreaseInPrepaidRoyalties,,,769000.000,,,,-891000.000,,,,
InterestExpense,30350000.000,28202000.000,27341000.000,,,,,,,,
InterestIncomeExpenseNet,,,,-29359000.000,-29891000.000,,-32995000.000,-34335000.000,-37939000.000,-43932000.000,
InterestPaidNet,,,36620000.000,,,,18551000.000,,,,
