,2012-11-30,2013-11-30,2014-11-30,2015-11-30,2016-11-30
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,,647887.000,1366667.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,,78775.000
AdvertisingExpense,,,2900.000,,
AmortizationOfDebtDiscountPremium,,,,500657.000,298025.000
AmortizationOfIntangibleAssets,,,,,275000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-4372.000,222.000,187534.000,1339738.000
CashPeriodIncreaseDecrease,-906.000,,,,
CostOfGoodsSold,,,305.000,9951.000,97738.000
DebtInstrumentConvertibleBeneficialConversionFeature,,,,647887.000,1366667.000
DebtInstrumentDecreaseForgiveness,21281.000,,,,
DebtIssuanceCosts,,,,34250.000,
EarningsPerShareBasic,0.000,-0.000,-0.010,-0.110,-0.100
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.350,0.350,0.350
ExplorationCosts,0.000,,,,
ForeignCurrencyTransactionGainBeforeTax,,123.000,,,
GeneralAndAdministrativeExpense,5314.000,30908.000,36617.000,2286348.000,2681358.000
GrossProfit,,,173.000,6618.000,70304.000
IncomeTaxesPaid,0.000,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,172086.000
IncreaseDecreaseInAccountsReceivable,,,,,53053.000
IncreaseDecreaseInDeposits,5000.000,,,,
IncreaseDecreaseInInventories,,,,145480.000,85741.000
IncreaseDecreaseInNotesPayableCurrent,-20000.000,,,,
IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,5000.000,,,,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,3672.000,6585.000,206133.000,148186.000,
IncreaseDecreaseInPrepaidExpense,,,,54838.000,11446.000
IncreaseDecreaseInPrepaidRent,4800.000,,,,
InterestExpense,933.000,,12215.000,664549.000,576073.000
InterestPaid,0.000,,,,86611.000
LeaseAndRentalExpense,4800.000,2000.000,7893.000,,
NetCashProvidedByUsedInFinancingActivities,-15000.000,44483.000,304337.000,2391930.000,3820000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-15000.000,44483.000,304337.000,2391930.000,3820000.000
NetCashProvidedByUsedInInvestingActivities,0.000,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,,,
NetCashProvidedByUsedInOperatingActivities,15906.000,-48856.000,-304115.000,-2204396.000,-2480262.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,15906.000,-48856.000,-304115.000,-2204396.000,-2480262.000
NetIncomeLoss,2434.000,-55441.000,-509200.000,-3155181.000,-3135984.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,-14643.000,-51143.000
NonoperatingIncomeExpense,,123.000,-110000.000,-890094.000,-576073.000
OfficersCompensation,,,56000.000,,
OperatingExpenses,18848.000,55563.000,399373.000,,
OperatingIncomeLoss,,,,,-2611054.000
OtherExpenses,21281.000,,,,
OtherIncome,0.000,,,,
ProceedsFromConvertibleDebt,,,,2300000.000,4100000.000
ProceedsFromIssuanceOfCommonStock,0.000,,,,
ProceedsFromNotesPayable,,44483.000,4337.000,255000.000,200000.000
ProceedsFromShortTermDebt,,,300000.000,100000.000,250000.000
ProfessionalFees,7800.000,22655.000,130383.000,,
ProfitLoss,,,,-3169824.000,-3187127.000
RepaymentsOfRelatedPartyDebt,,,,140070.000,180000.000
RepaymentsOfShortTermDebt,,,,123000.000,550000.000
RevenueMineralSales,0.000,,479.000,16569.000,168042.000
Revenues,0.000,,,,
RoyaltyExpense,,,110000.000,225545.000,
SalesRevenueNet,0.000,,,,
ShareBasedCompensation,,,,482653.000,111994.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,,750000.000,316667.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,250000.000,300000.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,0.730
StockIssued1,,,,,2700000.000
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,0.000,0.000
StockIssuedDuringPeriodValuePurchaseOfAssets,,,,,2700000.000
StockIssuedDuringPeriodValueShareBasedCompensation,,,,482653.000,111994.000
StockholdersEquityPeriodIncreaseDecrease,2434.000,,,,
WeightedAverageNumberOfSharesOutstandingBasic,7000000.000,28000000.000,28000000.000,28000000.000,30696721.000
