,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableCurrent,9345000.000,6674000.000,9987000.000,11440000.000,14139000.000,8321000.000,13408000.000,14424000.000,20830000.000,21036000.000,23990000.000,20314000.000,22621000.000,14175000.000,16347000.000,19723000.000,28364000.000,19955000.000,18699000.000
AccountsReceivableNetCurrent,18243000.000,20153000.000,23467000.000,21881000.000,25449000.000,18837000.000,21305000.000,26833000.000,40965000.000,40180000.000,39193000.000,42137000.000,46282000.000,39408000.000,30501000.000,33588000.000,41394000.000,38596000.000,22871000.000
AccruedIncomeTaxesCurrent,1115000.000,286000.000,171000.000,381000.000,77000.000,545000.000,449000.000,706000.000,1895000.000,748000.000,1306000.000,2939000.000,1555000.000,787000.000,0.000,0.000,1359000.000,568000.000,555000.000
AccruedLiabilitiesCurrent,12591000.000,14419000.000,11184000.000,12177000.000,12066000.000,11705000.000,9334000.000,12344000.000,14846000.000,18699000.000,15343000.000,24303000.000,18324000.000,23778000.000,17395000.000,23123000.000,23332000.000,26448000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,4151000.000,4190000.000,4363000.000,4639000.000,4942000.000,5226000.000,5471000.000,5791000.000,5848000.000,6204000.000,6552000.000,7059000.000,7427000.000,7853000.000,8293000.000,8601000.000,8675000.000,8439000.000,8721000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,8000.000,-21000.000,-14000.000,-1000.000,-17000.000,-24000.000,-15000.000,-7000.000,20000.000,33000.000,-18000.000,-70000.000,-88000.000
AdditionalPaidInCapital,85196000.000,91911000.000,94241000.000,97387000.000,103880000.000,110285000.000,116355000.000,121686000.000,130394000.000,140564000.000,149921000.000,157598000.000,164324000.000,176306000.000,190031000.000,181690000.000,198554000.000,212276000.000,219425000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,0.000,,,,0.000,,,,,,,,,
Assets,129552000.000,138603000.000,146239000.000,159153000.000,175684000.000,183307000.000,197263000.000,216420000.000,253278000.000,284284000.000,313928000.000,353677000.000,391292000.000,410615000.000,419053000.000,427858000.000,484844000.000,512271000.000,519069000.000
AssetsCurrent,125323000.000,133148000.000,140130000.000,152804000.000,169584000.000,177236000.000,191180000.000,210193000.000,246447000.000,275371000.000,304978000.000,313919000.000,351379000.000,369645000.000,376086000.000,385701000.000,441604000.000,468535000.000,465418000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,6000.000,9000.000,2000.000,1000.000,6000.000,11000.000,29000.000,35000.000,10000.000,13000.000,7000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,20000.000,10000.000,19000.000,25000.000,21000.000,18000.000,9000.000,2000.000,28000.000,83000.000,95000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,40090000.000,40131000.000,40187000.000,40247000.000,40311000.000,40374000.000,60473000.000,60590000.000,70726000.000,100920000.000,101146000.000
AvailableForSaleSecurities,,,,,,,29872000.000,39786000.000,,,,,,,,,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,7000.000,,,,,,,,,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,28000.000,,,,,,,,,,,
AvailableForSaleSecuritiesAmortizedCost,,,,,,,29864000.000,39807000.000,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,,,,,,,,,35694000.000,37559000.000,33672000.000,31895000.000,30540000.000,33449000.000,47728000.000,52856000.000,50172000.000,76992000.000,90440000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,,,,,40076000.000,40130000.000,40170000.000,40223000.000,40296000.000,40367000.000,60493000.000,60623000.000,70708000.000,100850000.000,101058000.000
CapitalizedComputerSoftwareGross,,,,1100000.000,1100000.000,1100000.000,,,,1600000.000,,,,1700000.000,,,,,
Cash,94820000.000,100494000.000,104277000.000,118310000.000,128051000.000,143394000.000,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,94820000.000,100494000.000,104277000.000,118310000.000,128051000.000,,129480000.000,128263000.000,146577000.000,170291000.000,197311000.000,199577000.000,236465000.000,268056000.000,267959000.000,276507000.000,313455000.000,322872000.000,335182000.000
CashCashEquivalentsAndShortTermInvestments,,,,,,0.000,,,,,,,,,,,,,
CommitmentsAndContingencies,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,26093016.000,27035074.000,27258434.000,27557895.000,28212643.000,28748513.000,29224072.000,29695783.000,30318795.000,30837529.000,31341184.000,31661906.000,32049374.000,32333359.000,32839779.000,32677136.000,33105541.000,33369032.000,33534253.000
CommonStockSharesOutstanding,26093016.000,27035074.000,27258434.000,27557895.000,28212643.000,28748513.000,29224072.000,29695783.000,30318795.000,30837529.000,31341184.000,31661906.000,32049374.000,32333359.000,32839779.000,32677136.000,33105541.000,33369032.000,33534253.000
CommonStockValue,12000.000,12000.000,12000.000,12000.000,13000.000,13000.000,13000.000,13000.000,14000.000,14000.000,14000.000,14000.000,14000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000
CommonStockholdersEquity,,112332000.000,,,,,,,,,,,,,,,,,
ConstructionInProgressGross,547000.000,827000.000,1370000.000,,,,,,,,,,,,,,,,
