,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionExpense,,,,,,17000.000,,,,19000.000,,,,8000.000
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,,,450000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,,,,54000.000,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,258000.000,,,,142000.000,,,,766000.000,,,,562000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,,1105000.000,,,,,,,,
AllocatedShareBasedCompensationExpenseNetOfTax,,,,,,,,,,,,501000.000,,232000.000
AmortizationOfFinancingCostsAndDiscounts,,89000.000,,,,97000.000,,,,115000.000,,,,
AmortizationOfIntangibleAssets,,3576000.000,3562000.000,3518000.000,3550000.000,3549000.000,3549000.000,3510000.000,3471000.000,3514000.000,3656000.000,3666000.000,4390000.000,5800000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,,0.000
BrokerageCommissionsRevenue,,5558000.000,8016000.000,8279000.000,,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,,,,,0.290,0.400,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,,,,,0.290,0.400,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,,5054000.000,7077000.000,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,,43224000.000,43441000.000,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,,,,,,130000.000
BusinessCombinationIntegrationRelatedCosts,,18000.000,45000.000,87000.000,163000.000,183000.000,,,,,,,,
CapitalLeaseObligationsIncurred,,18000.000,,,,412000.000,,,,30000.000,,,,
CashAcquiredFromAcquisition,,,,,,,,,,,,,,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,1.000,8794000.000,,,,7347000.000,,,,-14539000.000,,,,7029000.000
CommonStockDividendsPerShareCashPaid,,,0.062,0.062,,,,,,,,,,
CommonStockDividendsPerShareDeclared,,0.062,0.062,0.062,0.064,1.625,,,,,,,,
ComprehensiveIncomeNetOfTax,,2338000.000,4451000.000,4178000.000,2277000.000,2538000.000,4391000.000,4625000.000,4110000.000,5203000.000,6961000.000,6842000.000,3808000.000,4956000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,5283000.000,10244000.000,9632000.000,5091000.000,6059000.000,11742000.000,9988000.000,6608000.000,5757000.000,7419000.000,7531000.000,4454000.000,5210000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,7621000.000,14695000.000,13810000.000,7368000.000,8597000.000,16133000.000,14613000.000,10718000.000,10960000.000,14380000.000,14373000.000,8262000.000,10166000.000
CumulativeTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,-177000.000,186000.000,-245000.000,-249000.000,-533000.000,,,,,,,,
DebtInstrumentBasisSpreadOnVariableRate1,,0.005,,,,,,,,,,,,
DebtInstrumentPeriodicPaymentPrincipal,,575000.000,,,,,,,,,,,,0.000
DeferredIncomeTaxExpenseBenefit,,,,,,,,,,1153000.000,,,,1178000.000
DepreciationAndAmortization,,3938000.000,3812000.000,3767000.000,3799000.000,3811000.000,3808000.000,3765000.000,3740000.000,3721000.000,3872000.000,3889000.000,4612000.000,
DepreciationDepletionAndAmortization,,,,,,,,,,,,,,5995000.000
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,,,,,,617000.000,-9000.000,,-107000.000,11000.000,11000.000,-93000.000,12000.000
DividendsCommonStockCash,,725000.000,,,,19383000.000,,,,,,,,3184000.000
EarningsPerShareBasic,,0.210,0.380,0.370,0.200,0.230,,,,0.280,0.390,0.390,0.230,
EarningsPerShareDiluted,,0.200,0.360,0.350,0.190,0.220,,,,0.280,0.390,0.390,0.230,
EffectOfExchangeRateOnCashAndCashEquivalents,,-43000.000,,,,-235000.000,,,,496000.000,,,,98000.000
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,,,,,,,,,,,123000.000
FeesAndCommissionsOther,,,,,,6420000.000,,,,,,,,
ForeignCurrencyTransactionGainLossRealized,,-529000.000,836000.000,-811000.000,-844000.000,-1421000.000,37000.000,-201000.000,-76000.000,164000.000,20000.000,-115000.000,-155000.000,-23000.000
FranchiseRevenue,,7909000.000,4554000.000,5472000.000,,,,,,,,,,8794000.000
FranchisorRevenue,,,,,,,44277000.000,45110000.000,,42917000.000,43404000.000,,,
GainLossOnDispositionOfAssets1,,1000.000,,,,-2000.000,,,,-107000.000,,,,
GainLossOnSaleOfOtherAssets,,178000.000,47000.000,52000.000,63000.000,43000.000,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,0.000,-178000.000,,,-94000.000,,,,-136000.000,,,,
GoodwillAcquiredDuringPeriod,,,,,,,,,,2919000.000,,,,
GoodwillForeignCurrencyTranslationGainLoss,,,,,,,,,,,,,,27000.000
GoodwillTranslationAdjustments,,131000.000,,,,-294000.000,,,,214000.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,9683000.000,17638000.000,17171000.000,9435000.000,11278000.000,19515000.000,18470000.000,14117000.000,13655000.000,18665000.000,19152000.000,11611000.000,13101000.000
IncomeLossFromEquityMethodInvestments,,-59000.000,188000.000,265000.000,206000.000,212000.000,390000.000,361000.000,252000.000,,,,,
IncomeTaxExpenseBenefit,,1885000.000,3129000.000,3116000.000,1818000.000,2148000.000,3457000.000,3277000.000,3148000.000,3259000.000,4285000.000,4632000.000,3097000.000,3030000.000
IncomeTaxesPaid,,1097000.000,,,,846000.000,,,,1253000.000,,,,1008000.000
IncreaseDecreaseInAccountsAndNotesReceivable,,1898000.000,,,,2121000.000,,,,506000.000,,,,
IncreaseDecreaseInDeferredRevenue,,416000.000,,,,1550000.000,,,,423000.000,,,,
IncreaseDecreaseInDueToAffiliates,,72000.000,,,,326000.000,,,,,,,,
IncreaseDecreaseInOperatingCapital,,,,,,,,,,,,,,4299000.000
IncreaseDecreaseInOtherOperatingAssets,,-1304000.000,,,,-1128000.000,,,,-1440000.000,,,,
IncreaseDecreaseInOtherOperatingLiabilities,,-333000.000,,,,-626000.000,,,,-4122000.000,,,,
InterestExpense,,2466000.000,2286000.000,2255000.000,2288000.000,2809000.000,2301000.000,2338000.000,2965000.000,2281000.000,2091000.000,2121000.000,2103000.000,2354000.000
InterestIncomeDomesticDeposits,,,,,,67000.000,33000.000,36000.000,42000.000,51000.000,35000.000,32000.000,42000.000,26000.000
InterestIncomeExpenseNet,,2385000.000,,,,,,,,,,,,
InterestPaid,,2324000.000,,,,2712000.000,,,,,,,,2600000.000
InvestmentIncomeInterest,,81000.000,66000.000,58000.000,108000.000,,,,,,,,,
MembershipDuesRevenueOnGoing,,,,,,7802000.000,7875000.000,8010000.000,8071000.000,7904000.000,8046000.000,8321000.000,8382000.000,8235000.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,6100000.000,,,,30895000.000,,,,4887000.000,,,,5849000.000
NetCashProvidedByUsedInFinancingActivities,1.000,-3181000.000,,,,-6489000.000,,,,-17796000.000,,,,-6507000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1.000,-3181000.000,,,,-6489000.000,,,,-17796000.000,,,,-6507000.000
NetCashProvidedByUsedInInvestingActivities,,-477000.000,,,,-348000.000,,,,-9717000.000,,,,-657000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-477000.000,,,,-348000.000,,,,-9717000.000,,,,-657000.000
NetCashProvidedByUsedInOperatingActivities,,12495000.000,,,,14419000.000,,,,12478000.000,,,,14095000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,12495000.000,,,,14419000.000,,,,12478000.000,,,,14095000.000
NetIncomeLoss,,2408000.000,4377000.000,4275000.000,2376000.000,2751000.000,4970000.000,4797000.000,4137000.000,4940000.000,6961000.000,6911000.000,3925000.000,4912000.000
NetIncomeLossAttributableToNoncontrollingInterest,,5390000.000,10132000.000,9780000.000,5241000.000,6379000.000,11088000.000,10396000.000,6832000.000,5456000.000,7419000.000,7609000.000,4589000.000,5159000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,,4970000.000,4797000.000,,4940000.000,6961000.000,,,
NoncashOrPartNoncashDivestitureAmountOfConsiderationReceived1,,,,,,,,,,150000.000,,,,
NonoperatingIncomeExpense,,-2973000.000,-1374000.000,-2743000.000,-2818000.000,-4045000.000,,,,,,,,
OperatingExpenses,,29224000.000,23287000.000,24326000.000,30312000.000,28884000.000,22921000.000,24498000.000,26410000.000,27060000.000,22703000.000,24203000.000,29935000.000,32777000.000
OperatingIncomeLoss,,12656000.000,19012000.000,19914000.000,12253000.000,15323000.000,21356000.000,20612000.000,16864000.000,15857000.000,20701000.000,21356000.000,14487000.000,15452000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,,,,,75000.000,-580000.000,,564000.000,,-147000.000,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,,,,,,,,,95000.000
OtherComprehensiveIncomeLossNetOfTax,,-177000.000,186000.000,-245000.000,-249000.000,-533000.000,75000.000,-580000.000,-251000.000,564000.000,,-147000.000,,95000.000
OtherNoncashIncomeExpense,,,,,,,,,,,,,,-115000.000
OtherNonoperatingIncomeExpense,,,,,,,,,,,,,,-2351000.000
OtherOperatingActivitiesCashFlowStatement,,650000.000,,,,683000.000,,,,,,,,
OtherSignificantNoncashTransactionValueOfConsiderationGiven1,,,,,,148000.000,,,,,,,,
OtherSignificantNoncashTransactionValueOfConsiderationReceived1,,,,,,12000.000,,,,,,,,
PaymentsForRestructuring,,,,,,744000.000,,,,,,,,
PaymentsOfDebtRestructuringCosts,,,,,,555000.000,,,,,,,,
PaymentsOfDividendsCommonStock,,,,,,,,,,2638000.000,,,,3184000.000
PaymentsOfDividendsMinorityInterest,,,,,,,,,,,,,,5849000.000
PaymentsOfStockIssuanceCosts,,0.000,,,,,,,,,,,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,,,450000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,,,,,,8369000.000,,,,
PaymentsToAcquireIntangibleAssets,,25000.000,,,,23000.000,,,,13000.000,,,,17000.000
PaymentsToAcquireProductiveAssets,,,,,,,,,,1389000.000,,,,640000.000
PaymentsToAcquirePropertyPlantAndEquipment,,452000.000,,,,335000.000,,,,,,,,
PaymentsToMinorityShareholders,,,,,,,,,,,,,,2281000.000
ProceedsAndExcessTaxBenefitFromSharebasedCompensation,,,,,,1105000.000,,,,,,,,
ProceedsFromDivestitureOfBusinessesNetOfCashDivested,,,,,,,,,,200000.000,,,,
ProceedsFromIssuanceOfCommonStock,1.000,,,,,,,,,,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,,,10000.000,,,,,,,,
ProceedsFromStockOptionsExercised,,,,54000.000,,937000.000,,,,,,,,
ProfitLoss,,7798000.000,14509000.000,14055000.000,7617000.000,9130000.000,16058000.000,15193000.000,10969000.000,10396000.000,14380000.000,14520000.000,8514000.000,10071000.000
ProvisionForDoubtfulAccounts,,201000.000,,,,205000.000,,,,146000.000,,,,343000.000
RealEstateRevenueNet,,3203000.000,4062000.000,4269000.000,3893000.000,3899000.000,,,,,,,,
RepaymentsOfDebt,,575000.000,,,,7840000.000,,,,13247000.000,,,,588000.000
RepaymentsOfDebtAndCapitalLeaseObligations,,54000.000,,,,,,,,,,,,
RepaymentsOfLongTermCapitalLeaseObligations,,,,,,71000.000,,,,27000.000,,,,4000.000
RevenueFromFranchisorOwnedOutlets,,17704000.000,18024000.000,18523000.000,18455000.000,17660000.000,,,,,,,,
Revenues,,41880000.000,42299000.000,44240000.000,,44207000.000,44277000.000,45110000.000,,,,45559000.000,,48229000.000
SalesRevenueNet,,41880000.000,42299000.000,44240000.000,,44207000.000,44277000.000,45110000.000,,,,45559000.000,,48229000.000
SellingGeneralAndAdministrativeExpense,,25287000.000,19475000.000,20559000.000,26526000.000,25071000.000,19730000.000,20724000.000,25461000.000,23232000.000,18842000.000,20325000.000,25230000.000,26794000.000
ShareBasedCompensation,,258000.000,74000.000,200000.000,1470000.000,142000.000,,,,766000.000,,501000.000,,562000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsForfeitures,,,,,,2904.000,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,,,,,,85680.000,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,,,,,,0.000,,,,
StockIssuedDuringPeriodSharesNewIssues,1.000,,,,,,,,,,,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,,,263568.000,,,,,,,,
StockIssuedDuringPeriodValueStockOptionsExercised,,,,,,949000.000,,,,,,,,
StraightLineRentAdjustments,,,,197000.000,,231000.000,249000.000,201000.000,208000.000,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,12254474.000,12230014.000,12229010.000,-24471521.000,12293505.000,,,,17638667.000,17668995.000,17691641.000,-35321535.000,
WeightedAverageNumberOfSharesOutstandingBasic,,11607971.000,11593885.000,11579669.000,-23170361.000,11817605.000,,,,17584351.000,17636590.000,17645696.000,-35237896.000,
