,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccrualForEnvironmentalLossContingencies,,,,1700000.000,,,,1600000.000,,,,1500000.000,,,,1500000.000,,,,1400000.000,,,,1700000.000,
AccruedIncomeTaxesCurrent,9000000.000,2100000.000,2400000.000,6600000.000,5400000.000,800000.000,800000.000,1000000.000,3100000.000,2400000.000,1400000.000,11000000.000,6400000.000,700000.000,12300000.000,44400000.000,11200000.000,800000.000,5500000.000,14800000.000,10500000.000,0.000,0.000,4400000.000,2300000.000
AccruedLiabilitiesCurrent,43400000.000,37500000.000,42000000.000,59200000.000,67000000.000,70300000.000,76400000.000,87800000.000,89200000.000,101900000.000,105000000.000,54300000.000,49700000.000,51300000.000,54400000.000,60600000.000,56500000.000,46600000.000,65800000.000,48900000.000,54200000.000,47700000.000,53400000.000,105300000.000,80200000.000
AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,,,,1800000.000,,,,1600000.000,,,,2600000.000,,,,2700000.000,,,,3900000.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,539400000.000,500100000.000,508800000.000,-539200000.000,543400000.000,568200000.000,568500000.000,574400000.000,581600000.000,608500000.000,609700000.000,617600000.000,640600000.000,641400000.000,626400000.000,618400000.000,642200000.000,636600000.000,634600000.000,660100000.000,670400000.000,684500000.000,676400000.000,701600000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,-3400000.000,,,,-700000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,5300000.000,,,,9600000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,49500000.000,,,,67900000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,59000000.000,63500000.000,38300000.000,40800000.000,58400000.000,45500000.000,66800000.000,57600000.000,45200000.000,29800000.000,46500000.000,34500000.000,19500000.000,38600000.000,10000000.000,-15500000.000,-65000000.000,-53000000.000,-90200000.000,-108300000.000,-73600000.000,-75600000.000,-79600000.000,-104900000.000,-90500000.000
AdditionalPaidInCapitalCommonStock,26400000.000,29400000.000,31100000.000,37400000.000,39400000.000,43100000.000,45100000.000,54500000.000,56300000.000,65000000.000,69500000.000,70400000.000,73400000.000,77000000.000,79800000.000,82500000.000,86200000.000,88100000.000,89900000.000,91700000.000,93200000.000,94700000.000,96000000.000,97100000.000,98500000.000
AllowanceForDoubtfulAccountsReceivableCurrent,2400000.000,2200000.000,2300000.000,2400000.000,1900000.000,2000000.000,2200000.000,2400000.000,1500000.000,1600000.000,1700000.000,1600000.000,1300000.000,1400000.000,1300000.000,1400000.000,1600000.000,1500000.000,1400000.000,1300000.000,1600000.000,1600000.000,1700000.000,9000000.000,9200000.000
AlternativeInvestmentsFairValueDisclosure,,6600000.000,,,6800000.000,,,,,,,,,,,,,,,,,,,,
Assets,1132600000.000,1129800000.000,1125100000.000,1205500000.000,1230300000.000,1192000000.000,1238000000.000,1300600000.000,1289900000.000,1284900000.000,1312300000.000,1404800000.000,1379200000.000,1541200000.000,1546500000.000,1637200000.000,1551500000.000,1530300000.000,1528700000.000,1628900000.000,1651900000.000,1656600000.000,2102400000.000,2466500000.000,2323300000.000
AssetsCurrent,463600000.000,447300000.000,458400000.000,515800000.000,509000000.000,462700000.000,470900000.000,506900000.000,484100000.000,481100000.000,489400000.000,577400000.000,556200000.000,599000000.000,610900000.000,702700000.000,630600000.000,571000000.000,554200000.000,512300000.000,459800000.000,436400000.000,860800000.000,715000000.000,548100000.000
AssetsFairValueDisclosure,,,,,6800000.000,,,,,,,,,,,,,,,,,,,,
CapitalLeasedAssetsGross,,,,,,,,,,,,,,,,,,,,,,,,7300000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,,,,,,,,,,,,10700000.000,
