,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,58509.000,17259.000,17259.000,53193.000,21759.000,33920.000,130900.000,372495.000
AdditionalPaidInCapital,5759750.000,5759750.000,5690809.000,5648423.000,5690809.000,5690808.000,5698759.000,5880964.000
Assets,118016807.000,117885816.000,117812946.000,117692675.000,117596122.000,117553798.000,117551889.000,113120560.000
AssetsCurrent,633570.000,480090.000,371678.000,205977.000,149875.000,54661.000,44280.000,255501.000
BusinessCombinationStepAcquisitionEquityInterestInAcquireePercentage,,,0.920,0.920,0.921,0.920,0.919,0.911
CashAndCashEquivalentsAtCarryingValue,479086.000,379939.000,324991.000,157422.000,113704.000,34940.000,23865.000,196517.000
CashFDICInsuredAmount,,,250000.000,,,,250000.000,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,27500000.000,27500000.000,27500000.000,27500000.000,27500000.000,27500000.000,27500000.000,27500000.000
CommonStockSharesIssued,4498966.000,4498966.000,4498966.000,4498966.000,4498252.000,4506885.000,4511700.000,4567054.000
CommonStockSharesOutstanding,4498966.000,4498966.000,4498966.000,4498966.000,4498252.000,4506885.000,4511700.000,4567054.000
CommonStockValue,450.000,450.000,450.000,450.000,450.000,451.000,451.000,457.000
DeferredTaxAssetsGross,,,105804.000,,,,297723.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,105804.000,,,,297723.000,
DeferredTaxAssetsOther,,,105804.000,,,,,
DeferredTaxAssetsValuationAllowance,,,105804.000,,,,297723.000,
FiniteLivedIntangibleAssetsNet,5000001.000,5000001.000,,,,,,
Liabilities,4383509.000,4342259.000,4342259.000,4378193.000,4346759.000,4358920.000,4515900.000,5330114.000
LiabilitiesAndStockholdersEquity,118016807.000,117885816.000,117812946.000,117692675.000,117596122.000,117553798.000,117551889.000,113120560.000
LiabilitiesCurrent,58509.000,17259.000,17259.000,53193.000,21759.000,33920.000,130900.000,372495.000
LongTermNotesPayable,,,,,,,60000.000,522572.000
NotesPayableCurrent,,,,,,,,110047.000
OperatingLossCarryforwards,,,264510.000,,,,699208.000,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,,,,0.000,
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,154484.000,100151.000,46687.000,48555.000,36171.000,19721.000,20415.000,58984.000
PrepaidExpenseCurrentAndNoncurrent,66373.000,66373.000,66373.000,65756.000,54616.000,36370.000,,
RetainedEarningsAccumulatedDeficit,-101899.000,-191640.000,-264510.000,-420715.000,-485834.000,-540319.000,-699208.000,-881420.000
SaleOfStockPricePerShare,10.000,10.000,10.000,10.000,10.000,10.000,,
StockholdersEquity,5658301.000,5568560.000,5426749.000,5228158.000,5205425.000,5150940.000,5000002.000,5000001.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,113633298.000,113543557.000,113470687.000,113314482.000,113249363.000,113194878.000,113035989.000,107790446.000
TaxCreditCarryforwardValuationAllowance,,,105804.000,,,,192000.000,
TemporaryEquityCarryingAmountAttributableToParent,,,108043938.000,108086324.000,108043938.000,108043938.000,108035987.000,102790445.000
