,2011-09-30,2011-12-31,2012-06-30,2012-09-30,2013-03-31,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,2698000.000,3222000.000,3084000.000,3458000.000,3291000.000,4697000.000,6225000.000,6345000.000,9934000.000,6257000.000,6076000.000,5933000.000,5726000.000,5809000.000,5453000.000,5357000.000,5662000.000,5291000.000,5423000.000
AccountsPayableTradeCurrent,,,,,,,,,,810000.000,,,,1609000.000,,,,1619000.000,
AccountsReceivableFairValueDisclosure,,,,,,,,,,2153000.000,,,,1835000.000,,,,1928000.000,
AccountsReceivableGrossCurrent,,,,,,,,,,2168000.000,,,,1850000.000,,,,1943000.000,
AccountsReceivableNet,,,,,,,,,,2153000.000,,,,1835000.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,-9601000.000,-9896000.000,-10516000.000,-10816000.000,-11865000.000,-12716000.000,-13817000.000,-14364000.000,-14795000.000,15147000.000,-15544000.000,-15958000.000,-16334000.000,22577000.000,-22818000.000,-23202000.000,-23469000.000,24329000.000,-24522000.000
AcquisitionCostsCumulative,,,,,,,,,,282000.000,,,,,,,,,
AdditionalPaidInCapital,931000.000,943000.000,943000.000,943000.000,943000.000,943000.000,943000.000,943000.000,943000.000,943000.000,943000.000,943000.000,943000.000,943000.000,943000.000,943000.000,943000.000,943000.000,943000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,15000.000,,,,15000.000,,,,15000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,-15000.000,,,,-15000.000,,,,-15000.000,
AssetRetirementObligation,,,,,,,,,,1078000.000,,,,1121000.000,,,,916000.000,
AssetRetirementObligationsNoncurrent,924000.000,946000.000,991000.000,1014000.000,950000.000,952000.000,1146000.000,1186000.000,1225000.000,1078000.000,1071000.000,1063000.000,1056000.000,1121000.000,1132000.000,1141000.000,1152000.000,916000.000,865000.000
Assets,,,,,,,31940000.000,33156000.000,37821000.000,33506000.000,32929000.000,32548000.000,31526000.000,25889000.000,25092000.000,24821000.000,24966000.000,23365000.000,23630000.000
AssetsCurrent,9641000.000,9109000.000,10143000.000,9945000.000,10020000.000,12165000.000,15261000.000,16992000.000,21979000.000,17019000.000,16627000.000,16263000.000,15438000.000,15834000.000,15497000.000,14809000.000,15047000.000,14239000.000,14587000.000
AssetsNoncurrent,,,,,,,,,,,,,,,,,,9000.000,
BuildingsAndImprovementsGross,,,,,,,,,,1580000.000,,,,1580000.000,,,,1580000.000,
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,,,,,,,,,,14357000.000,,,,21824000.000,,,,23557000.000,
CapitalizedCostsMineralInterestsInUnprovedProperties,,,,,,,,,,1847000.000,,,,1872000.000,,,,1891000.000,
CapitalizedCostsOilAndGasProducingActivitiesGross,,,,,,,,,,28067000.000,,,,29144000.000,,,,29661000.000,
CapitalizedCostsOilAndGasProducingActivitiesNet,,,,,,,,,,13710000.000,,,,7320000.000,,,,6104000.000,
CapitalizedCostsProvedProperties,,,,,,,,,,26220000.000,,,,27272000.000,,,,27770000.000,
CashAndCashEquivalentsAtCarryingValue,8004000.000,6695000.000,8006000.000,8173000.000,7930000.000,9038000.000,12278000.000,13873000.000,17354000.000,14294000.000,13988000.000,13105000.000,12613000.000,12845000.000,12650000.000,11787000.000,11751000.000,11021000.000,11606000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,,,,,,14294000.000,,,,12845000.000,,,,11021000.000,
CashEquivalentsAtCarryingValue,,,,,,,,,,14294000.000,,,,12845000.000,,,,11384000.000,
CashFDICInsuredAmount,,,,,,,,,,250000.000,,,,250000.000,,,,250000.000,
CommonStockParOrStatedValuePerShare,,,,,,,,,,0.010,,,,0.010,,,,0.010,
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,7677471.000,7677471.000,7677471.000,7677471.000,7677471.000,7677471.000,7677471.000,7677471.000,7677471.000,7677471.000,7677471.000,7677471.000,7677471.000,7677471.000,7677471.000,7677471.000,7677471.000,7677471.000,7677471.000
CommonStockSharesOutstanding,7650803.000,7660803.000,7660803.000,7660803.000,6936269.000,6936269.000,6936269.000,6936269.000,6936269.000,6936269.000,6936269.000,6936269.000,6936269.000,6936269.000,6936269.000,6936269.000,6936269.000,6936269.000,6936269.000
CommonStockValueOutstanding,77000.000,77000.000,77000.000,77000.000,77000.000,77000.000,77000.000,77000.000,77000.000,77000.000,77000.000,77000.000,77000.000,77000.000,77000.000,77000.000,77000.000,77000.000,77000.000
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,,,,,,1412000.000,
DeferredIncomeTaxesAndOtherTaxLiabilitiesNoncurrent,3066000.000,2806000.000,2426000.000,2336000.000,1784000.000,1958000.000,2053000.000,2153000.000,2260000.000,1828000.000,1595000.000,1317000.000,988000.000,490000.000,338000.000,68000.000,0.000,18000.000,0.000
DeferredTaxAssetsNet,,,,,,,,,,-457000.000,,,,-1383000.000,,,,-1394000.000,
DeferredTaxAssetsTaxDeferredExpenseOther,,,,,,,,,,-7000.000,,,,-7000.000,,,,-7000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,,,,,,,,,,,,,-190000.000,,,,-250000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,,,,,,,,,,-450000.000,,,,-1186000.000,,,,-1137000.000,
DeferredTaxLiabilities,,,,,,,,,,-1828000.000,,,,1873000.000,,,,,
DeferredTaxLiabilitiesDeferredExpenseReservesAndAccruals,,,,,,,,,,-259000.000,,,,72000.000,,,,89000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,,,,,,,,,-2115000.000,,,,1801000.000,,,,1323000.000,
DeferredTaxLiabilitiesLeasingArrangements,,,,,,,,,,89000.000,,,,,,,,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesCashInflows,,,,,,,,,,,,,,21230000.000,,,,19964000.000,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesIncomeTaxExpense,,,,,,,,,,,,,,-2867000.000,,,,-2566000.000,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesNetCashFlows,,,,,,,,,,,,,,7374000.000,,,,6597000.000,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesProductionCosts,,,,,,,,,,,,,,10989000.000,,,,10801000.000,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesTenPercentAnnualDiscountForEstimatedTimingOfCashFlows,,,,,,,,,,,,,,-368000.000,,,,-574000.000,
InvestmentsFairValueDisclosure,,,,,,,,,,,,,,,,,,1550000.000,
Land,688000.000,688000.000,688000.000,688000.000,688000.000,688000.000,688000.000,688000.000,688000.000,688000.000,688000.000,688000.000,688000.000,688000.000,688000.000,688000.000,688000.000,688000.000,688000.000
Liabilities,7655000.000,7911000.000,7378000.000,7655000.000,6812000.000,7788000.000,9884000.000,9781000.000,13516000.000,9260000.000,8839000.000,8410000.000,7867000.000,7420000.000,6923000.000,6566000.000,6814000.000,6225000.000,6288000.000
LiabilitiesAndStockholdersEquity,,,,,,27428000.000,31940000.000,33156000.000,37821000.000,33506000.000,32929000.000,32548000.000,31526000.000,25889000.000,25092000.000,24821000.000,24966000.000,23365000.000,23630000.000
LiabilitiesCurrent,2915000.000,3439000.000,3301000.000,3675000.000,3508000.000,4878000.000,6685000.000,6442000.000,10031000.000,6354000.000,6173000.000,6030000.000,5823000.000,5809000.000,5453000.000,5357000.000,5662000.000,5291000.000,5423000.000
LiabilitiesNoncurrent,,,,,,,1146000.000,1186000.000,1225000.000,1078000.000,1071000.000,1063000.000,1056000.000,1121000.000,1132000.000,1141000.000,1152000.000,916000.000,865000.000
LongTermInvestmentsAndReceivablesNet,1300000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1550000.000,1550000.000
LongTermNotesPayable,750000.000,720000.000,660000.000,630000.000,570000.000,,,,,,,,,,,,,,
NotesPayableCurrent,120000.000,120000.000,120000.000,120000.000,120000.000,21000.000,,,,,,,,,,,,,
OilAndGasPropertyFullCostMethodGross,18782000.000,20395000.000,21252000.000,22751000.000,23054000.000,24404000.000,26945000.000,26989000.000,27104000.000,28067000.000,28247000.000,28670000.000,28921000.000,29144000.000,28937000.000,29748000.000,29845000.000,29661000.000,29616000.000
OtherAssets,,12000.000,15000.000,,6000.000,4000.000,4000.000,5000.000,5000.000,18000.000,18000.000,5000.000,7000.000,6000.000,6000.000,8000.000,9000.000,,9000.000
OtherAssetsNoncurrent,3000.000,3000.000,,,,,,,,,,,,,,,,,
OtherShortTermInvestments,300000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,400000.000,,
PrepaidTaxes,178000.000,405000.000,112000.000,109000.000,19000.000,,,71000.000,385000.000,172000.000,272000.000,656000.000,394000.000,754000.000,754000.000,754000.000,754000.000,927000.000,922000.000
PropertyPlantAndEquipmentGross,245000.000,245000.000,251000.000,251000.000,251000.000,251000.000,27742000.000,27786000.000,27908000.000,28904000.000,29129000.000,29552000.000,29738000.000,29961000.000,29754000.000,30565000.000,30662000.000,30478000.000,30433000.000
PropertyPlantAndEquipmentNet,399000.000,399000.000,399000.000,399000.000,399000.000,399000.000,13925000.000,13422000.000,13113000.000,13757000.000,13585000.000,13594000.000,13404000.000,7384000.000,6936000.000,7363000.000,7193000.000,6149000.000,5911000.000
PropertyPlantAndEquipmentOther,,,,,,,251000.000,251000.000,251000.000,251000.000,296000.000,296000.000,296000.000,296000.000,296000.000,296000.000,296000.000,296000.000,296000.000
PropertyPlantAndEquipmentOtherAccumulatedDepreciation,,,,,,,,,,756000.000,,,,803000.000,,,,850000.000,
RealEstateInvestments,,,,,,,,,,2268000.000,,,,2268000.000,,,,2268000.000,
ReceivablesNetCurrent,1159000.000,1609000.000,1625000.000,1263000.000,1671000.000,2727000.000,2583000.000,2648000.000,3840000.000,2153000.000,1967000.000,2102000.000,2031000.000,1835000.000,1693000.000,1868000.000,2142000.000,1928000.000,1696000.000
RestrictedCash,,,,,,,,,,,,,,,,,,,363000.000
RestrictedCashAndCashEquivalentsAtCarryingValue,,,,,,,,,,,,,,,,,,363000.000,
RetainedEarningsUnappropriated,13956000.000,14356000.000,16116000.000,16836000.000,18516000.000,20156000.000,22572000.000,23891000.000,24821000.000,24762000.000,24606000.000,24654000.000,24175000.000,18985000.000,18685000.000,18771000.000,18668000.000,17656000.000,17858000.000
StandardizedMeasureOfDiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves,,,,,,,,,,22218000.000,,,,7006000.000,,,,6023000.000,
StockholdersEquity,,,,,,,22056000.000,23375000.000,24305000.000,24246000.000,24090000.000,24138000.000,23659000.000,18469000.000,18169000.000,18255000.000,18152000.000,17140000.000,17342000.000
