,2011-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,22000.000
AmortizationOfDeferredLoanOriginationFeesNet,-21000.000
AssetImpairmentCharges,2095000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLoss,1169000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,17561000.000
CommunicationsAndInformationTechnology,479000.000
ComprehensiveIncomeNetOfTax,-4553000.000
DepreciationAmortizationAndAccretionNet,406000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,781000.000
EarningsPerShareBasic,-0.300
EarningsPerShareDiluted,-0.300
EquipmentExpense,1044000.000
FederalDepositInsuranceCorporationPremiumExpense,1198000.000
FeesAndCommissionsDepositorAccounts,651000.000
FeesAndCommissionsOther,166000.000
GainsLossesOnSalesOfAssets,1013000.000
GeneralInsuranceExpense,741000.000
ImpairmentOfInvestments,600000.000
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciple,-5424000.000
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciplePerBasicShare,-0.300
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciplePerDilutedShare,-0.300
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-6205000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-6205000.000
IncomeLossFromContinuingOperationsPerBasicShare,-0.340
IncomeLossFromContinuingOperationsPerDilutedShare,-0.340
IncomeLossFromDiscontinuedOperationsNetOfTax,781000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,0.040
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,0.040
IncomeTaxesPaid,64000.000
IncreaseDecreaseInAccountsReceivableAndOtherOperatingAssets,-770000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,-518000.000
IncreaseDecreaseInDeposits,-70941000.000
IncreaseDecreaseInLoansHeldForSale,-4552000.000
InformationTechnologyAndDataProcessing,707000.000
InterestAndDividendIncomeOperating,25694000.000
InterestAndDividendIncomeSecuritiesAvailableForSale,5008000.000
InterestAndFeeIncomeLoansAndLeasesHeldForSale,377000.000
InterestAndFeeIncomeLoansAndLeasesHeldInPortfolio,20201000.000
InterestExpense,5469000.000
InterestExpenseDeposits,5116000.000
InterestExpenseLongTermDebtAndCapitalSecurities,337000.000
InterestExpenseShortTermBorrowings,16000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,13844000.000
InterestIncomeExpenseNet,20225000.000
InterestIncomeFederalFundsSold,108000.000
InterestPaid,5798000.000
LaborAndRelatedExpense,9679000.000
NetCashProvidedByUsedInFinancingActivities,-78918000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-78918000.000
NetCashProvidedByUsedInInvestingActivities,88995000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,88995000.000
NetCashProvidedByUsedInOperatingActivities,7484000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,7484000.000
NetIncomeLoss,-5424000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-5424000.000
NoninterestExpense,21699000.000
NoninterestIncome,1650000.000
NoninterestIncomeOtherOperatingIncome,108000.000
OccupancyNet,1741000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,871000.000
OtherComprehensiveIncomeLossTax,-871000.000
OtherNoninterestExpense,2227000.000
OtherThanTemporaryImpairmentLossesInvestmentsPortionInOtherComprehensiveIncomeLossBeforeTaxIncludingPortionAttributableToNoncontrollingInterest,-312000.000
OtherThanTemporaryImpairmentLossesInvestmentsPortionRecognizedInEarningsNet,288000.000
PaymentsForProceedsFromLoansAndLeases,-48363000.000
PaymentsForProceedsFromOtherInvestingActivities,-50000.000
PaymentsToAcquirePropertyPlantAndEquipment,160000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,6289000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfMortgageBackedSecuritiesMBS,32281000.000
ProceedsFromRepaymentsOfShortTermDebt,-2977000.000
ProceedsFromSaleOfOtherRealEstate,2158000.000
ProceedsFromSaleOfProductiveAssets,14000.000
ProfessionalFees,1788000.000
ProvisionForLoanAndLeaseLosses,6381000.000
RepaymentsOfLongTermDebt,5000000.000
TransferOfOtherRealEstate,4864000.000
WeightedAverageNumberOfDilutedSharesOutstanding,18127892.000
WeightedAverageNumberOfSharesOutstandingBasic,18127892.000
