,2012-01-31,2012-04-30,2012-10-31,2013-01-31
AccountsPayableAndAccruedLiabilities,,38606.000,,
AccountsPayableAndAccruedLiabilitiesCurrent,7476.000,,64722.000,70062.000
AdditionalPaidInCapital,-4500.000,-2750.000,41687.000,-763250.000
Assets,215.000,6970.000,33935.000,30035.000
Cash,,6970.000,33935.000,30035.000
CashAndCashEquivalentsAtCarryingValue,215.000,6970.000,33935.000,30035.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,290000000.000,290000000.000,290000000.000,950000000.000
CommonStockSharesIssued,4500000.000,4500000.000,5062500.000,810000000.000
CommonStockSharesOutstanding,4500000.000,4500000.000,4500000.000,810000000.000
CommonStockValue,4500.000,4500.000,5063.000,810000.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-70511.000,-121636.000,-170587.000,-189977.000
DueToRelatedParties,,750.000,,
DueToRelatedPartiesCurrent,750.000,,5550.000,15700.000
Liabilities,70726.000,126856.000,157772.000,173262.000
LiabilitiesAndStockholdersEquity,215.000,6970.000,33935.000,30035.000
NotesPayable,,87500.000,87500.000,
NotesPayableCurrent,62500.000,,,87500.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,50000000.000
PreferredStockSharesIssued,,0.000,,
PreferredStockSharesOutstanding,,0.000,,
PreferredStockValue,0.000,0.000,,
StockholdersEquity,-70511.000,-119886.000,-123837.000,-143227.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-70511.000,-119886.000,-123837.000,-143227.000
