,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableCurrent,469561.000,123836.000,640817.000,1176494.000,886536.000,1382881.000,664510.000,626079.000,491580.000,619566.000,983656.000,931735.000,973349.000,483244.000,551222.000,620532.000,891680.000
AccountsReceivableNetCurrent,,,,,81158.000,173382.000,154193.000,146817.000,144234.000,174086.000,141831.000,255003.000,462769.000,1354880.000,575609.000,765840.000,1150631.000
AccruedLiabilitiesCurrent,374157.000,523429.000,140673.000,532684.000,538795.000,326713.000,497805.000,441318.000,486494.000,785016.000,573163.000,428234.000,391681.000,1169863.000,546926.000,662501.000,1084517.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,-153296.000,,,,-175090.000,,,,179576.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,399633.000,45469.000,,0.000,0.000,0.000,,,,,,,
AdditionalPaidInCapitalCommonStock,39472572.000,39576569.000,40834972.000,45739589.000,56510298.000,56430227.000,60419252.000,60680254.000,60766959.000,63292294.000,69305308.000,80663266.000,80832090.000,79712290.000,80098555.000,80323369.000,80499326.000
Assets,4270322.000,2901128.000,1852342.000,5596347.000,13517043.000,11692110.000,12348075.000,9984292.000,7367427.000,7988054.000,11442404.000,20333180.000,18531911.000,17752495.000,14758019.000,11876758.000,9682926.000
AssetsCurrent,3776024.000,2458489.000,1462866.000,1817667.000,9395235.000,7044827.000,7910996.000,5566149.000,3108860.000,3888637.000,7502036.000,16537035.000,14893421.000,13773766.000,10952777.000,8245097.000,6224683.000
AvailableForSaleSecuritiesCurrent,,,,,788574.000,96346.000,,0.000,0.000,0.000,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,3287952.000,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,,,,,10632.000,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccountsPayable,,,,,-57970.000,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccruedLiabilities,,,,,-32461.000,,,,,,,,,,,,
