,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-1211000.000,,-958000.000,,,,-536000.000,,,,-518000.000,,,,-417000.000,,,,-489000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,479000.000,,,,755000.000,,,,389000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,-2000.000,,-3000.000,,,,3000.000,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,,,,,,,,,165000.000,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,11000.000,,,,29000.000,,,,,,,,,,,,
AllocatedShareBasedCompensationExpenseNetOfTax,,,,,7000.000,,,,17000.000,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesPeriodIncreaseDecrease,,,,,,,,,,110000.000,0.000,,444000.000,185000.000,211000.000,,,,,,
AmortizationOfIntangibleAssets,,,,,,,,,,,,,,,,,217000.000,,,,193000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,20838.000,31604.000,67451.000,29248.000,,757.000,19174.000,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,,,,,479000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,,,,,1703000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,,,,,1224000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,1703000.000,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,,,,,,,,,7727000.000,,,,,,,,,,,,
BankOwnedLifeInsuranceIncome,261000.000,259000.000,251000.000,239000.000,565000.000,274000.000,265000.000,260000.000,255000.000,256000.000,401000.000,391000.000,386000.000,388000.000,388000.000,620000.000,612000.000,616000.000,615000.000,716000.000,703000.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,10600000.000,,,,,,,,
BusinessCombinationBargainPurchaseGainRecognizedAmount,,,,899000.000,,,0.000,,,,,,,,,,,,,,
BusinessCombinationConsiderationTransferred1,,,,,,,,,,,,,264231.000,,,,,,,,
BusinessCombinationSeparatelyRecognizedTransactionsAdditionalDisclosuresAcquisitionCostExpensed,,,,472000.000,,,0.000,,1060000.000,729000.000,8784000.000,1815000.000,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-32894000.000,,10617000.000,,,,23590000.000,,,,-38304000.000,,,,-82636000.000,,,,-38530000.000
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAccretableYieldAccretion,,,,,,,,,,,,,,,,,1174000.000,,,,590000.000
CommonStockDividendsPerShareCashPaid,,,0.030,0.055,0.055,0.055,0.075,,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075
CommonStockDividendsPerShareDeclared,0.030,0.030,0.030,,0.055,,,,0.075,,,,0.075,,,,0.075,,,,0.075
ComprehensiveIncomeNetOfTax,,,,10121000.000,5028000.000,-2468000.000,5085000.000,4673000.000,6472000.000,6049000.000,1143000.000,6431000.000,11157000.000,9028000.000,9262000.000,8269000.000,10170000.000,11368000.000,16901000.000,-5594000.000,11439000.000
DebtInstrumentBasisSpreadOnVariableRate1,,,,,,,,,,,,,,,,,0.039,,,,
DebtInstrumentInterestRateDuringPeriod,,,,,,,,,,,,,,,,,0.059,,,,
DebtInstrumentInterestRateIncreaseDecrease,,,,,,,,,,,,,,,,,0.030,,,,
DebtIssuanceCosts,,,,,,,,,,,,,,,,,763000.000,,,,
