,2011-07-03,2012-01-01,2012-04-01,2012-07-01,2012-09-30,2012-12-30,2013-03-31,2013-06-30,2013-09-30
AllocatedShareBasedCompensationExpenseNetOfTax,,,,2834000.000,,,,,
AmortizationOfDebtDiscountPremium,,179000.000,,,,,,,
AmortizationOfFinancingCosts,,1686000.000,,,,1816000.000,,,
AmortizationOfIntangibleAssets,,14628000.000,,16101000.000,,17124000.000,20033000.000,20345000.000,20277000.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,-40523000.000,36761000.000,
BusinessAcquisitionsProFormaRevenue,,,,,,,987756000.000,1089825000.000,
BusinessCombinationIntegrationRelatedCosts,7444000.000,7600000.000,7751000.000,5274000.000,10441000.000,20812000.000,11999000.000,7747000.000,7887000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-86822000.000,,,,-87040000.000,,,
CashFlowHedgeGainLossReclassifiedToEarningsNet,,,,309000.000,,-443000.000,16000.000,,
ComprehensiveIncomeNetOfTax,,,,26600000.000,,-3606000.000,-60527000.000,30396000.000,-18719000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,-518000.000,263000.000,263000.000,55000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,-4124000.000,-60264000.000,30659000.000,-18664000.000
ConcentrationRiskPercentage1,,,,,,,,0.170,
CostOfGoodsSold,508656000.000,560140000.000,484594000.000,531069000.000,551119000.000,581026000.000,662253000.000,706053000.000,735953000.000
DefinedBenefitPlanActuarialGainLoss,,,,242000.000,,,,,
DefinedBenefitPlanContributionsByEmployer,,,,1289000.000,,,,,
DefinedBenefitPlanContributionsByPlanParticipants,,,,-46000.000,,,,,
DefinedBenefitPlanExpectedReturnOnPlanAssets,,,,-2051000.000,,,,,
DefinedBenefitPlanInterestCost,,,,2552000.000,,,,,
DefinedBenefitPlanNetPeriodicBenefitCost,,,,1275000.000,,,,,
DefinedBenefitPlanServiceCost,,,,578000.000,,,,,
Depreciation,,9248000.000,,,,10625000.000,,,
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,,,,,,507000.000,
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,,,,,,,,11000.000,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,,,,,,,3193000.000,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,,,,280000.000,
EffectOfExchangeRateOnCashAndCashEquivalents,,1627000.000,,,,-692000.000,,,
EffectiveIncomeTaxRateContinuingOperations,,,,,,3.010,-2.560,0.290,
EntityWideRevenueMajorCustomerPercentage,,,,0.230,,0.210,0.160,,
FiniteLivedIntangibleAssetsAcquired,,,,,,175500000.000,,,
FiniteLivedIntangibleAssetsTranslationAdjustments,,,,,,1838000.000,,,
GainLossOnCashFlowHedgeIneffectivenessNet,,,,-6000.000,,-46000.000,-36000.000,,
GeneralAndAdministrativeExpense,60006000.000,50430000.000,56338000.000,50726000.000,57028000.000,56046000.000,69975000.000,70057000.000,88595000.000
GoodwillAcquiredDuringPeriod,,,,,,726096000.000,,,
GoodwillTranslationAdjustments,,,,,,985000.000,,,
GrossProfit,293694000.000,284026000.000,260031000.000,291696000.000,279925000.000,288156000.000,322904000.000,382759000.000,396493000.000
IncomeLossFromContinuingOperations,28921000.000,,,,,,,,
