,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,8338000.000,5864000.000,4482000.000,,42136000.000,20680000.000
AmortizationOfDebtDiscountPremium,4072000.000,4537000.000,4963000.000,,,
AmortizationOfFinancingCosts,3188000.000,5413000.000,9116000.000,,2379000.000,2847000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,1108762.000,880465.000,1110600.000,798615.000,89526.000
AssetImpairmentCharges,,,,,39893000.000,69278000.000
CargoAndFreightRevenue,388929000.000,223159000.000,224179000.000,,150784000.000,133246000.000
CommonStockDividendsPerShareDeclared,0.000,0.000,0.000,,,
ComprehensiveIncomeNetOfTax,13047000.000,-139220000.000,-82178000.000,,-169601000.000,-217736000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-318000.000,-12848000.000,-9280000.000,,-59471000.000,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,12729000.000,-152068000.000,-91458000.000,,-229072000.000,-217736000.000
CostsAndExpenses,279575000.000,295798000.000,294370000.000,,346826000.000,322062000.000
DebtInstrumentInterestRateDuringPeriod,,0.047,0.047,,0.036,0.045
DebtInstrumentInterestRateEffectivePercentageRateRangeMaximum,,,0.044,,0.067,0.071
DebtInstrumentInterestRateEffectivePercentageRateRangeMinimum,,,0.032,,0.027,0.027
DefinedContributionPlanCostRecognized,,296000.000,301000.000,,305000.000,336000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,,0.060,0.060,0.060,0.060
DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,,0.060,,,,
DepreciationDepletionAndAmortization,136203000.000,139063000.000,140743000.000,,79556000.000,76330000.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,13440000.000,9963000.000,,,
DirectOperatingCosts,105514000.000,114318000.000,111671000.000,,122008000.000,113636000.000
EarningsPerShareBasic,0.720,-3.470,-3.420,,-2.960,-30.030
EarningsPerShareDiluted,0.720,-3.470,-3.420,,-2.960,-30.030
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.040,0.040,0.040,0.040,0.040
GainLossOnDispositionOfAssets,,,,,-1210000.000,3555000.000
GainLossOnSaleOfInvestments,,,,,-724000.000,689000.000
GainLossRelatedToLitigationSettlement,,,,,,116000.000
GeneralAndAdministrativeExpense,,,,,,45174000.000
ImpairmentOfInvestments,,,,,37877000.000,2696000.000
