,2011-03-31,2012-03-31,2013-03-31,2014-03-31,2015-03-31,2016-03-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,15623000.000,21426000.000,30098000.000,49124000.000,60663000.000,64196000.000,73928000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,7084000.000,16072000.000,23126000.000,28416000.000,2141000.000,3265000.000,3682000.000
AdvertisingExpense,,4582000.000,4646000.000,6174000.000,5401000.000,5083000.000,7816000.000
AllocatedShareBasedCompensationExpense,,21426000.000,30098000.000,49124000.000,60663000.000,64196000.000,73928000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,626000.000,554000.000,964000.000,3136000.000,4183000.000,2492000.000
AssetImpairmentCharges,,,,0.000,0.000,0.000,0.000
CapitalExpendituresIncurredButNotYetPaid,,,,6805000.000,2111000.000,0.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,47652000.000,79918000.000,136876000.000,23769000.000,-120060000.000,-49566000.000,41384000.000
ComprehensiveIncomeNetOfTax,21423000.000,31872000.000,52681000.000,63436000.000,19063000.000,-1569000.000,-2566000.000
CostOfRevenue,41015000.000,53407000.000,64952000.000,74301000.000,82068000.000,82712000.000,85192000.000
CurrentFederalTaxExpenseBenefit,,18716000.000,23537000.000,34406000.000,1777000.000,4983000.000,6138000.000
CurrentForeignTaxExpenseBenefit,,2037000.000,5073000.000,5207000.000,4791000.000,4982000.000,4818000.000
CurrentStateAndLocalTaxExpenseBenefit,,2292000.000,2238000.000,4063000.000,2533000.000,1076000.000,-977000.000
DeferredFederalIncomeTaxExpenseBenefit,,-3196000.000,-1107000.000,-5453000.000,4237000.000,-9171000.000,-11144000.000
DeferredForeignIncomeTaxExpenseBenefit,,876000.000,-1014000.000,-361000.000,-72000.000,-485000.000,158000.000
DeferredIncomeTaxExpenseBenefit,3766000.000,-4993000.000,-2094000.000,-6430000.000,4072000.000,-9332000.000,-11045000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-2673000.000,18000.000,-616000.000,-24000.000,324000.000,-56000.000
DefinedBenefitPlanContributionsByEmployer,,265000.000,1132000.000,1451000.000,1955000.000,2047000.000,2998000.000
Depreciation,,,,,8856000.000,10927000.000,9980000.000
DepreciationAndAmortization,3775000.000,4353000.000,4832000.000,6075000.000,8505000.000,9611000.000,8635000.000
DepreciationDepletionAndAmortization,3906000.000,4484000.000,4939000.000,6207000.000,9046000.000,11179000.000,10232000.000
EarningsPerShareBasic,0.490,0.720,1.170,1.360,0.560,0.000,0.010
EarningsPerShareDiluted,0.450,0.680,1.100,1.290,0.540,0.000,0.010
EffectOfExchangeRateOnCashAndCashEquivalents,2518000.000,-783000.000,-1183000.000,-1132000.000,-20226000.000,-1820000.000,-8175000.000
EffectiveIncomeTaxRateContinuingOperations,,0.361,0.351,0.368,0.340,0.926,2.033
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-0.032,0.000,0.000,,0.501,1.214
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,,,,,0.201,0.608
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,0.018,0.004,0.007,0.010,0.679,-5.012
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,-0.004,0.008,0.007,0.183,1.237
EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,,,0.004,,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.026,0.025,0.025,0.030,0.112,-0.112
EffectiveIncomeTaxRateReconciliationTaxCreditsForeign,,0.014,-0.014,0.013,0.028,0.541,-2.582
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,,0.027,-0.030,0.019,0.049,1.412,-6.222
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,7276000.000,8901000.000,15940000.000,18570000.000,17010000.000,23473000.000
EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToForeignCountries,,406639000.000,495850000.000,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,7044000.000,16009000.000,23080000.000,28337000.000,5057000.000,6664000.000,6242000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,7044000.000,16009000.000,23080000.000,28337000.000,5057000.000,6664000.000,6242000.000
ForeignCurrencyTransactionGainLossBeforeTax,,,,324000.000,127000.000,195000.000,644000.000
ForeignCurrencyTransactionLossBeforeTax,,232000.000,275000.000,,,,
