,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccruedInvestmentIncomeReceivable,6815000.000,5638000.000,5507000.000,5232000.000,,,,,,
AccruedLiabilitiesAndOtherLiabilities,,,,,51242000.000,10098000.000,9779000.000,6688000.000,7649000.000,7748000.000
AccruedLiabilitiesCurrentAndNoncurrent,51070000.000,52497000.000,50593000.000,49379000.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,47346000.000,,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,131000.000,81000.000,70000.000,62000.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,61000.000,88000.000,72000.000,68000.000,7000.000,-173000.000
Assets,2945859000.000,2468957000.000,2205265000.000,2058739000.000,1985907000.000,1749457000.000,1618252000.000,1402715000.000,1232700000.000,984205000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,372581000.000,152187000.000,51665000.000,0.000,166157000.000,0.000,0.000,,0.000,0.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,17026000.000,14597000.000,15597000.000,16070000.000,15144000.000,14813000.000
AvailableForSaleSecurities,23671000.000,24690000.000,25082000.000,23089000.000,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,,,4656000.000,4558000.000,4476000.000,4349000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,,,4680000.000,4583000.000,4455000.000,4295000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,4103000.000,2103000.000,,1000000.000,500000.000,1000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,4105000.000,2106000.000,,999000.000,498000.000,999000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,9416000.000,8991000.000,7440000.000,7014000.000,6670000.000,6215000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,9484000.000,9120000.000,7524000.000,7095000.000,6702000.000,6008000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,,,18333000.000,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,3507000.000,3503000.000,3501000.000,3498000.000,3498000.000,3249000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,3510000.000,3505000.000,3502000.000,3498000.000,3499000.000,3250000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,17099000.000,14731000.000,15706000.000,16175000.000,15154000.000,14552000.000
AvailableForSaleSecuritiesDebtSecuritiesCurrent,,,,,5497000.000,,3987000.000,,6321000.000,5922000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,17099000.000,14731000.000,15706000.000,16175000.000,15154000.000,14552000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,6000.000,0.000,13000.000,29000.000,133000.000,323000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,3000.000,,13000.000,29000.000,133000.000,323000.000
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,79000.000,134000.000,122000.000,134000.000,143000.000,62000.000
Capital,,,,,-132168000.000,-142034000.000,-144341000.000,-145760000.000,-136805000.000,-142572000.000
CapitalRequiredForCapitalAdequacy,,,,,122307000.000,105318000.000,98805000.000,85233000.000,73814000.000,58041000.000
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,,,0.080,0.080,0.080,0.080,0.080,0.080
CapitalToRiskWeightedAssets,,,,,-0.086,-0.108,-0.117,-0.136,-0.148,-0.197
CashAndCashEquivalentsAtCarryingValue,453096000.000,423869000.000,387224000.000,380046000.000,345861000.000,370683000.000,326847000.000,273007000.000,259350000.000,215131000.000
CashAndDueFromBanks,66968000.000,52222000.000,43613000.000,58714000.000,47466000.000,51388000.000,56582000.000,31825000.000,27034000.000,22282000.000
CashCashEquivalentsAndFederalFundsSold,453096000.000,423869000.000,387224000.000,380046000.000,,,,,,
