,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-3672000.000,,,,2712000.000,,,,-13983000.000,,-1024000.000,,,,-501000.000,,,,-181000.000
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,,,,,,,,,,,,,-1458000.000,,,,-1394000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,,,,,1027000.000,,,,981000.000
AmortizationOfFinancingCostsAndDiscounts,,,3362000.000,,,,3286000.000,,,,2658000.000,,2832000.000,,,,7643000.000,,,,5656000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,157917000.000,,,,107823000.000,,,,117272000.000,,192859000.000,,,,519479000.000,,,,48412000.000
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesOtherthanTemporaryImpairmentChargesCreditLoss,,,,,,,,,,,52000.000,,,,,,,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAllowanceForLoanLossesDecreases1,,,,893000.000,46000.000,,50000.000,839000.000,57000.000,3000.000,2000.000,47000.000,121000.000,0.000,882000.000,16000.000,4000.000,6000.000,21000.000,36000.000,14000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesProvisionForLoanLosses1,,,,,,,,,,,,0.000,52000.000,57000.000,1000.000,3662000.000,0.000,208000.000,0.000,0.000,0.000
CommonStockDividendsPerShareCashPaid,,,0.100,0.100,0.100,0.100,0.120,0.120,0.120,0.120,0.140,0.140,0.160,,,,,,,,0.360
CommonStockDividendsPerShareDeclared,0.050,0.050,0.100,0.100,0.100,0.100,0.120,0.120,0.120,,0.140,0.140,0.160,0.160,0.160,,0.260,0.260,0.260,,
ComprehensiveIncomeNetOfTax,,,22676000.000,7019000.000,19192000.000,-7515000.000,35431000.000,-25012000.000,4402000.000,-29664000.000,32921000.000,14026000.000,48911000.000,-2992000.000,-28893000.000,25122000.000,5714000.000,46603000.000,20839000.000,48955000.000,29696000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,5547000.000,5547000.000,5547000.000,5546000.000,5547000.000,5547000.000,5547000.000,5546000.000,5547000.000,5412000.000,5354000.000,-119000.000,-36000.000,,,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,28223000.000,12566000.000,24739000.000,-1969000.000,40978000.000,-19465000.000,9949000.000,-24118000.000,38468000.000,19438000.000,54265000.000,-3111000.000,-28929000.000,25062000.000,5686000.000,46587000.000,20821000.000,48983000.000,29681000.000
DeferredIncomeTaxExpenseBenefit,,,5190000.000,,,,1992000.000,,,,-6009000.000,,-1061000.000,,,,-1483000.000,,,,1419000.000
DividendsCommonStockCash,,,,,,,,,,,,,,,,,2702000.000,,,,3799000.000
DividendsPreferredStockCash,,,,,,,,,,,,,,,,,3295000.000,,,,3295000.000
EarningsPerShareBasic,0.500,-2.220,2.140,-0.410,1.560,0.900,1.510,2.570,1.420,1.140,0.070,1.060,0.170,2.010,0.760,1.390,0.990,1.150,1.560,2.420,1.760
EarningsPerShareDiluted,0.480,-2.220,2.040,-0.410,1.490,0.860,1.450,2.480,1.370,1.110,0.070,1.020,0.160,1.940,0.740,1.350,0.940,1.130,1.540,2.360,1.730
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,623000.000,,,,613000.000,,,,36000.000,,26000.000,,,,234000.000,,,,0.000
FinancingReceivableAllowanceForCreditLossesRecovery,,,,,,,,,,,,45000.000,,,0.000,,,,,,
FinancingReceivableAllowanceForCreditLossesWriteOffs,,,,0.000,448000.000,,3814000.000,70000.000,0.000,120000.000,29000.000,0.000,0.000,111000.000,0.000,3661000.000,,0.000,130000.000,,241000.000
FinancingReceivableModificationsPostModificationRecordedInvestment2,,,,,,,,,,,,5100000.000,0.000,1100000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FinancingReceivableModificationsPreModificationRecordedInvestment2,,,,,,,,,,,,4500000.000,0.000,1100000.000,1100000.000,-1100000.000,0.000,0.000,0.000,0.000,0.000
FinancingReceivableModificationsSubsequentDefaultNumberOfContracts1,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000
FinancingReceivableModificationsSubsequentDefaultRecordedInvestment1,,,,,,,,,,,,,0.000,,,,0.000,0.000,0.000,0.000,0.000
ForeclosedRealEstateExpense,231000.000,142000.000,6000.000,15000.000,66000.000,47000.000,126000.000,259000.000,35000.000,3000.000,2000.000,1000.000,-1000.000,0.000,48000.000,44000.000,39000.000,0.000,0.000,0.000,0.000
GainLossOnDerivativeInstrumentsNetPretax,-17806000.000,-68567000.000,6400000.000,-31292000.000,,,,,,,,808000.000,-3882000.000,14389000.000,-9568000.000,1592000.000,-6782000.000,-4696000.000,-1601000.000,15390000.000,2486000.000
GainLossOnDiscontinuationOfInterestRateCashFlowHedgeDueToForecastedTransactionProbableOfNotOccurringNet,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000
GainLossOnFairValueHedgesRecognizedInEarnings,,,,,,,,,,,,,,,,,-4500000.000,-4100000.000,-4000000.000,-3800000.000,-3200000.000
GainLossOnSaleOfSecuritiesNet,38000.000,74000.000,28000.000,0.000,0.000,-10000.000,2000.000,3071000.000,0.000,-960000.000,15000.000,-396000.000,6000.000,0.000,3000.000,0.000,-9000.000,0.000,0.000,0.000,0.000
GainsLossesOnSalesOfOtherRealEstate,627000.000,-4000.000,0.000,262000.000,-13000.000,629000.000,47000.000,1124000.000,39000.000,26000.000,-3000.000,0.000,-1000.000,0.000,0.000,0.000,0.000,0.000,15000.000,0.000,-5000.000
GeneralAndAdministrativeExpense,2656000.000,2505000.000,2758000.000,2664000.000,2788000.000,2913000.000,2917000.000,2715000.000,2827000.000,3104000.000,2794000.000,3123000.000,2823000.000,3374000.000,3676000.000,3238000.000,3526000.000,3757000.000,3474000.000,4352000.000,3800000.000
GuarantyFeeIncome,6320000.000,6148000.000,5930000.000,6064000.000,6401000.000,6568000.000,6612000.000,6759000.000,6819000.000,6768000.000,6518000.000,6172000.000,3377000.000,3388000.000,3532000.000,3780000.000,3626000.000,3655000.000,3798000.000,3789000.000,3844000.000
ImpairedFinancingReceivableAverageRecordedInvestment,,,,102033000.000,105707000.000,,113868000.000,111334000.000,91931000.000,-215401000.000,95154000.000,87836000.000,87800000.000,98660000.000,101067000.000,-196836000.000,77007000.000,76520000.000,76304000.000,-147028000.000,112021000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,,,586000.000,1257000.000,,,,,,,,,,,,,,,,
ImpairedFinancingReceivableInterestIncomeCashBasisMethod,,,,,,,1064000.000,300000.000,542000.000,1862000.000,562000.000,468000.000,571000.000,341000.000,419000.000,183000.000,133000.000,807000.000,437000.000,192000.000,734000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,13976000.000,-30897000.000,40124000.000,-653000.000,30941000.000,20704000.000,31304000.000,47209000.000,30067000.000,22687000.000,6171000.000,27845000.000,22845000.000,39108000.000,17945000.000,28180000.000,20919000.000,23686000.000,30170000.000,44582000.000,32681000.000
IncomeTaxExpenseBenefit,2539000.000,-14131000.000,11654000.000,-2629000.000,8294000.000,4837000.000,8716000.000,13036000.000,8226000.000,3774000.000,-1141000.000,7564000.000,4231000.000,13769000.000,6327000.000,9912000.000,7335000.000,8400000.000,10529000.000,15793000.000,10786000.000
IncomeTaxesPaid,,,,,,,,,,,0.000,,,,,,,,,,
IncreaseDecreaseInAccruedInterestReceivableNet,,,-36717000.000,,,,-36879000.000,,,,-41978000.000,,-40562000.000,,,,-37633000.000,,,,-37292000.000
IncreaseDecreaseInAccruedLiabilities,,,-19017000.000,,,,-16305000.000,,,,-16668000.000,,-11972000.000,,,,-9469000.000,,,,-2855000.000
IncreaseDecreaseInLoansHeldForSale,-156000.000,9851000.000,0.000,0.000,0.000,-5943000.000,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherOperatingAssets,,,-6690000.000,,,,-27003000.000,,,,2827000.000,,-2066000.000,,,,31021000.000,,,,-2236000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,3783000.000,,,,5069000.000,,,,4793000.000,,2793000.000,,,,996000.000,,,,8605000.000
IncreaseDecreaseInOtherReceivables,,,,,,,,,,,,,-1120000.000,,,,-800000.000,,,,357000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,0.000,504000.000,,424000.000,383000.000,370000.000,-784000.000,459000.000,442000.000,393000.000,428000.000,243000.000,-704000.000,538000.000,158000.000,176000.000,-603000.000,231000.000
InterestAndDividendIncomeOperating,66852000.000,71121000.000,73131000.000,71578000.000,63810000.000,56151000.000,61498000.000,61745000.000,62975000.000,49180000.000,49718000.000,60882000.000,63951000.000,66392000.000,66918000.000,67562000.000,73891000.000,77236000.000,79532000.000,81241000.000,86617000.000
InterestAndDividendIncomeSecurities,,,,,,,,,,,,4507000.000,2865000.000,3094000.000,3185000.000,4194000.000,6681000.000,6560000.000,6994000.000,6807000.000,7243000.000
InterestAndFeeIncomeLoansAndLeases,30461000.000,29843000.000,29153000.000,28031000.000,24112000.000,22348000.000,24043000.000,24669000.000,24966000.000,11381000.000,14369000.000,26371000.000,27964000.000,28814000.000,29731000.000,30533000.000,31700000.000,33377000.000,34409000.000,35091000.000,36852000.000
InterestExpense,37640000.000,39412000.000,38923000.000,36961000.000,33448000.000,33358000.000,33128000.000,33584000.000,34787000.000,35777000.000,34726000.000,48886000.000,33162000.000,34528000.000,34735000.000,36591000.000,40251000.000,42878000.000,43969000.000,44528000.000,49546000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,29052000.000,32058000.000,33788000.000,35837000.000,30225000.000,18439000.000,27940000.000,28690000.000,28687000.000,13286000.000,14419000.000,11485000.000,30713000.000,31754000.000,33347000.000,27605000.000,33591000.000,33994000.000,35372000.000,36252000.000,36434000.000
InterestIncomeExpenseNet,29212000.000,31709000.000,34208000.000,34617000.000,30362000.000,22793000.000,28370000.000,28161000.000,28188000.000,13403000.000,14992000.000,11996000.000,30789000.000,31864000.000,32183000.000,30971000.000,33640000.000,34358000.000,35563000.000,36713000.000,37071000.000
InterestIncomeOperating,,,,,,,,,,,,30004000.000,33122000.000,34484000.000,34002000.000,32835000.000,35510000.000,37299000.000,38129000.000,39343000.000,42522000.000
InterestPaid,,,,,,,33068000.000,,,,36535000.000,,,,,,,,,,
LaborAndRelatedExpense,4666000.000,4805000.000,4485000.000,4574000.000,4375000.000,5752000.000,4698000.000,4571000.000,4523000.000,4025000.000,4456000.000,4693000.000,5693000.000,5733000.000,5236000.000,5385000.000,5774000.000,5611000.000,5438000.000,5949000.000,6317000.000
NetCashProvidedByUsedInFinancingActivities,,,578621000.000,,,,-113430000.000,,,,101566000.000,,507746000.000,,,,453327000.000,,,,191691000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,578621000.000,,,,-113430000.000,,,,101566000.000,,507746000.000,,,,453327000.000,,,,191691000.000
NetCashProvidedByUsedInInvestingActivities,,,-493480000.000,,,,79194000.000,,,,-76945000.000,,-403922000.000,,,,14239000.000,,,,-245913000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-493480000.000,,,,79194000.000,,,,-76945000.000,,-403922000.000,,,,14239000.000,,,,-245913000.000
NetCashProvidedByUsedInOperatingActivities,,,72776000.000,,,,142059000.000,,,,92651000.000,,89035000.000,,,,51913000.000,,,,102634000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,72776000.000,,,,142059000.000,,,,92651000.000,,89035000.000,,,,51913000.000,,,,102634000.000
NetIncomeLoss,5890000.000,-22313000.000,22923000.000,-3571000.000,17100000.000,10321000.000,17041000.000,28626000.000,16294000.000,13367000.000,1765000.000,14869000.000,13260000.000,25458000.000,11654000.000,18328000.000,13612000.000,15302000.000,19659000.000,28761000.000,21910000.000
NetIncomeLossAttributableToNoncontrollingInterest,5547000.000,5547000.000,5547000.000,5547000.000,5547000.000,5546000.000,5547000.000,5547000.000,5547000.000,5546000.000,5547000.000,5412000.000,5354000.000,-119000.000,-36000.000,-60000.000,-28000.000,-16000.000,-18000.000,28000.000,-15000.000
NetIncomeLossAvailableToCommonStockholdersBasic,5170000.000,-23032000.000,22203000.000,-4291000.000,16381000.000,9601000.000,16190000.000,27745000.000,15413000.000,12485000.000,813000.000,11586000.000,1818000.000,22162000.000,8359000.000,15032000.000,10317000.000,12006000.000,16364000.000,25465000.000,18615000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,,,-4291000.000,16381000.000,,16190000.000,27745000.000,15413000.000,12485000.000,813000.000,11586000.000,1818000.000,22162000.000,8359000.000,15032000.000,10317000.000,12006000.000,16364000.000,25465000.000,18615000.000
NoncontrollingInterestIncreaseFromBusinessCombination,,,,,,,,,,,,,,,,,52000.000,,,,0.000
NoninterestExpense,7191000.000,7550000.000,7842000.000,9209000.000,7748000.000,6109000.000,9081000.000,7964000.000,8441000.000,7621000.000,7947000.000,7095000.000,8343000.000,10853000.000,10421000.000,5865000.000,9966000.000,10074000.000,9303000.000,10977000.000,10549000.000
