,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30
AccruedLiabilitiesCurrent,44982.000,47082.000,48081.000,39381.000,37180.000,37680.000,38180.000,65204.000,122506.000,151522.000,168945.000
AccruedProfessionalFeesCurrent,,,,,,,,6324.000,6326.000,16500.000,16500.000
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,,,,8880.000,6180.000,8480.000,10778.000
AccumulatedAmortizationOfCurrentDeferredFinanceCosts,,,,,,,,2917.000,,,
AdditionalPaidInCapital,27711.000,27711.000,9961.000,282489.000,282489.000,282489.000,282489.000,1701489.000,1779489.000,1779489.000,1779489.000
Assets,,,780504.000,595393.000,573080.000,572948.000,553896.000,192767.000,183784.000,179141.000,177644.000
AssetsCurrent,,,,70393.000,48080.000,47948.000,28896.000,17767.000,8784.000,4141.000,2644.000
Cash,,,255504.000,56446.000,31633.000,26917.000,5751.000,15200.000,7467.000,3657.000,2160.000
ClassOfWarrantOrRightOutstanding,,,,,,,,,,666667.000,666667.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,90000000.000,90000000.000,90000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,54724119.000,54724119.000,62370595.000,63037262.000,63037262.000,63037262.000,63037262.000,,76037262.000,76037262.000,76037262.000
CommonStockValue,54724.000,54724.000,12474.000,63037.000,63037.000,63037.000,63037.000,74037.000,76037.000,76037.000,76037.000
ConvertibleNotesPayableCurrent,,,,,,,,7983.000,33340.000,45825.000,58306.000
DeferredCompensationEquity,,,,,,,,455833.000,425496.000,325595.000,260476.000
DeferredTaxAssetsCapitalLossCarryforwards,,,,,139072.000,156375.000,163275.000,517497.000,591517.000,640349.000,669256.000
DeferredTaxAssetsNet,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,409035.000,459917.000,480219.000,1522049.000,1739755.000,1883379.000,1968398.000
DeferredTaxAssetsValuationAllowance,,,,,139072.000,156375.000,163275.000,517497.000,591517.000,640349.000,669256.000
DepositLiabilitiesAccruedInterest,,,,,,,,2082.000,3915.000,6008.000,8102.000
DerivativeLiabilitiesCurrent,,,,,,,,20445.000,34001.000,29487.000,15892.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-149071.000,-151471.000,-162266.000,388923.000,409035.000,459917.000,480219.000,1522049.000,1739755.000,1883379.000,1968398.000
IndefiniteLivedLicenseAgreements,,,,,,,,175000.000,175000.000,175000.000,175000.000
InterestPayableCurrent,1654.000,1954.000,2254.000,,,,,,,,
Liabilities,,,,389381.000,387180.000,437930.000,439180.000,145714.000,244100.000,283180.000,301583.000
LiabilitiesAndStockholdersEquity,,,780504.000,595393.000,573080.000,572948.000,553896.000,192767.000,183784.000,179141.000,177644.000
LiabilitiesCurrent,66636.000,69036.000,420335.000,214381.000,212180.000,262930.000,264180.000,145714.000,194100.000,283180.000,301583.000
LongTermNotesPayable,,,,,,,,,50000.000,,
NotesAndLoansPayable,,,,,,50000.000,50000.000,50000.000,0.000,50000.000,50000.000
NotesPayableRelatedPartiesClassifiedCurrent,,20000.000,,0.000,,,,,,,
NotesPayableRelatedPartiesCurrentAndNoncurrent,20000.000,,20000.000,,,,,,,,
OtherAccruedLiabilitiesCurrent,,,,,,,,,338.000,338.000,338.000
PostconfirmationDeferredFinancingCosts,,,,,,,,2083.000,833.000,0.000,0.000
PreferredStockParOrStatedValuePerShare,,,,,0.001,0.001,0.001,,,,
PreferredStockSharesAuthorized,,,,,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PrepaidExpenseCurrent,,,,13947.000,16447.000,16447.000,16447.000,484.000,484.000,484.000,484.000
StockholdersEquity,-66636.000,-69036.000,360169.000,206012.000,185900.000,135018.000,114716.000,47053.000,-60316.000,-104039.000,-123939.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,206012.000,185900.000,135018.000,114716.000,47053.000,-60316.000,-104039.000,-123939.000
WarrantsAndRightsOutstanding,,,,,,,,249409.000,249409.000,249409.000,249409.000
