,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableCurrent,24232000.000,17560000.000,17643000.000,21383000.000,13739000.000,14095000.000,14427000.000,17650000.000,18299000.000,16397000.000,13210000.000,26194000.000,17233000.000,11576000.000,22155000.000,13896000.000,10473000.000,12128000.000,12876000.000,8599000.000,6184000.000,8843000.000
AccountsReceivableGrossCurrent,,,,,17338000.000,15211000.000,18006000.000,25278000.000,29278000.000,27165000.000,29281000.000,25629000.000,23387000.000,18275000.000,19612000.000,12709000.000,11803000.000,12909000.000,12732000.000,9527000.000,9426000.000,13843000.000
AccountsReceivableNetCurrent,24157000.000,28083000.000,30828000.000,22666000.000,16347000.000,14275000.000,17362000.000,24575000.000,28815000.000,26707000.000,28800000.000,25178000.000,22932000.000,17881000.000,19247000.000,12407000.000,11526000.000,12624000.000,12452000.000,9265000.000,9163000.000,13552000.000
AccruedBonusesCurrent,,,,,,,,,,,,,,,,,,,1768000.000,3269000.000,3921000.000,5752000.000
AccruedIncomeTaxesCurrent,,,,,1374000.000,1428000.000,1626000.000,903000.000,1426000.000,1127000.000,1254000.000,962000.000,941000.000,1075000.000,1870000.000,1311000.000,852000.000,304000.000,330000.000,64000.000,,
AccruedProfessionalFeesCurrent,,,,,485000.000,1278000.000,891000.000,3840000.000,4414000.000,3977000.000,2033000.000,1259000.000,1300000.000,1054000.000,755000.000,515000.000,761000.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,69922000.000,71866000.000,73668000.000,75915000.000,77721000.000,78789000.000,77718000.000,78696000.000,80903000.000,83130000.000,73628000.000,63348000.000,64190000.000,64817000.000,66868000.000,64975000.000,66549000.000,68136000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1236000.000,-3520000.000,-3171000.000,-1765000.000,-2384000.000,-1032000.000,-1818000.000,-737000.000,-5455000.000,-6302000.000,-6518000.000,-6143000.000,-5764000.000,-6062000.000,-6299000.000,-7486000.000,-9275000.000,-9705000.000,-10031000.000,-9553000.000,-9551000.000,-9555000.000
AcquiredFiniteLivedIntangibleAssetAmount,,,,,15305000.000,14024000.000,13008000.000,11991000.000,292000.000,229000.000,,,,,,,,,,,,
AdditionalPaidInCapital,5880117000.000,5867660000.000,5872226000.000,5881336000.000,5904484000.000,5915248000.000,5920637000.000,5926630000.000,5938270000.000,5965922000.000,5971775000.000,6005365000.000,6011239000.000,6017447000.000,6022231000.000,6032604000.000,6037482000.000,6046111000.000,6051474000.000,6059137000.000,6065559000.000,6072219000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,991000.000,936000.000,644000.000,703000.000,463000.000,458000.000,481000.000,451000.000,455000.000,394000.000,365000.000,302000.000,277000.000,285000.000,280000.000,262000.000,263000.000,291000.000
Assets,292822000.000,266073000.000,267071000.000,269052000.000,237743000.000,224933000.000,211126000.000,211380000.000,206429000.000,189161000.000,185261000.000,207536000.000,193192000.000,175147000.000,178042000.000,158863000.000,151435000.000,151340000.000,149564000.000,146292000.000,141637000.000,143745000.000
AssetsCurrent,213287000.000,185363000.000,187591000.000,190861000.000,158114000.000,148849000.000,134760000.000,140949000.000,151438000.000,134865000.000,145655000.000,167506000.000,154487000.000,138661000.000,141695000.000,128119000.000,123610000.000,124051000.000,123165000.000,120033000.000,114984000.000,118390000.000
AssetsHeldForSaleCurrent,,,,,,,,,,,14260000.000,,,,,,,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,14000000.000,12002000.000,11903000.000,54314000.000,57831000.000,58527000.000,57612000.000,58851000.000
AvailableForSaleSecurities,,,,,,,,,,,,,98610000.000,89518000.000,83023000.000,,76616000.000,75500000.000,76443000.000,,82311000.000,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,425000.000,124000.000,19000.000,288000.000,492000.000,405000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,123000.000,18000.000,177000.000,35000.000,18000.000,17000.000
