,2011-07-30,2011-10-29,2012-04-28,2012-07-28,2012-10-27,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31
AmortizationOfFinancingCosts,,,,,,563000.000,,,,664000.000,,,,626000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,706000.000,2571000.000,1236000.000,972000.000,824000.000,-2095000.000,1255000.000,3263000.000,2797000.000,-4908000.000,2346000.000,1549000.000,1295000.000
AssetImpairmentCharges,,,,,8802000.000,1183000.000,1700000.000,2000000.000,2776000.000,1172000.000,2700000.000,1400000.000,2263000.000,798000.000,1700000.000,800000.000
CapitalExpendituresIncurredButNotYetPaid,,,1970000.000,,,1055000.000,,,,5748000.000,,,,2247000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,41195000.000,,,-3070000.000,,,,4386000.000,,,,4122000.000,,
CashFlowHedgeGainLossReclassifiedToInterestExpenseNet,,,,,7500000.000,,,,,,,,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,-106000.000,,,-88000.000,,,,-29000.000,,,,-255000.000,,
CommonStockDividendsPerShareCashPaid,0.030,0.030,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,2436000.000,34312000.000,-1798000.000,3976000.000,6946000.000,592000.000,-3290000.000,1570000.000,-401000.000,-2134000.000,-27098000.000,12039000.000,4761000.000,1041000.000
CostOfGoodsAndServicesSold,387384000.000,395252000.000,396952000.000,395070000.000,393568000.000,414333000.000,388911000.000,384230000.000,391717000.000,405695000.000,401476000.000,399250000.000,402738000.000,408494000.000,398974000.000,390339000.000
CostOfGoodsSold,287721000.000,292397000.000,290856000.000,288051000.000,284626000.000,296857000.000,273764000.000,267489000.000,270249000.000,285047000.000,280100000.000,278800000.000,280808000.000,286243000.000,279707000.000,273137000.000
CostOfServices,99663000.000,102855000.000,106096000.000,107019000.000,108942000.000,117476000.000,115147000.000,116741000.000,121468000.000,120648000.000,121376000.000,120450000.000,121930000.000,122251000.000,119267000.000,117202000.000
DeferredIncomeTaxExpenseBenefit,,,719000.000,,,-3872000.000,,,,743000.000,,,,7927000.000,,
DefinedBenefitPlanAmortizationOfGainsLosses,,,,-566000.000,-566000.000,-566000.000,,,,,,,,,,
DefinedBenefitPlanExpectedReturnOnPlanAssets,,,,704000.000,704000.000,704000.000,,,,,,,,,,
DefinedBenefitPlanInterestCost,,,,619000.000,619000.000,619000.000,,,,,,,,,,
DefinedBenefitPlanNetPeriodicBenefitCost,,,,481000.000,481000.000,481000.000,,,,,,,,,,
Depreciation,,,,,,20857000.000,,,,18320000.000,,,,16894000.000,,
DepreciationDepletionAndAmortization,,,19938000.000,,,,,,,,,,,,,
DividendsCommonStockCash,1586000.000,1586000.000,,,,,,,,,,,,,,
EarningsPerShareBasic,0.260,0.130,0.020,0.620,-0.130,0.070,0.100,0.020,-0.060,0.030,,-0.030,,0.220,0.090,0.020
EarningsPerShareDiluted,0.260,0.130,0.020,0.610,-0.130,0.070,0.100,0.020,-0.060,0.030,,-0.030,,0.220,0.090,0.020
EffectiveIncomeTaxRateContinuingOperations,,,,,,,0.633,0.776,,0.395,1.301,0.290,-2.131,0.412,0.380,0.307
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,,,,,,0.252,0.301,,,,,,,,
GainLossOnDispositionOfAssets,-3000.000,-25000.000,-2000.000,-9000.000,-221000.000,-116000.000,-31000.000,-67000.000,-13000.000,-10000.000,-400000.000,-109000.000,-13287000.000,218000.000,267000.000,6000000.000
GrossProfit,135210000.000,126921000.000,127652000.000,130601000.000,116040000.000,121840000.000,138708000.000,122812000.000,104017000.000,133126000.000,124297000.000,118334000.000,99687000.000,133767000.000,127572000.000,117797000.000
IncomeLossFromContinuingOperations,13891000.000,7022000.000,1134000.000,33034000.000,-6695000.000,3928000.000,5379000.000,1013000.000,-3267000.000,1637000.000,-177000.000,-1770000.000,-26651000.000,11859000.000,4736000.000,1077000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,16064000.000,11085000.000,1894000.000,53364000.000,-12750000.000,220000.000,14652000.000,4522000.000,-10104000.000,2704000.000,587000.000,-2493000.000,-32340000.000,20181000.000,7639000.000,1553000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.260,0.130,0.020,0.620,-0.130,0.070,0.100,0.020,-0.060,0.030,,-0.030,,0.220,0.090,0.020
IncomeLossFromContinuingOperationsPerDilutedShare,0.260,0.130,0.020,0.610,-0.130,0.070,0.100,0.020,-0.060,0.030,,-0.030,,0.220,0.090,0.020
IncomeLossFromDiscontinuedOperationsNetOfTax,52000.000,-11000.000,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,-72000.000,14000.000,-64000.000,-65000.000,-11000.000,-49000.000,-63000.000,-29000.000,-96000.000,-194000.000,-13000.000,34000.000,74000.000,189000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,0.000,,,,0.000,,,0.000,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,0.000,,0.000,,,,0.000,,,0.000,,,,,,
IncomeTaxExpenseBenefit,2173000.000,4063000.000,760000.000,20330000.000,-6055000.000,-3708000.000,9273000.000,3509000.000,-6837000.000,1067000.000,764000.000,-723000.000,-5689000.000,8322000.000,2903000.000,476000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,,2500000.000,,,,900000.000,,,,,
IncomeTaxReconciliationChangeInEnactedTaxRate,,,,,,,2500000.000,,,,,,,,,
IncomeTaxesPaid,,,1227000.000,,,1430000.000,,,,,,,,42000.000,,
IncreaseDecreaseInAccountsPayable,,,18122000.000,,,262000.000,,,,-8903000.000,,,,4735000.000,,
IncreaseDecreaseInAccruedLiabilities,,,6385000.000,,,-2211000.000,,,,-12467000.000,,,,-17829000.000,,
IncreaseDecreaseInInventories,,,13178000.000,,,6940000.000,,,,-8800000.000,,,,-5496000.000,,
IncreaseDecreaseInOtherOperatingLiabilities,,,466000.000,,,-1338000.000,,,,-231000.000,,,,-859000.000,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,651000.000,,603000.000,578000.000,615000.000,-1211000.000,539000.000,,,,90.000,192.000,279000.000
InterestExpense,6444000.000,6889000.000,6516000.000,6427000.000,17057000.000,3679000.000,3562000.000,3643000.000,3913000.000,3782000.000,3002000.000,3485000.000,-24142000.000,3329000.000,3262000.000,3217000.000
InterestPaidNet,,,2940000.000,,,2987000.000,,,,2659000.000,,,,2674000.000,,
InterestRateCashFlowHedgeGainLossReclassifiedToEarningsNet,,,,-1685000.000,-1201000.000,146000.000,-155000.000,-158000.000,-447000.000,151000.000,-153000.000,-155000.000,770000.000,-151000.000,-153000.000,-155000.000
LossContingencyAccrualCarryingValuePeriodIncreaseDecrease,,,,,,,,,,4000000.000,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,15125000.000,,,-667000.000,,,,7497000.000,,,,-17955000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,15125000.000,,,-667000.000,,,,7497000.000,,,,-17955000.000,,
NetCashProvidedByUsedInInvestingActivities,,,-11940000.000,,,-11838000.000,,,,-14565000.000,,,,-11752000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-11940000.000,,,-11838000.000,,,,-14565000.000,,,,-11752000.000,,
NetCashProvidedByUsedInOperatingActivities,,,38010000.000,,,9435000.000,,,,11454000.000,,,,33829000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,38116000.000,,,9523000.000,,,,11483000.000,,,,34084000.000,,
NetIncomeLoss,13943000.000,,,,,,,,,,,,,,,
