,2015-03-31
AccountsPayableCurrent,225000000.000
AccountsPayableRelatedPartiesCurrent,34000000.000
AccountsReceivableNetCurrent,212000000.000
AccountsReceivableRelatedParties,68000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,6340000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-19000000.000
AdditionalCollateralAggregateFairValue,32000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,2000000.000
AssetRetirementObligation,433000000.000
AssetRetirementObligationsNoncurrent,423000000.000
Assets,10366000000.000
AssetsCurrent,2287000000.000
AssetsNoncurrent,713000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,67000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,70000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,82000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,84000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,66000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,72000000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,226000000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,11000000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,11000000.000
AvailableForSaleSecuritiesDebtSecurities,237000000.000
CashAndCashEquivalentsAtCarryingValue,221000000.000
CollateralAlreadyPostedAggregateFairValue,118000000.000
ConstructionInProgressGross,351000000.000
DecommissioningFundInvestments,965000000.000
DeferredTaxLiabilitiesNoncurrent,1226000000.000
DefinedBenefitPensionPlanLiabilitiesNoncurrent,230000000.000
DerivativeInstrumentsAndHedges,988000000.000
DerivativeInstrumentsAndHedgesNoncurrent,310000000.000
Goodwill,72000000.000
GuaranteeObligationsCurrentCarryingValue,12000000.000
IntangibleAssetsNetExcludingGoodwill,259000000.000
InterestPayableCurrent,41000000.000
InventoryNet,382000000.000
LiabilitiesAndStockholdersEquity,10366000000.000
LiabilitiesCurrent,2576000000.000
LiabilitiesNoncurrent,2292000000.000
LongTermDebtCurrent,535000000.000
LongTermDebtNoncurrent,1682000000.000
LongTermInvestments,995000000.000
MembersEquity,3816000000.000
NontradeReceivablesCurrent,38000000.000
OtherAssetsCurrent,18000000.000
OtherAssetsNoncurrent,72000000.000
OtherInvestments,30000000.000
OtherLiabilitiesCurrent,179000000.000
OtherLiabilitiesNoncurrent,128000000.000
PrepaidExpenseCurrent,36000000.000
PriceRiskCashFlowHedgeUnrealizedGainLossToBeReclassifiedDuringNext12Months,18000000.000
PropertyPlantAndEquipmentNet,6371000000.000
PropertyPlantAndEquipmentOther,293000000.000
RestrictedCashAndCashEquivalentsAtCarryingValue,183000000.000
ShortTermBorrowings,600000000.000
TaxesPayableCurrent,58000000.000
UnbilledContractsReceivable,141000000.000
