,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,7452000.000,7841000.000,12221000.000,16557000.000,16714000.000,15070000.000,24534000.000,27454000.000,36578000.000,30626000.000,24196000.000,36354000.000,25746000.000,22200000.000,17513000.000,27359000.000,28205000.000
AccountsReceivableNetCurrent,5817000.000,9130000.000,12376000.000,16313000.000,19053000.000,15687000.000,27659000.000,26544000.000,34176000.000,39150000.000,30475000.000,48459000.000,20963000.000,41049000.000,33911000.000,20654000.000,13313000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,6419000.000,,,,-8920000.000,,,,12028000.000,,,,20174000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,-18000.000,-5000.000,-20000.000,-24000.000,4000.000,-17000.000,33000.000,-152000.000,14000.000,84000.000,-74000.000,-302000.000,-227000.000
AdditionalPaidInCapital,65663000.000,158923000.000,160723000.000,168526000.000,,,,216414000.000,227327000.000,239003000.000,245463000.000,245736000.000,239433000.000,244299000.000,253781000.000,256529000.000,261173000.000
AdditionalPaidInCapitalCommonStock,,,,,178705000.000,193123000.000,205061000.000,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,2748000.000,,642000.000,602000.000,5816000.000,5774000.000,8335000.000,8677000.000,7180000.000,4481000.000,6590000.000,6051000.000,6144000.000,4105000.000
Assets,22231000.000,48774000.000,66036000.000,100558000.000,122223000.000,149866000.000,188151000.000,215121000.000,247214000.000,275042000.000,314077000.000,351196000.000,325022000.000,338048000.000,353133000.000,356136000.000,337596000.000
AssetsCurrent,15727000.000,40581000.000,57725000.000,82150000.000,91309000.000,102214000.000,128686000.000,151042000.000,182085000.000,198237000.000,236633000.000,253238000.000,220750000.000,233994000.000,235228000.000,230972000.000,196936000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,29164000.000,42118000.000,35386000.000,40363000.000,57324000.000,68363000.000,99879000.000,97848000.000,98491000.000,101028000.000,133632000.000,155343000.000
AvailableForSaleSecurities,,,,,15409000.000,,,35362000.000,40367000.000,57307000.000,68396000.000,99727000.000,97862000.000,98575000.000,100954000.000,133330000.000,155116000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,8000.000,15000.000,15000.000,20000.000,22000.000,61000.000,16000.000,52000.000,93000.000,16000.000,6000.000,15000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,13000.000,35000.000,39000.000,16000.000,39000.000,28000.000,168000.000,38000.000,9000.000,90000.000,308000.000,242000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,-2000.000,,,,,,,2000.000,1000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,13000.000,35000.000,39000.000,-14000.000,39000.000,28000.000,168000.000,38000.000,9000.000,90000.000,306000.000,241000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,14368000.000,16074000.000,18294000.000,18131000.000,13244000.000,25505000.000,20632000.000,66877000.000,42225000.000,29769000.000,72251000.000,94849000.000,92025000.000
