,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,81000.000,,,,,,-96000.000,,
EquityMethodInvestmentDividendsOrDistributions,13000.000,130000.000,-5000.000,148000.000,-61000.000,,,,,
EquityMethodInvestmentRealizedGainLossOnDisposal,62000.000,,0.000,0.000,,,,,,
GainsLossesOnExtinguishmentOfDebt,,1891000.000,0.000,0.000,0.000,,,,,
GeneralAndAdministrativeExpense,4000.000,3000.000,9000.000,4000.000,10000.000,9000.000,8000.000,8000.000,14000.000,9000.000
IncomeLossFromEquityMethodInvestments,-16000.000,56000.000,138000.000,64000.000,133000.000,106000.000,86000.000,80000.000,80000.000,
IncreaseDecreaseInAccountsReceivable,,,,,,,,-1000.000,,
IncreaseDecreaseInAccruedTaxesPayable,,31000.000,,,,,,-31000.000,,
IncreaseDecreaseInInterestPayableNet,,8000.000,,,,,,,,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,-3000.000,,,,,,4000.000,,
InterestExpenseLongTermDebt,13000.000,8000.000,0.000,0.000,0.000,,,,,
NetCashProvidedByUsedInInvestingActivities,,,,,,,,-38000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,-38000.000,,
NetCashProvidedByUsedInOperatingActivities,,-49000.000,,,,,,-58000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-49000.000,,,,,,-58000.000,,
NetIncomeLoss,-17000.000,1992000.000,46000.000,329000.000,-72000.000,30000.000,31000.000,-31000.000,-775000.000,-123000.000
NetIncomeLossAllocatedToGeneralPartners,0.000,20000.000,0.000,3000.000,0.000,,,,-8000.000,-1000.000
NetIncomeLossAllocatedToLimitedPartners,-17000.000,1972000.000,46000.000,326000.000,-72000.000,30000.000,31000.000,-31000.000,-767000.000,-122000.000
NetIncomeLossPerOutstandingLimitedPartnershipUnit,-1.020,118.540,2.770,19.600,-4.340,1.810,1.850,-1.870,-46.450,-7.390
OperatingExpenses,113000.000,85000.000,83000.000,79000.000,130000.000,76000.000,68000.000,84000.000,189000.000,123000.000
OperatingIncomeLoss,-113000.000,-85000.000,-83000.000,-79000.000,-130000.000,-76000.000,-68000.000,-84000.000,-189000.000,-123000.000
OtherTaxExpenseBenefit,27000.000,31000.000,32000.000,31000.000,71000.000,33000.000,31000.000,31000.000,134000.000,79000.000
ProceedsFromLimitedPartnershipInvestments,,130000.000,,,,,,,,
ProfessionalFees,36000.000,19000.000,19000.000,20000.000,26000.000,17000.000,12000.000,36000.000,32000.000,26000.000
ProfitLoss,,1992000.000,,,,,,-31000.000,,
Revenues,0.000,0.000,0.000,0.000,0.000,,,,,
SalesRevenueNet,0.000,0.000,0.000,0.000,0.000,,,,,
