,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableCurrent,1309000.000,1193000.000,1807000.000,2045000.000,1573000.000,1437000.000,1738000.000
AccountsReceivableGrossCurrent,8470000.000,8048000.000,7617000.000,6760000.000,,,
AccountsReceivableNetCurrent,7098000.000,6849000.000,6511000.000,5821000.000,5837000.000,4352000.000,3884000.000
AccruedBonusesCurrent,544000.000,800000.000,528000.000,589000.000,,,
AccruedLiabilitiesCurrent,3243000.000,3459000.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,11795000.000,12194000.000,12319000.000,12608000.000,12793000.000,12706000.000,12703000.000
AdditionalPaidInCapital,105678000.000,106058000.000,107004000.000,108271000.000,108666000.000,109027000.000,109582000.000
AllowanceForDoubtfulAccountsReceivable,1372000.000,1199000.000,1106000.000,939000.000,,,
AllowanceForDoubtfulAccountsReceivableCurrent,1372000.000,1199000.000,1106000.000,939000.000,,,
Assets,77657000.000,75736000.000,73158000.000,71998000.000,69397000.000,66216000.000,62695000.000
AssetsCurrent,63342000.000,62220000.000,59175000.000,56591000.000,52579000.000,48427000.000,44776000.000
CapitalLeasedAssetsGross,182000.000,182000.000,182000.000,,,,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,0.000,0.000,0.000,,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,182000.000,182000.000,182000.000,,,,
Cash,55047000.000,54246000.000,51574000.000,49574000.000,,,
CashAndCashEquivalentsAtCarryingValue,55047000.000,54246000.000,51574000.000,49574000.000,45050000.000,42789000.000,39996000.000
CertificatesOfDepositAtCarryingValue,0.000,0.000,0.000,0.000,,,
ClassOfWarrantOrRightOutstanding,,,,78741.000,,,
CommonStockCapitalSharesReservedForFutureIssuance,,,,2530434.000,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,90000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,14674312.000,14721527.000,14900262.000,15188861.000,15227162.000,15270696.000,15346985.000
CommonStockSharesOutstanding,14674312.000,14721527.000,14900262.000,15188861.000,15227162.000,15270696.000,15346985.000
CommonStockValue,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000
DebtInstrumentCarryingAmount,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000
DebtInstrumentUnamortizedDiscount,266000.000,240000.000,212000.000,184000.000,168000.000,152000.000,135000.000
DeferredFinanceCostsNoncurrentNet,92000.000,83000.000,74000.000,64000.000,59000.000,53000.000,47000.000
DeferredOfferingCosts,0.000,0.000,0.000,0.000,,,
DeferredTaxAssetsGross,,,,19556000.000,,,
DeferredTaxAssetsNet,,,,0.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,15660000.000,,,
DeferredTaxAssetsOther,,,,208000.000,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,-1153000.000,,,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,2691000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,240000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,742000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,291000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,,,877000.000,,,
DeferredTaxAssetsValuationAllowance,,,,19556000.000,,,
DueToRelatedPartiesCurrent,,,2500.000,,,,
FairValueAssetsLevel1ToLevel2TransfersAmount,,,0.000,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,152000.000,156000.000,144000.000,125000.000,,,
IntangibleAssetsNetExcludingGoodwill,692000.000,739000.000,764000.000,841000.000,891000.000,863000.000,753000.000
InterestBearingDepositsInBanks,5700000.000,4900000.000,4500000.000,6300000.000,,,
InventoryNet,185000.000,250000.000,212000.000,224000.000,188000.000,191000.000,199000.000
Liabilities,22805000.000,22948000.000,24051000.000,24240000.000,23287000.000,23801000.000,23985000.000
LiabilitiesAndStockholdersEquity,77657000.000,75736000.000,73158000.000,71998000.000,69397000.000,66216000.000,62695000.000
LiabilitiesCurrent,5506000.000,7063000.000,9531000.000,21605000.000,20681000.000,7787000.000,9475000.000
LinesOfCreditCurrent,0.000,0.000,0.000,0.000,,,
LongTermDebt,,,15788000.000,15816000.000,15832000.000,15848000.000,15865000.000
LongTermDebtCurrent,953000.000,2411000.000,3904000.000,,,2411000.000,3904000.000
