,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,,85000000.000,42000000.000,,127000000.000,60000000.000,44000000.000,46000000.000,128000000.000,64000000.000,66000000.000,66000000.000,170000000.000,97000000.000,69000000.000,102000000.000,228000000.000,78000000.000,46000000.000,60000000.000,125000000.000,47000000.000,49000000.000,49000000.000,128000000.000
AllocatedShareBasedCompensationExpense,,56000000.000,38000000.000,,103000000.000,42000000.000,36000000.000,42000000.000,103000000.000,47000000.000,47000000.000,43000000.000,122000000.000,52000000.000,47000000.000,59000000.000,138000000.000,49000000.000,46000000.000,43000000.000,144000000.000,49000000.000,51000000.000,54000000.000,147000000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,41000000.000,26000000.000,,71000000.000,30000000.000,24000000.000,31000000.000,71000000.000,34000000.000,33000000.000,31000000.000,82000000.000,39000000.000,33000000.000,47000000.000,91000000.000,35000000.000,33000000.000,30000000.000,17000000.000,-23000000.000,2000000.000,30000000.000,-1000000.000
AmortizationOfIntangibleAssets,,,,,,,60000000.000,,60000000.000,60000000.000,59000000.000,57000000.000,57000000.000,57000000.000,56000000.000,58000000.000,53000000.000,50000000.000,66000000.000,60000000.000,66000000.000,66000000.000,63000000.000,67000000.000,64000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,3600000.000,3700000.000,29700000.000,-19600000.000,19200000.000,21300000.000,6300000.000,-34200000.000,4100000.000,3700000.000,0.000,-5800000.000,2300000.000,3100000.000,,,3500000.000,5500000.000,5500000.000,-9500000.000,9000000.000,2900000.000,,,3200000.000
CashAcquiredFromAcquisition,35000000.000,,,,,,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-630000000.000,,,,113000000.000,,,,45000000.000,,,,-627000000.000,,,,-106000000.000,,,,-461000000.000,,,,-225000000.000
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments,-10000000.000,,,,-1000000.000,,,,,,,,,,,,,,,,,,,,
ChangeInUnrealizedGainLossOnHedgedItemInFairValueHedge,10000000.000,,,,1000000.000,,,,,,,,,,,,,,,,,,,,
CommonStockDividendsPerShareCashPaid,0.550,0.550,0.550,0.550,0.590,0.590,0.590,0.590,0.635,0.635,0.635,0.635,0.855,0.855,0.855,0.855,1.025,1.025,1.025,1.025,1.110,1.110,1.110,1.110,1.175
ComprehensiveIncomeNetOfTax,1387000000.000,1436000000.000,710000000.000,-732000000.000,1365000000.000,940000000.000,1625000000.000,789000000.000,878000000.000,1032000000.000,1586000000.000,2000000000.000,1279000000.000,1442000000.000,836000000.000,-1002000000.000,1167000000.000,1388000000.000,1062000000.000,1146000000.000,1373000000.000,1368000000.000,1367000000.000,56000000.000,1619000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,16000000.000,27000000.000,32000000.000,5000000.000,-5000000.000,30000000.000,30000000.000,-32000000.000,-20000000.000,-3000000.000,13000000.000,-10000000.000,30000000.000,20000000.000,-2000000.000,0.000,2000000.000,2000000.000,1000000.000,1000000.000,2000000.000,2000000.000,3000000.000,-1000000.000,6000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,1403000000.000,1463000000.000,742000000.000,-727000000.000,1360000000.000,970000000.000,1655000000.000,757000000.000,858000000.000,1029000000.000,1599000000.000,1990000000.000,1309000000.000,1462000000.000,834000000.000,-1002000000.000,1169000000.000,1390000000.000,1063000000.000,1147000000.000,1375000000.000,1370000000.000,1370000000.000,55000000.000,1625000000.000
ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangeDueToNetIncomeAttributableToParentAndEffectsOfChangesNet,,,,,,,,,,,,,,,895000000.000,,,,,,,,,,
ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesPurchaseOfInterestByParent,,,,,,,,,,,,,,,408000000.000,,,,,,,,,,
CostOfRevenue,3802000000.000,4040000000.000,4027000000.000,3824000000.000,3889000000.000,3870000000.000,3935000000.000,3991000000.000,3969000000.000,4013000000.000,4148000000.000,3976000000.000,4031000000.000,4184000000.000,4205000000.000,4027000000.000,3821000000.000,3858000000.000,3877000000.000,3827000000.000,3678000000.000,3799000000.000,3847000000.000,3716000000.000,3869000000.000
CostsAndExpenses,5733000000.000,6025000000.000,5950000000.000,5725000000.000,5852000000.000,5806000000.000,5819000000.000,5944000000.000,5988000000.000,6050000000.000,6177000000.000,5990000000.000,6115000000.000,6278000000.000,6236000000.000,6057000000.000,5848000000.000,5846000000.000,5836000000.000,5798000000.000,5621000000.000,5796000000.000,5805000000.000,5664000000.000,5911000000.000
DeferredIncomeTaxExpenseBenefit,3000000.000,,,,44000000.000,,,,61000000.000,,,,-83000000.000,,,,44000000.000,,,,-38000000.000,,,,-84000000.000
