,2012-06-30,2013-06-30,2014-06-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-199000.000,-783000.000,-372000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,42000.000,105000.000,1000.000
AdvertisingExpense,663000.000,570000.000,592000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,135000.000,74000.000
AllowanceForLoanAndLeaseLossesWriteOffs,,544000.000,387000.000
AmortizationOfESOPAward,530000.000,613000.000,685000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,10000.000
AvailableForSaleSecuritiesGrossRealizedGains,19000.000,114000.000,
AvailableforsaleSecuritiesGrossRealizedLossesExcludingOtherThanTemporaryImpairments,0.000,0.000,
BankOwnedLifeInsuranceIncome,470000.000,529000.000,503000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-3224000.000,-2305000.000,-12951000.000
CommonStockDividendsPerShareCashPaid,0.140,0.180,0.240
ComprehensiveIncomeNetOfTax,3376000.000,1203000.000,4327000.000
CurrentFederalTaxExpenseBenefit,452000.000,1564000.000,1672000.000
CurrentIncomeTaxExpenseBenefit,487000.000,1956000.000,2022000.000
CurrentStateAndLocalTaxExpenseBenefit,35000.000,392000.000,350000.000
DeferredFederalIncomeTaxExpenseBenefit,1019000.000,610000.000,398000.000
DeferredIncomeTaxExpenseBenefit,1296000.000,-179000.000,522000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,252000.000,-54000.000,124000.000
DepreciationAmortizationAndAccretionNet,764000.000,734000.000,671000.000
DividendIncomeOperating,22000.000,25000.000,62000.000
DividendsCommonStockCash,820000.000,997000.000,1268000.000
EarningsPerShareBasic,0.520,0.550,0.850
EarningsPerShareDiluted,0.510,0.540,0.830
EffectiveIncomeTaxRateContinuingOperations,0.372,0.374,0.360
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,0.005,0.007,0.000
EffectiveIncomeTaxRateReconciliationDeductionsOther,0.002,0.011,0.010
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseLifeInsurance,0.032,0.038,0.024
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,,,-0.002
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.039,0.047,0.044
EffectiveIncomeTaxRateReconciliationTaxExemptIncome,,0.006,0.008
EmployeeStockOwnershipPlanESOPCompensationExpense,530000.000,613000.000,685000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,42000.000,105000.000,1000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,42000.000,105000.000,1000.000
FederalDepositInsuranceCorporationPremiumExpense,310000.000,370000.000,399000.000
FeesAndCommissionsDepositorAccounts,1712000.000,1989000.000,2168000.000
FinancingReceivableAllowanceForCreditLossesRecovery,109000.000,,
FinancingReceivableAllowanceForCreditLossesWriteOffs,859000.000,,
GainLossOnSaleOfSecuritiesNet,19000.000,114000.000,0.000
GainLossOnSalesOfLoansNet,625000.000,910000.000,276000.000
GainsLossesOnSalesOfOtherRealEstate,-41000.000,38000.000,1000.000
ImpairedFinancingReceivableAverageRecordedInvestment,17466000.000,16998000.000,12112000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,1011000.000,913000.000,425000.000
ImpairedFinancingReceivableInterestIncomeCashBasisMethod,1020000.000,898000.000,62000.000
ImpairmentOfRealEstate,93000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,4799000.000,4751000.000,7059000.000
IncomeTaxExaminationPenaltiesAndInterestExpense,0.000,0.000,0.000
IncomeTaxExpenseBenefit,1783000.000,1777000.000,2544000.000
IncomeTaxesPaid,284000.000,960000.000,2333000.000
IncreaseDecreaseInAccruedInterestReceivableNet,134000.000,-39000.000,52000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,-893000.000,539000.000,-1437000.000
IncreaseDecreaseInDeposits,17577000.000,39966000.000,16934000.000
IncreaseDecreaseInOtherOperatingAssets,461000.000,-1031000.000,219000.000
IncreaseDecreaseInPayablesToBrokerDealers,,,9302000.000
InformationTechnologyAndDataProcessing,593000.000,1022000.000,931000.000
InterestAndDividendIncomeOperating,24833000.000,24348000.000,25512000.000
InterestAndFeeIncomeLoansAndLeases,21805000.000,21570000.000,22729000.000
InterestExpense,5764000.000,5485000.000,5170000.000
InterestExpenseBorrowings,1567000.000,1821000.000,2161000.000
InterestExpenseDeposits,4197000.000,3664000.000,3009000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,18644000.000,18188000.000,19792000.000
InterestIncomeExpenseNet,19069000.000,18863000.000,20342000.000
InterestIncomeSecuritiesTaxExempt,,,68000.000
InterestIncomeSecuritiesTaxable,,,2615000.000
InterestPaidNet,4197000.000,3664000.000,3009000.000
LaborAndRelatedExpense,9870000.000,9959000.000,9132000.000
MortgageServicingRightsMSRImpairmentRecovery,-159000.000,161000.000,41000.000
NetCashProvidedByUsedInFinancingActivities,38734000.000,34252000.000,44914000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,38734000.000,34252000.000,44914000.000
NetCashProvidedByUsedInInvestingActivities,-46450000.000,-43297000.000,-63998000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-46450000.000,-43297000.000,-63998000.000
NetCashProvidedByUsedInOperatingActivities,4492000.000,6740000.000,6133000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,4492000.000,6740000.000,6133000.000
NetIncomeLoss,3016000.000,2974000.000,4515000.000
NoninterestExpense,17085000.000,17639000.000,16371000.000
NoninterestIncome,3240000.000,4202000.000,3638000.000
NoninterestIncomeOther,414000.000,660000.000,691000.000
OperatingLeasesRentExpenseNet,324000.000,378000.000,366000.000
OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,565000.000,-2772000.000,-308000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,360000.000,-1771000.000,-188000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax,-19000.000,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesBeforeTax,,114000.000,0.000
OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,205000.000,-1001000.000,-120000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,584000.000,-2658000.000,-308000.000
OtherGeneralAndAdministrativeExpense,3771000.000,3835000.000,3461000.000
PaymentsForOriginationOfMortgageLoansHeldForSale,23073000.000,31285000.000,16615000.000
PaymentsForProceedsFromFederalHomeLoanBankStock,-274000.000,133000.000,1556000.000
PaymentsForRepurchaseOfCommonStock,10410000.000,5271000.000,454000.000
PaymentsOfDividendsCommonStock,820000.000,997000.000,1268000.000
PaymentsToAcquireAvailableForSaleSecurities,63620000.000,47588000.000,41361000.000
PaymentsToAcquireLifeInsurancePolicies,5000000.000,222000.000,0.000
PaymentsToAcquireLoansHeldForInvestment,8390000.000,6576000.000,5321000.000
PaymentsToAcquirePropertyPlantAndEquipment,514000.000,585000.000,329000.000
ProceedsFromIssuanceOfLongTermDebt,35411000.000,28135000.000,72203000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,1000000.000,178000.000,6626000.000
ProceedsFromPaymentsForInSecuritiesSoldUnderAgreementsToRepurchase,82000.000,-7315000.000,0.000
ProceedsFromRepaymentsOfShortTermDebt,3000000.000,1500000.000,-500000.000
ProceedsFromSaleOfAvailableForSaleSecurities,1308000.000,3189000.000,0.000
ProceedsFromSaleOfForeclosedAssets,304000.000,1100000.000,1469000.000
ProceedsFromSaleOfLoansHeldForSale,23171000.000,31848000.000,17835000.000
ProceedsFromStockOptionsExercised,,343000.000,163000.000
ProvisionForLoanLossesExpensed,425000.000,675000.000,550000.000
RepaymentsOfLongTermDebt,6228000.000,22304000.000,42249000.000
ShareBasedCompensation,926000.000,503000.000,46000.000
StockIssuedDuringPeriodValueShareBasedCompensation,926000.000,503000.000,46000.000
StockIssuedDuringPeriodValueStockOptionsExercised,,343000.000,163000.000
