,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,208011.000,,,,-673161.000,,,,-560000.000,,-536000.000,,,,-514000.000,,,,-602000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,27837.000,,,,,,,,,,,,,,,,,,
AdvertisingExpense,142375.000,131340.000,145018.000,146594.000,138733.000,,123050.000,124320.000,52863.000,-36233.000,124000.000,85000.000,86000.000,83000.000,83000.000,-35000.000,,,,,
AffordableHousingTaxCreditsAndOtherTaxBenefitsAmount,,,,,,,,,,,,,,102392.000,95040.000,,126000.000,96000.000,126000.000,-347514.000,122000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,,,,,,-2615979.000,,,,2351000.000,,138000.000,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,,,,,,,2471000.000,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,,,,,,,6107000.000,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,,,,,,,3636000.000,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,50955.000,386091.000,314395.000,769474.000,619936.000,609195.000,0.000,-20532.000,-5185.000,-283.000,,0.000,,0.000,0.000,,509000.000,6000.000,7000.000,0.000,0.000
AvailableForSaleSecuritiesGrossRealizedGains,,,,,,,,,,,,,,,,,,6000.000,24000.000,,0.000
AvailableForSaleSecuritiesGrossRealizedLosses,,,,,,,,,,,,,,,,,,0.000,17000.000,,0.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,,,,402000.000,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,,,6107000.000,,,,,,,,,,
BankOwnedLifeInsuranceIncome,203196.000,207984.000,223680.000,225201.000,693745.000,196374.000,215307.000,216519.000,215307.000,200867.000,216000.000,216000.000,221000.000,222000.000,221000.000,221000.000,215000.000,217000.000,215000.000,148000.000,198000.000
