,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AccountsPayableCurrent,8069000.000,9025000.000,6375000.000,8604000.000,7615000.000,6563000.000,6800000.000,7319000.000,6791000.000,10437000.000
AccountsReceivableNetCurrent,26230000.000,27489000.000,28859000.000,29521000.000,33426000.000,32283000.000,30704000.000,32059000.000,31721000.000,31515000.000
AccruedIncomeTaxes,,,,251000.000,254000.000,257000.000,209000.000,447000.000,103000.000,104000.000
AccruedInsuranceCurrent,,,,903000.000,1153000.000,598000.000,587000.000,306000.000,878000.000,242000.000
AccruedLiabilitiesCurrent,3690000.000,3052000.000,4014000.000,3926000.000,4585000.000,4150000.000,4985000.000,4806000.000,3248000.000,3742000.000
AccruedRentCurrentAndNoncurrent,,,,1121000.000,1018000.000,870000.000,18000.000,,,
AccruedSalariesCurrent,,,,2254000.000,2100000.000,2350000.000,3365000.000,3552000.000,2020000.000,2475000.000
AccruedSalesCommissionCurrent,,,,769000.000,1332000.000,1202000.000,1033000.000,948000.000,350000.000,1025000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,68890000.000,69109000.000,70797000.000,72287000.000,73664000.000,75021000.000,74394000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,-5341000.000,5341000.000,5341000.000,5341000.000,3457000.000,3457000.000,3457000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,2315000.000,2285000.000,2329000.000,2402000.000,2599000.000,2684000.000,2746000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-466000.000,-396000.000,-317000.000,-3026000.000,-3056000.000,-3012000.000,-2939000.000,-858000.000,-773000.000,-711000.000
AdditionalPaidInCapitalCommonStock,218380000.000,221033000.000,221989000.000,223032000.000,225883000.000,227107000.000,228268000.000,230355000.000,232016000.000,235482000.000
AllowanceForDoubtfulAccountsReceivableCurrent,380000.000,628000.000,388000.000,388000.000,388000.000,388000.000,374000.000,414000.000,489000.000,470000.000
Assets,244235000.000,222872000.000,223586000.000,213787000.000,218163000.000,211315000.000,209821000.000,215645000.000,216700000.000,224824000.000
AssetsCurrent,133839000.000,115859000.000,116176000.000,104846000.000,116471000.000,112047000.000,112512000.000,123091000.000,123146000.000,134530000.000
AssetsHeldForSaleCurrent,,,,,4359000.000,,,,,
CashAndCashEquivalentsAtCarryingValue,,30513000.000,29899000.000,21012000.000,28258000.000,29979000.000,31800000.000,44308000.000,46237000.000,62087000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,,,,,,15100000.000
CashEquivalentsAtCarryingValue,52754000.000,,,188000.000,5856000.000,1248000.000,3994000.000,5693000.000,7710000.000,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,29226000.000,29341000.000,29336000.000,29359000.000,29651000.000,29662000.000,29674000.000,29752000.000,29892000.000,30056000.000
CommonStockValue,292000.000,293000.000,293000.000,294000.000,297000.000,297000.000,297000.000,298000.000,299000.000,301000.000
CustomerAdvancesCurrent,981000.000,536000.000,1344000.000,1307000.000,1206000.000,1168000.000,1393000.000,1603000.000,1615000.000,1077000.000
DebtWeightedAverageInterestRate,,,,,0.013,,,,,
DeferredCompensationLiabilityCurrentAndNoncurrent,,,,358000.000,348000.000,342000.000,332000.000,322000.000,312000.000,305000.000
DeferredCompensationShareBasedArrangementsLiabilityCurrent,,,,,,,,-459000.000,,
DeferredIncomeTaxLiabilities,,,,-10329000.000,,,,10279000.000,,
DeferredRevenue,,,,375000.000,,871000.000,784000.000,760000.000,736000.000,720000.000
DeferredTaxAssetsGross,,,,15433000.000,,,,14080000.000,,
DeferredTaxAssetsInventory,,,,1737000.000,,,,1465000.000,,
DeferredTaxAssetsNet,,,,10841000.000,,,,9428000.000,,
DeferredTaxAssetsNetCurrent,1032000.000,541000.000,508000.000,1984000.000,1575000.000,774000.000,671000.000,1820000.000,936000.000,993000.000
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,389000.000,,,,356000.000,,
DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,,,,8400000.000,,,,8100000.000,,
DeferredTaxAssetsTaxCreditCarryforwards,,,,4542000.000,,,,4633000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,445000.000,,,,474000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,,2426000.000,,,,1482000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPostretirementBenefits,,,,870000.000,,,,789000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,4248000.000,,,,4100000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,,,,776000.000,,,,781000.000,,
DeferredTaxAssetsValuationAllowance,,,,4592000.000,,,,4652000.000,,
DeferredTaxLiabilities,,,,512000.000,,,,-851000.000,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,,,-5150000.000,,,,5507000.000,,
DeferredTaxLiabilitiesNoncurrent,2150000.000,1872000.000,1667000.000,1472000.000,1677000.000,2196000.000,2438000.000,2671000.000,3315000.000,3629000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,-5179000.000,,,,4772000.000,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetGainsLossesBeforeTax,,,,-6583000.000,,,,-4569000.000,,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,,,,0.040,,,,0.046,,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationRateOfCompensationIncrease,,,,0.035,,,,0.035,,
DefinedBenefitPlanBenefitObligation,,,,21681000.000,,,,20673000.000,,
DefinedBenefitPlanEstimatedFutureEmployerContributionsInCurrentFiscalYear,,,,600000.000,1300000.000,1300000.000,1100000.000,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsFiveFiscalYearsThereafter,,,,5046000.000,,,,5453000.000,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsNextTwelveMonths,,,,715000.000,,,,775000.000,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFive,,,,820000.000,,,,918000.000,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFour,,,,787000.000,,,,850000.000,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearThree,,,,758000.000,,,,820000.000,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearTwo,,,,741000.000,,,,791000.000,,
