,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,,,,,,,,,,,,,,,,,24000.000,5000.000,121000.000,101000.000,1104000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,1281000.000,,,,3110000.000,,,,2813000.000,,,,2379000.000,,,,2784000.000,,,,2350000.000,,,,7650000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,-39000.000,,,,-2000.000,,,,-1843000.000,,,,-135000.000,,,,-184000.000,,,,,,,,
AllocatedShareBasedCompensationExpense,,845000.000,1230000.000,,3068000.000,2052000.000,1966000.000,3119000.000,2879000.000,2807000.000,2959000.000,3408000.000,2476000.000,3264000.000,3041000.000,3518000.000,3084000.000,2991000.000,2794000.000,2343000.000,2480000.000,3373000.000,3141000.000,4119000.000,7586000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,548000.000,781000.000,,2002000.000,1347000.000,1275000.000,1971000.000,1742000.000,1911000.000,1872000.000,2303000.000,1566000.000,2101000.000,1966000.000,2282000.000,2032000.000,1909000.000,1789000.000,1495000.000,1585000.000,2169000.000,2029000.000,2573000.000,4795000.000
AmortizationOfIntangibleAssets,,,,,,,1700000.000,,1991000.000,2000000.000,1200000.000,1909000.000,2170000.000,1500000.000,1800000.000,1730000.000,1557000.000,1500000.000,1500000.000,1543000.000,,1500000.000,1500000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,1743000.000,1752000.000,,1347000.000,1711000.000,1709000.000,-3067000.000,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AssetImpairmentCharges,,,,,,,,,1024000.000,,,,,,,,,,,,,,,,
BusinessCombinationBargainPurchaseGainRecognizedAmount,,,,,,,,,,,,,,,,,,,,,,,,,8388000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,,,,,,,,,-245000.000,,,,0.000,,,,28000.000
