,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30
AccountsPayableAndAccruedLiabilitiesCurrent,4000.000,4250.000,11250.000,10125.000,16625.000
AdditionalPaidInCapital,,,67000.000,77000.000,87000.000
Assets,1818.000,274.000,7720.000,4000.000,4049.000
AssetsCurrent,1818.000,274.000,3720.000,,49.000
BankOverdrafts,,,,9.000,
Cash,1688.000,144.000,3720.000,,49.000
CashAndCashEquivalentsAtCarryingValue,,,,,49.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,10000000.000,10000000.000,13000000.000,13000000.000,13000000.000
CommonStockSharesOutstanding,10000000.000,10000000.000,13000000.000,13000000.000,13000000.000
CommonStockValue,10000.000,10000.000,13000.000,13000.000,13000.000
DeferredTaxAssetsGross,,,30800.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,81895.000,,
DeferredTaxAssetsValuationAllowance,,,30800.000,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,13882.000,16376.000,,,
DueToRelatedPartiesCurrent,1700.000,2400.000,6900.000,12619.000,15524.000
Liabilities,5700.000,6650.000,18150.000,22753.000,32149.000
LiabilitiesAndStockholdersEquity,1818.000,274.000,7720.000,4000.000,4049.000
LiabilitiesCurrent,5700.000,6650.000,18150.000,22753.000,32149.000
OperatingLeasesFutureMinimumPaymentsDue,,,84356.000,,
OperatingLeasesFutureMinimumPaymentsNextRollingTwelveMonths,,,1750.000,,
OperatingLossCarryforwards,,,90430.000,,
PrepaidExpenseCurrent,130.000,130.000,,,
RetainedEarningsAccumulatedDeficit,,,-90430.000,-108753.000,-128100.000
SecurityDeposit,,,4000.000,4000.000,4000.000
StockholdersEquity,-3882.000,-6376.000,-10430.000,-18753.000,-28100.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-3882.000,-6376.000,-10430.000,-18753.000,-28100.000
