,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2017-03-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationEmployeeStockPurchaseProgramRequisiteServicePeriodRecognition,,54000.000,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,113000.000,,,,
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,,,,,225000.000,150000.000,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,,,,-7000.000,-30000.000,-23000.000,-232000.000,
AllowanceForLoanAndLeaseLossesWriteOffs,,,,,,563000.000,319000.000,99000.000,285000.000,60000.000
AmortizationOfDebtDiscountPremium,,96000.000,,,,,,,,
AmortizationOfESOPAward,,,,,,63000.000,,,,
AmortizationOfIntangibleAssets,42000.000,42000.000,42000.000,42000.000,42000.000,42000.000,42000.000,42000.000,42000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,278075.000,,,,
BankOwnedLifeInsuranceIncome,100000.000,101000.000,99000.000,99000.000,97000.000,114000.000,125000.000,132000.000,125000.000,121000.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,252000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-260000.000,,,,,,,,
CommonStockDividendsPerShareCashPaid,,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.110
ComprehensiveIncomeNetOfTax,,572000.000,802000.000,1295000.000,752000.000,620000.000,701000.000,-434000.000,432000.000,915000.000
CurrentFederalTaxExpenseBenefit,325000.000,299000.000,235000.000,257000.000,40000.000,,,,,
CurrentStateAndLocalTaxExpenseBenefit,64000.000,62000.000,34000.000,50000.000,35000.000,,,,,
DefinedBenefitPlanExpectedReturnOnPlanAssets,,,,,,,,,,80000.000
DefinedBenefitPlanInterestCost,,,,,,,,,,72000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,,,,,,,,,-143000.000
DefinedBenefitPlanOtherCosts,,,,,,,,,,46000.000
DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1,,,,,,,,,,105000.000
DepreciationAndAmortization,,106000.000,,,,231000.000,,,,
DistributionAndServicingFees,79000.000,27000.000,37000.000,38000.000,19000.000,34000.000,54000.000,56000.000,50000.000,72000.000
DividendsCommonStockCash,,144000.000,,,,110000.000,,,,
EarningsPerShareBasic,0.260,0.260,0.250,0.240,0.180,0.240,0.240,0.250,0.240,0.230
EarningsPerShareDiluted,0.260,0.260,,,,0.240,0.240,0.250,0.240,0.230
EmployeeStockOwnershipPlanESOPCompensationExpense,,54000.000,,,,63000.000,,,,
EmployeeStockOwnershipPlanESOPSharesContributedToESOP,,,,,,278254.000,,,,
FederalDepositInsuranceCorporationPremiumExpense,80000.000,75000.000,73000.000,69000.000,70000.000,70000.000,69000.000,65000.000,54000.000,39000.000
FederalIncomeTaxExpenseBenefitContinuingOperations,,,,,,247000.000,134000.000,216000.000,226000.000,224000.000
FeesAndCommissionsDepositorAccounts,401000.000,396000.000,411000.000,388000.000,395000.000,442000.000,420000.000,452000.000,448000.000,374000.000
GainLossOnSaleOfLoansAndLeases,,12000.000,,,,88000.000,,,,
GainLossOnSaleOfSecuritiesNet,,52000.000,3000.000,,,-1000.000,13000.000,28000.000,39000.000,-65000.000
GainLossOnSalesOfLoansNet,10000.000,12000.000,31000.000,85000.000,77000.000,88000.000,67000.000,44000.000,6000.000,4000.000
ImpairedFinancingReceivableAverageRecordedInvestment,,,,2857000.000,,2652000.000,2229000.000,2119000.000,-4850000.000,445000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1234000.000,1192000.000,1051000.000,1071000.000,830000.000,1056000.000,899000.000,966000.000,938000.000,835000.000
IncomeTaxExpenseBenefit,389000.000,361000.000,269000.000,307000.000,251000.000,302000.000,178000.000,244000.000,253000.000,272000.000
IncomeTaxesPaid,,243000.000,,,,286000.000,,,,
IncreaseDecreaseInAccruedTaxesPayable,,18000.000,,,,,,,,
IncreaseDecreaseInCustomerDeposits,,27000.000,,,,-71000.000,,,,
IncreaseDecreaseInDeferredIncomeTaxes,,-100000.000,,,,-99000.000,,,,
IncreaseDecreaseInFederalFundsPurchasedAndSecuritiesSoldUnderAgreementsToRepurchaseNet,,445000.000,,,,1222000.000,,,,
IncreaseDecreaseInInterestPayableNet,,-5000.000,,,,-193000.000,,,,
IncreaseDecreaseInOtherAccruedLiabilities,,-315000.000,,,,,,,,
IncreaseDecreaseInOtherCurrentAssetsAndLiabilitiesNet,,-60000.000,,,,,,,,
IncreaseDecreaseInOtherOperatingCapitalNet,,,,,,51000.000,,,,
IncreaseDecreaseInTimeDeposits,,4067000.000,,,,-1659000.000,,,,
InformationTechnologyAndDataProcessing,96000.000,107000.000,116000.000,103000.000,99000.000,99000.000,105000.000,105000.000,112000.000,119000.000
InterestAndDividendIncomeOperating,4643000.000,4441000.000,4374000.000,4298000.000,4211000.000,4058000.000,3996000.000,3847000.000,3840000.000,4116000.000
InterestAndFeeIncomeLoansAndLeases,3918000.000,3787000.000,3717000.000,3617000.000,3563000.000,3463000.000,3420000.000,3268000.000,3278000.000,3766000.000
InterestExpense,1192000.000,1125000.000,1102000.000,1091000.000,1043000.000,1018000.000,962000.000,934000.000,910000.000,860000.000
InterestExpenseDeposits,905000.000,929000.000,913000.000,896000.000,872000.000,863000.000,833000.000,818000.000,814000.000,666000.000
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesLongTerm,,,,194000.000,,154000.000,128000.000,115000.000,95000.000,193000.000
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesShortTerm,283000.000,194000.000,187000.000,,,,,,,
InterestExpenseSecuritiesSoldUnderAgreementsToRepurchase,4000.000,2000.000,2000.000,1000.000,2000.000,1000.000,1000.000,1000.000,1000.000,1000.000
InterestIncomeDepositsWithFinancialInstitutions,1000.000,12000.000,1000.000,1000.000,-9000.000,2000.000,1000.000,1000.000,1000.000,9000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,3026000.000,3016000.000,2972000.000,2907000.000,2868000.000,2815000.000,2884000.000,2913000.000,2930000.000,3256000.000
InterestIncomeExpenseNet,3451000.000,3316000.000,3272000.000,3207000.000,3168000.000,3040000.000,3034000.000,2913000.000,2930000.000,3256000.000
InterestIncomeSecuritiesMortgageBacked,350000.000,274000.000,276000.000,282000.000,249000.000,200000.000,175000.000,168000.000,158000.000,74000.000
InterestIncomeSecuritiesTaxExempt,155000.000,188000.000,204000.000,215000.000,222000.000,222000.000,224000.000,227000.000,227000.000,196000.000
InterestIncomeSecuritiesTaxable,219000.000,180000.000,176000.000,183000.000,186000.000,171000.000,176000.000,183000.000,176000.000,71000.000
InterestPaid,,1130000.000,,,,998000.000,,,,
LaborAndRelatedExpense,1383000.000,1408000.000,1452000.000,1446000.000,1530000.000,1530000.000,1612000.000,1530000.000,1538000.000,1745000.000
NetCashProvidedByUsedInContinuingOperations,,,,,,-8588000.000,,,,
NetCashProvidedByUsedInFinancingActivities,,2669000.000,,,,-9005000.000,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,2669000.000,,,,-9005000.000,,,,
NetCashProvidedByUsedInInvestingActivities,,-4524000.000,,,,-1082000.000,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-4524000.000,,,,-1082000.000,,,,
NetCashProvidedByUsedInOperatingActivities,,1595000.000,,,,1499000.000,,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,1595000.000,,,,1499000.000,,,,
NetIncomeLoss,845000.000,831000.000,782000.000,,,,,,,
NetIncomeLossAvailableToCommonStockholdersBasic,,,,764000.000,,754000.000,721000.000,722000.000,685000.000,563000.000
NoninterestExpense,2388000.000,2418000.000,2512000.000,2451000.000,2641000.000,2445000.000,2679000.000,2691000.000,2670000.000,2976000.000
NoninterestIncome,596000.000,594000.000,591000.000,615000.000,603000.000,686000.000,694000.000,744000.000,678000.000,555000.000
NoninterestIncomeOtherOperatingIncome,6000.000,6000.000,10000.000,5000.000,14000.000,9000.000,15000.000,32000.000,10000.000,49000.000
OccupancyNet,259000.000,257000.000,282000.000,279000.000,279000.000,277000.000,300000.000,287000.000,294000.000,337000.000
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentBeforeTaxPeriodIncreaseDecrease,,,34000.000,,,,,,,
OtherComprehensiveIncomeAvailableForSaleSecuritiesTax,,,-12000.000,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansTaxPortionAttributableToParent,,,,,,,,,,-65000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeReclassificationAdjustmentsAndTax,,,,805000.000,,-205000.000,-17000.000,-1724000.000,-343000.000,279000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesBeforeReclassificationAdjustmentsTax,,,,274000.000,,-70000.000,-6000.000,-586000.000,-116000.000,95000.000
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,,,184000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,20000.000,531000.000,,-134000.000,-20000.000,-1156000.000,-253000.000,352000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax,,,,,,1000.000,-13000.000,-28000.000,-39000.000,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,,,,,,,-4000.000,-10000.000,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesBeforeTax,,,,,,,,,,-65000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax,,,,,,,,,,-22000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansBeforeTax,,,,,,,,,,190000.000
OtherComprehensiveIncomeLossTax,,,-1000.000,,,,,,,
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax,,,3000.000,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,-259000.000,,,,,,,,
OtherNoninterestExpense,446000.000,448000.000,468000.000,437000.000,544000.000,348000.000,479000.000,583000.000,547000.000,394000.000
PaymentsForOriginationAndPurchasesOfLoansHeldForSale,,632000.000,,,,2054000.000,,,,
PaymentsForProceedsFromFederalHomeLoanBankStock,,-142000.000,,,,-74000.000,,,,
PaymentsForRepurchaseOfCommonStock,,827000.000,,,,1256000.000,,,,
PaymentsOfDividendsCommonStock,,144000.000,,,,110000.000,,,,
PaymentsToAcquireAvailableForSaleSecurities,,14723000.000,,,,8912000.000,,,,
PaymentsToAcquireFederalReserveStock,,,,,,58000.000,,,,
PaymentsToAcquireLifeInsurancePolicies,,,,,,3000000.000,,,,
PaymentsToAcquireMortgageBackedSecuritiesMBSCategorizedAsAvailableForSale,,2051000.000,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,191000.000,,,,32000.000,,,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,9701000.000,,,,6959000.000,,,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfMortgageBackedSecuritiesMBS,,2977000.000,,,,3356000.000,,,,
ProceedsFromSaleOfAvailableForSaleSecurities,,6091000.000,,,,36000.000,,,,
ProceedsFromSaleOfForeclosedAssets,,,,,,217000.000,,,,
ProceedsFromSaleOfLoansHeldForSale,,644000.000,,,,2417000.000,,,,
ProvisionForLoanAndLeaseLosses,425000.000,300000.000,300000.000,300000.000,300000.000,225000.000,150000.000,,,
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,,,,168000.000
RepaymentsOfFederalHomeLoanBankBorrowings,,869000.000,,,,2489000.000,,,,
ShareBasedCompensation,,,,,,113000.000,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,,16.500,,,,
StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,,,,,,55000.000,44000.000,28000.000,27000.000,48000.000
StockRepurchasedAndRetiredDuringPeriodShares,,,,,,71700000.000,,,,
StockRepurchasedAndRetiredDuringPeriodValue,,,,,,1256000.000,,,,
TransferOfOtherRealEstate,,579000.000,,,,83000.000,,,,
TreasuryStockSharesAcquired,,55000.000,,,,,,,,
TreasuryStockValueAcquiredCostMethod,,827000.000,,,,,,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,,,,14914.000,20560.000,,83666.000
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,3100604.000,3055713.000,2909011.000,-6089956.000,2499495.000
WeightedAverageNumberOfSharesOutstandingBasic,,,,,,3100604.000,3040799.000,2888451.000,-6063747.000,2415829.000
