,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AcquisitionCosts,,,,,,,,344000.000,347000.000,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,0.000,0.000,,19.000,22000.000,33000.000,,28000.000,54000.000,39000.000,,39000.000,,,,86000.000,86000.000,86000.000
AllowanceForLoanAndLeaseLossesWriteOffs,,,,697000.000,,,2000000.000,,,,,,,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,,,18000.000,,,,18000.000,,
AmortizationOfIntangibleAssets,,,114000.000,,,,151000.000,,,,435000.000,,416000.000,,390000.000,386000.000,376000.000,358000.000,346000.000,341000.000,331000.000
AmortizationOfMortgageServicingRightsMSRs,-54217.000,-67000.000,,39000.000,264000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGains,,,,1200000.000,1100000.000,,167000.000,,,,8000.000,,,,373000.000,,,,,,
BankOwnedLifeInsuranceIncome,109059.000,110000.000,104000.000,129000.000,141000.000,171000.000,128000.000,147000.000,154000.000,197000.000,149000.000,153000.000,151000.000,182000.000,146000.000,152000.000,152000.000,148000.000,219000.000,218000.000,215000.000
BrokerageCommissionsRevenue,547.000,1000.000,410000.000,2000.000,1000.000,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,13350000.000,,,,-17119000.000,,,,2298000.000,,,,-5318000.000,,,,-3899000.000,,
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAccretableYieldAccretion,,,,,,,,,,,,,,,,,116000.000,,36000.000,655000.000,19000.000
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAccretableYieldPeriodIncreaseDecrease,,,,,,,,,,,,,,,,,239000.000,,-251000.000,,
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAccretableYieldReclassificationsFromNonaccretableDifference,,,,,,,,,,,,,,,,,458000.000,,13000.000,,
CommonStockDividendsPerShareCashPaid,,,,,,,,,,,,,,,,,,,0.140,,
CommonStockDividendsPerShareDeclared,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.140,0.140,0.140,0.140,0.140
Communication,,,214000.000,,,,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,3205923.000,2721000.000,1817000.000,2153000.000,2653000.000,579000.000,1801000.000,-71000.000,2764000.000,2467000.000,2597000.000,2907000.000,2276000.000,1818000.000,2547000.000,2106000.000,2410000.000,1455000.000,4070000.000,2488000.000,2132000.000
DefinedBenefitPlanAmortizationOfGainsLosses,,,,65000.000,-65000.000,,-76000.000,-76000.000,-76000.000,-75000.000,-65000.000,-65000.000,-65000.000,22000.000,-89000.000,-89000.000,-89000.000,-88000.000,-32000.000,-96000.000,-96000.000
DefinedBenefitPlanExpectedReturnOnPlanAssets,,,,134000.000,134000.000,,145000.000,145000.000,145000.000,144000.000,134000.000,134000.000,134000.000,244000.000,160000.000,160000.000,160000.000,160000.000,63000.000,189000.000,189000.000
DefinedBenefitPlanInterestCost,,,,84000.000,84000.000,,83000.000,83000.000,83000.000,83000.000,85000.000,85000.000,85000.000,86000.000,93000.000,93000.000,93000.000,94000.000,31000.000,93000.000,93000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,,,15000.000,15000.000,,14000.000,14000.000,14000.000,14000.000,16000.000,16000.000,16000.000,-180000.000,22000.000,22000.000,22000.000,22000.000,,,
DepreciationDepletionAndAmortization,,,357000.000,,,,384000.000,,,,520000.000,,,,607000.000,,,,634000.000,,
DividendIncomeOperating,9869.000,9000.000,17000.000,14000.000,15000.000,16000.000,13000.000,10000.000,16000.000,13000.000,35000.000,46000.000,41000.000,43000.000,48000.000,47000.000,89000.000,91000.000,85000.000,104000.000,122000.000
DividendsCommonStock,,,,,,,,,,,,,,,,,,,1173000.000,,
DividendsPreferredStock,,,,250000.000,116000.000,,141000.000,60000.000,58000.000,57000.000,58000.000,58000.000,,,,,,,,,
EarningsPerShareBasic,0.320,0.310,0.310,0.300,0.320,0.270,0.270,0.250,0.350,0.240,0.250,0.280,0.320,0.340,0.280,0.290,0.250,0.260,0.290,0.280,0.280
EarningsPerShareDiluted,0.320,0.310,0.310,0.300,0.320,0.270,0.270,0.250,0.350,0.240,0.250,0.280,0.320,0.340,0.280,0.290,0.250,0.260,0.290,0.280,0.280
FederalDepositInsuranceCorporationPremiumExpense,320773.000,-27000.000,193000.000,205000.000,204000.000,200000.000,177000.000,202000.000,195000.000,202000.000,271000.000,270000.000,232000.000,221000.000,238000.000,236000.000,223000.000,229000.000,238000.000,234000.000,250000.000
FeesAndCommissionsDepositorAccounts,1287873.000,1348000.000,1203000.000,1255000.000,1307000.000,1302000.000,1186000.000,1267000.000,1314000.000,1472000.000,1438000.000,1539000.000,1570000.000,1510000.000,1378000.000,1454000.000,1496000.000,1490000.000,1416000.000,1453000.000,1430000.000
FeesAndCommissionsMortgageBanking,,,,,,,,,,,,,,,128000.000,553000.000,196000.000,421000.000,112000.000,236000.000,567000.000
FinancialServicesRevenue,,,,,,,,,679000.000,,2076000.000,2076000.000,2038000.000,2150000.000,2043000.000,2202000.000,2093000.000,2130000.000,2052000.000,2115000.000,2110000.000
FinancingReceivableModificationsPostModificationRecordedInvestment2,,,,,,,,,,,577000.000,,,,490000.000,,,,238000.000,,
FinancingReceivableModificationsPreModificationRecordedInvestment2,,,,,,,,,,,577000.000,,,,490000.000,,,,238000.000,,
FinancingReceivableModificationsSubsequentDefaultRecordedInvestment1,,,,,,,,,,,0.000,,,,4000.000,,,,0.000,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,-18000.000,,2000.000,10000.000,,,,3000.000,-6000.000,,,,
GainLossOnSaleOfSecuritiesNet,869244.000,930000.000,1151000.000,1173000.000,1091000.000,404000.000,167000.000,614000.000,,,8000.000,435000.000,313000.000,194000.000,373000.000,1000.000,,,,1201000.000,342000.000
