,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AmortizationOfDebtDiscountPremium,,16667.000,,,,,,,,,,,,,,,,
AmortizationOfFinancingCosts,,500.000,,,,,,,,,,,,,,,,
AssetImpairmentCharges,,,108457.000,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-10090.000,,8303.000,,,,-18713.000,-76537.000,,,,-29810.000,,,,-19880.000,
CostOfRevenue,351340.000,357303.000,,,,,,,,,,,,,,,,
DebtInstrumentConvertibleInterestExpense,,,,5413.000,,,,,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,,,,,,87000.000,20000.000,,,,,,,,,
DepreciationAndAmortization,,5333.000,,4081.000,,,,50.000,7075.000,,,,7057.000,,21104.000,,7057.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,364515.000,233724.000,207792.000,989783.000,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,,,524531.000,419418.000,427331.000,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,160016.000,185694.000,219539.000,1679.000,1521.000,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,828461.000,725508.000,710216.000,,,,,,,,,,,,,
EarningsPerShareBasic,,,13859129.000,13871080.000,,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,-0.050,-0.010,-0.040,,,0.060,,-0.010,-0.000,-0.000,-0.000,0.010,-0.000,-0.010,-0.000,-0.050,-0.020,-0.010
EffectiveIncomeTaxRateContinuingOperations,,,,0.000,,,,0.000,0.000,0.000,0.000,,,,,,,
ExtinguishmentOfDebtAmount,,,,,,450000.000,,,,,,,,,,,,
ExtinguishmentOfDebtGainLossNetOfTax,,,,,,9452.000,,,,,,,,,,,,
GainLossOnSaleOfBusiness,,,,,,991462.000,,,,,,,,,,,,
