,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,274000.000,,,,396000.000
AllocatedShareBasedCompensationExpense,272000.000,455000.000,296000.000,819000.000,1541000.000,367000.000,274000.000,342000.000,293000.000,301000.000,
AmortizationOfFinancingCostsAndDiscounts,219000.000,0.000,0.000,0.000,0.000,0.000,111000.000,,,,100000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-4623000.000,,,,-8969000.000,,,,-15748000.000
CostOfRevenue,4180000.000,3660000.000,3231000.000,,,,,,,,
Depreciation,307000.000,303000.000,323000.000,124000.000,,,3000.000,,,,1000.000
DilutiveSecurities,,0.000,0.000,0.000,0.000,0.000,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,,,,,,,,,0.000,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,,,,-0.250,-0.060,,0.000,0.000,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,,,,-0.250,-0.060,,,,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,0.000,,,,,,
EarningsPerShareBasic,0.380,-0.450,-0.750,-0.780,-0.600,-0.550,-0.520,-0.560,,,-0.190
EarningsPerShareBasicAndDiluted,,,,,,,,,-0.480,,
EarningsPerShareDiluted,-0.980,-0.450,-0.750,-0.780,-0.600,-0.550,,,,,-0.250
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FairValueAdjustmentOfWarrants,-7297000.000,0.000,0.000,0.000,0.000,0.000,,-101000.000,4570000.000,,-1523000.000
GainLossOnDispositionOfAssets1,0.000,0.000,,,,,,,,,
GainLossOnSaleOfBusiness,,,,,-73000.000,,,,,,
GainsLossesOnExtinguishmentOfDebt,-1389000.000,0.000,,0.000,0.000,,,,,,
GrossProfit,462000.000,720000.000,66000.000,,,,,,,,
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,1350000.000,,,,,,,
IncomeLossFromContinuingOperations,,,,-6492000.000,-7529000.000,,-7184000.000,-8128000.000,-11228000.000,-3449000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,-7529000.000,,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,,,-0.480,,
IncomeLossFromContinuingOperationsPerBasicShare,,,,-0.530,-0.540,,-0.520,-0.560,,,
IncomeLossFromContinuingOperationsPerDilutedShare,,,,-0.530,-0.540,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,-3005000.000,-826000.000,,0.000,0.000,0.000,0.000,
IncomeTaxExpenseBenefit,,,,,0.000,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,1052000.000,,,,186000.000,,,,-359000.000
IncreaseDecreaseInAccountsReceivable,,,-448000.000,,,,0.000,,,,
IncreaseDecreaseInDeferredRevenue,,,-65000.000,,,,-64000.000,,,,-64000.000
IncreaseDecreaseInPrepaidExpensesOther,,,160000.000,,,,477000.000,,,,549000.000
IncreaseDecreaseInRestructuringReserve,,,,,,,-1809000.000,,,,0.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,0.000,0.000,0.000,0.000,0.000,,,,,
IncrementalCommonSharesAttributableToParticipatingNonvestedSharesWithNonForfeitableDividendRights,273197.000,,,,,,,,,,
InsuredEventGainLoss,165000.000,0.000,,,,,,,,,
InterestExpense,,,,,,,,,,,345000.000
InterestExpenseRelatedParty,0.000,0.000,,,,,,,,,
InterestIncomeExpenseNonoperatingNet,-5000.000,0.000,1000.000,1000.000,8000.000,1000.000,28000.000,39000.000,48000.000,,
InterestIncomeOther,,,,,,,,,,,69000.000
InterestPaid,,,0.000,,,,28000.000,,,,345000.000
InvestmentIncomeAmortizationOfPremium,,,,,,,,,,,100000.000
LeaseAndRentalExpense,236000.000,235000.000,218000.000,219000.000,86000.000,118000.000,,,,,
LicenseAndServicesRevenue,96000.000,93000.000,96000.000,64000.000,64000.000,33000.000,64000.000,64000.000,64000.000,65000.000,100000.000
NetCashProvidedByUsedInFinancingActivities,,,95000.000,,,,5000.000,,,,3187000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,95000.000,,,,5000.000,,,,3187000.000
NetCashProvidedByUsedInInvestingActivities,,,-171000.000,,,,-14000.000,,,,-12163000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-171000.000,,,,-14000.000,,,,-12163000.000
NetCashProvidedByUsedInOperatingActivities,,,-4547000.000,,,,-8960000.000,,,,-6772000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-4547000.000,,,,-8960000.000,,,,-6772000.000
NetIncomeLoss,,,,-9497000.000,-8355000.000,,-7184000.000,-8128000.000,-11228000.000,,-4869000.000
NetIncomeLossAvailableToCommonStockholdersBasic,1971000.000,-3804000.000,-6384000.000,-9497000.000,-8355000.000,-8387000.000,,,,,
NetIncomeLossAvailableToCommonStockholdersDiluted,-5326000.000,-3804000.000,-6384000.000,-9497000.000,-8355000.000,-8387000.000,,,,,-6392000.000
NonoperatingIncomeExpense,5684000.000,0.000,1000.000,1000.000,8000.000,1000.000,28000.000,140000.000,-4522000.000,2182000.000,1147000.000
OperatingExpenses,3913000.000,4524000.000,6451000.000,6557000.000,7601000.000,7997000.000,7276000.000,8332000.000,6770000.000,5696000.000,6080000.000
OperatingIncomeLoss,-3451000.000,-3804000.000,-6385000.000,-6493000.000,-7537000.000,-7934000.000,-7212000.000,-8268000.000,-6706000.000,-5631000.000,-6016000.000
OtherNonoperatingIncomeExpense,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
PaymentOfFinancingAndStockIssuanceCosts,,,0.000,,,,,,,,108000.000
PaymentsToAcquireHeldToMaturitySecurities,,,,,,,,,,,18161000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,171000.000,,,,14000.000,,,,2000.000
PreferredStockDividendsAndOtherAdjustments,,,,0.000,0.000,,,,,,
ProceedsFromInterestReceived,,,,,,,,,,,60000.000
ProceedsFromIssuanceOfCommonStock,,,,,,,,,,,3277000.000
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,,,0.000,,,,,,,,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,,,95000.000,,,,5000.000,,,,18000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfShorttermInvestments,,,,,,,,,,,6000000.000
ProceedsFromRoyaltiesReceived,,,0.000,,,,0.000,,,,
ProceedsFromStockOptionsExercised,4000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ProfitLoss,2233000.000,-3804000.000,-6384000.000,,,,-7184000.000,,,,-4869000.000
ProvisionForDoubtfulAccounts,,,,,,,,,,,0.000
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,500000.000,0.000,,0.000,0.000,,,,,,
ResearchAndDevelopmentExpense,1823000.000,2478000.000,4218000.000,3282000.000,3458000.000,5482000.000,4743000.000,6659000.000,4890000.000,3784000.000,4020000.000
RevenueFromRelatedParties,1822000.000,1822000.000,987000.000,988000.000,165000.000,0.000,,,,,
Revenues,4642000.000,4380000.000,3297000.000,64000.000,64000.000,-3168000.000,64000.000,64000.000,64000.000,65000.000,64000.000
SalesRevenueNet,2820000.000,2558000.000,2310000.000,64000.000,64000.000,-3168000.000,64000.000,64000.000,64000.000,65000.000,64000.000
SellingGeneralAndAdministrativeExpense,2255000.000,2046000.000,2233000.000,3275000.000,4143000.000,2515000.000,2533000.000,1673000.000,1880000.000,1912000.000,2060000.000
SeveranceCosts1,379000.000,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,,,,,,,,,,9.640
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,,,,,,,,,73.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,,,,,,,950658.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,,,,,,,,0.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,,,,,,,3.100
StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans,,,15107.000,,1767.000,,,,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,,,,,,,,0.000
StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,,,,,,,5000.000,,,,17000.000
StockIssuedDuringPeriodValueNewIssues,,,,,,,,,,,3170000.000
TemporaryEquityAccretionToRedemptionValue,0.000,0.000,0.000,,,,,,,,
TemporaryEquityAccretionToRedemptionValueAdjustment,,,0.000,0.000,0.000,0.000,,,,,
UndistributedEarningsAllocatedToParticipatingSecurities,262000.000,,,,,,,,,,
UndistributedEarningsLossAllocatedToParticipatingSecuritiesBasic,,,,0.000,0.000,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,5454371.000,8504785.000,8516467.000,12249487.000,13904331.000,-22506726.000,,,,,25562027.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,13905613.000,14590733.000,23425007.000,,
