,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableCurrent,320900000.000,314600000.000,308400000.000,287300000.000,310600000.000,283700000.000,270000000.000,216200000.000,229700000.000,241900000.000,252500000.000,222500000.000,266400000.000,178000000.000,185300000.000,143900000.000,168400000.000,170100000.000,176000000.000,159700000.000,177900000.000,172900000.000,184500000.000
AccountsReceivableNetCurrent,672500000.000,718800000.000,715900000.000,645500000.000,762000000.000,715700000.000,629800000.000,546700000.000,607200000.000,624200000.000,593700000.000,566700000.000,618200000.000,486500000.000,488700000.000,475700000.000,491500000.000,487500000.000,469800000.000,454600000.000,465000000.000,452300000.000,452800000.000
AccrualForEnvironmentalLossContingencies,,,,,,,,,,,,,,,,1500000.000,,,,1200000.000,,,
AccruedIncomeTaxesCurrent,,,96400000.000,70200000.000,121500000.000,140800000.000,112700000.000,33500000.000,95300000.000,84200000.000,109400000.000,107100000.000,123400000.000,52700000.000,67100000.000,80200000.000,108300000.000,91400000.000,75000000.000,13100000.000,30200000.000,34400000.000,12100000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,2264500000.000,2282700000.000,2280500000.000,2328700000.000,2338700000.000,2383800000.000,2386800000.000,2415000000.000,2443100000.000,2485000000.000,2520000000.000,2543500000.000,1557500000.000,1557800000.000,1383600000.000,1377800000.000,1401500000.000,1409500000.000,1393900000.000,1415300000.000,1419700000.000,1433600000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,-300000.000,,,,-700000.000,,,,,,,,,600000.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,928300000.000,,,,1061500000.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,38500000.000,,,,49000000.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-585100000.000,-559400000.000,-619400000.000,-889500000.000,-853200000.000,-882500000.000,-854900000.000,-1013200000.000,-998900000.000,-985400000.000,-953600000.000,-626100000.000,-614000000.000,-397800000.000,-408500000.000,-482500000.000,-405200000.000,-396000000.000,-411600000.000,-287000000.000,-271900000.000,-281500000.000,-264800000.000
AcquiredFiniteLivedIntangibleAssetAmount,,,,146900000.000,,,,7700000.000,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,880800000.000,883200000.000,885900000.000,889200000.000,884000000.000,884200000.000,887700000.000,891400000.000,890200000.000,889600000.000,891600000.000,896400000.000,899000000.000,905300000.000,895600000.000,899400000.000,895600000.000,896000000.000,901000000.000,905100000.000,901600000.000,901800000.000,905400000.000
AllowanceForDoubtfulAccountsReceivableCurrent,24700000.000,21800000.000,20100000.000,19000000.000,13800000.000,13000000.000,12600000.000,12100000.000,12600000.000,11300000.000,11400000.000,10300000.000,11900000.000,12100000.000,12500000.000,13700000.000,13300000.000,14200000.000,17200000.000,16900000.000,16900000.000,18700000.000,18300000.000
Assets,4180600000.000,4175100000.000,4123000000.000,4352100000.000,4373500000.000,4404800000.000,4218500000.000,4244700000.000,4165100000.000,4106300000.000,4192900000.000,4477900000.000,4418000000.000,3265200000.000,3106700000.000,3001400000.000,2820400000.000,2887600000.000,2946600000.000,2785300000.000,2850100000.000,2794400000.000,2819200000.000
AssetsCurrent,2417400000.000,2470800000.000,2266500000.000,2292300000.000,2316500000.000,2365500000.000,2233700000.000,2174100000.000,2073200000.000,2003100000.000,2050000000.000,1937500000.000,1869600000.000,1562100000.000,1499700000.000,1481900000.000,1363800000.000,1436000000.000,1378900000.000,1206400000.000,1274900000.000,1237100000.000,1226800000.000
AssetsHeldForSaleAtCarryingValue,,11600000.000,,,,,,,,,,,,,,,,,,,,,
AssetsHeldForSaleLongLivedFairValueDisclosure,,,,,,,,,,,,,,,6800000.000,6800000.000,2700000.000,2800000.000,2800000.000,2800000.000,0.000,0.000,0.000
AssetsHeldForSaleNotPartOfDisposalGroup,,,,,,,,,,,,,,,,,,,14900000.000,,,,
AssetsHeldForSaleNotPartOfDisposalGroupCurrentOther,,,,,,,,,,,,,,,,,,,100000.000,,,,
AssetsHeldForSaleNotPartOfDisposalGroupOther,,,,,,,,,,,,,,,,,,,,5800000.000,200000.000,200000.000,200000.000
AssetsNoncurrent,,,,,,,640500000.000,665300000.000,668300000.000,634100000.000,644600000.000,982300000.000,988500000.000,864800000.000,773600000.000,739000000.000,696400000.000,692500000.000,784600000.000,801100000.000,795100000.000,784800000.000,795800000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,0.000,0.000,0.000,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,,,,,,,,,,0.000,,,,,,,,,
AvailableForSaleSecuritiesAmortizedCost,,,,14600000.000,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,146900000.000,,121000000.000,121000000.000,7700000.000,5700000.000,11700000.000,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,313100000.000,,313300000.000,313300000.000,25100000.000,18300000.000,77800000.000,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,292100000.000,,292300000.000,292300000.000,20700000.000,14500000.000,67300000.000,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsInventory,,,,23600000.000,,23600000.000,23600000.000,2300000.000,2800000.000,12700000.000,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,,,900000.000,100000.000,200000.000,300000.000,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsReceivables,,,,25600000.000,,25600000.000,25600000.000,4700000.000,2000000.000,10700000.000,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccountsPayable,,,,10700000.000,,10700000.000,10700000.000,2300000.000,1000000.000,4100000.000,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccruedLiabilities,,,,,,,5100000.000,300000.000,200000.000,1300000.000,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesOtherLiabilities,,,,5200000.000,,5200000.000,5200000.000,1800000.000,700000.000,1000000.000,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,83300000.000,,109000000.000,109000000.000,7100000.000,5500000.000,23100000.000,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,,,,,,900000.000,900000.000,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,,21000000.000,,21000000.000,21000000.000,4400000.000,3800000.000,10500000.000,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationOtherNoncurrentAssets,,,,,,500000.000,500000.000,0.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationOtherNoncurrentLiabilities,,,,,,,,,1900000.000,4100000.000,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,32100000.000,,32100000.000,32100000.000,3000000.000,2000000.000,19100000.000,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,,,75900000.000,74300000.000,,14800000.000,14800000.000,25200000.000,,,234500000.000,235500000.000,,236200000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,,,,,,,,,,,,,100000.000,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,,,,,,,,,,,,,,,200000.000,,,,,1100000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,,,,,,,300000.000,300000.000,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,,,,,,,,,,,10700000.000,10600000.000,,2900000.000,2900000.000,5000000.000,,,13300000.000,13300000.000,,13300000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,,,,,,,,,,,4100000.000,3300000.000,,1800000.000,1800000.000,2300000.000,,,10200000.000,10200000.000,,10200000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesOther,,,,,,,,,,,1200000.000,900000.000,,500000.000,500000.000,700000.000,,,1300000.000,1300000.000,,1300000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,,,,,,,,,,13000000.000,,5000000.000,4900000.000,8300000.000,,,63900000.000,63900000.000,,63900000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,,,,,,,,,,,11200000.000,13000000.000,,5000000.000,4900000.000,8300000.000,,,63900000.000,63900000.000,,63900000.000,
