,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,,,18583192.000,6038707.000,2260847.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,700000.000,400000.000,400000.000,400000.000,400000.000,600000.000,1100000.000,600000.000,600000.000,400000.000,300000.000,400000.000,800000.000,600000.000,400000.000,400000.000,400000.000,300000.000,600000.000,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,-44400000.000,-43500000.000,-40000000.000,-36800000.000,-31700000.000,-29500000.000,-26300000.000,-23300000.000,-20900000.000,-17500000.000,-15000000.000,-9700000.000,-8400000.000,-6900000.000,-5300000.000,-4100000.000,-2800000.000,-1400000.000,-200000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-48184229.000,-52810939.000,-47704045.000,-43773883.000,-43704083.000,-43052006.000,-39561700.000,-36420916.000,-31305199.000,-28902162.000,-25237253.000,-22728414.000,-20221527.000,-17173157.000,-14668250.000,-9334110.000,-7624141.000,-6341651.000,-4840950.000,-3744864.000,-2436279.000,-1142053.000,320917.000,587891.000
AdditionalPaidInCapitalCommonStock,454654595.000,455139695.000,455994695.000,456112095.000,474091222.000,474091222.000,493211222.000,582279426.000,582842587.000,623825310.000,623993245.000,630644261.000,631889669.000,629579966.000,629880774.000,631568183.000,632303190.000,632766503.000,616244196.000,617921438.000,618403101.000,619179982.000,621931995.000,624585307.000
Assets,1763634233.000,1749448086.000,1776714330.000,1753500765.000,1690969525.000,1666978182.000,1701881280.000,1856950128.000,1933342583.000,1976560005.000,1877472482.000,1900310225.000,1902972869.000,1917155437.000,1880422590.000,1901690415.000,1833045973.000,1847430495.000,1827391944.000,1872420460.000,1916746481.000,2650220728.000,2970786246.000,2914427834.000
AvailableForSaleSecurities,4246973.000,4276368.000,4276368.000,4276368.000,3864552.000,3552736.000,3552736.000,3552736.000,2511525.000,2746682.000,37315652.000,2776077.000,2805471.000,2529104.000,2499709.000,2558498.000,823050.000,646682.000,2022030.000,411525.000,440920.000,5214998.000,5403463.000,5307502.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,-370315.000,-340920.000,,,,,,,,,
AvailableForSaleSecuritiesAmortizedCost,,,,,3158789.000,3158789.000,3158789.000,3158789.000,2158789.000,2158789.000,36208099.000,2158789.000,2158789.000,2158789.000,2158789.000,,,,,,,58789.000,58789.000,58789.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,,3552736.000,3552736.000,3552736.000,2511525.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGainLoss,,,,,705763.000,393947.000,393947.000,393947.000,352736.000,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,42396026.000,59352275.000,55236479.000,53455266.000,64281810.000,40848637.000,29188889.000,77964567.000,50712074.000,64658561.000,60389552.000,32704172.000,47813740.000,72874163.000,50417745.000,105434483.000,130063658.000,115612829.000,188708687.000,145132766.000,160177704.000,71613974.000,138645430.000,104843232.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,26423737.000,26528737.000,26778737.000,26803737.000,30399992.000,30399992.000,33899992.000,45717742.000,45787742.000,51787075.000,51787075.000,52787075.000,53128075.000,53128075.000,53128075.000,53593769.000,53613283.000,53613283.000,50962516.000,51381405.000,51381405.000,51401295.000,51401295.000,51850250.000
CommonStockSharesOutstanding,25408290.000,24822152.000,24298140.000,24152970.000,27749225.000,27749225.000,31249225.000,43066975.000,43136975.000,49136308.000,49136308.000,50136308.000,50477308.000,50477308.000,50477308.000,50943002.000,50962516.000,50962516.000,50962516.000,,51381405.000,51401295.000,51401295.000,51850250.000
CommonStockValue,264237.000,265287.000,267787.000,268037.000,304000.000,304000.000,339000.000,457178.000,457877.000,517870.000,517870.000,527870.000,531280.000,531280.000,531280.000,535937.000,536132.000,536132.000,509625.000,513814.000,513814.000,514013.000,514013.000,518502.000
ContractualObligation,,,,,320571000.000,1290943000.000,1311682000.000,1345347000.000,1390770000.000,,,,,,,,,,,,,1809186010.000,2090155968.000,
ContractualObligationDueAfterFifthYear,,,,,,,260485000.000,342506000.000,304010000.000,,175900000.000,175900000.000,234500000.000,273700000.000,319900000.000,273700000.000,273700000.000,316600000.000,273700000.000,273700000.000,273700000.000,,183522328.000,
ContractualObligationDueInFifthYear,,,,,,,42105000.000,47727000.000,110226000.000,,84200000.000,54500000.000,21800000.000,2500000.000,17400000.000,17200000.000,12700000.000,124700000.000,23400000.000,32100000.000,75800000.000,273745694.000,161824943.000,
