,2011-10-31
AdjustmentForAmortization,569643.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,136000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-12542559.000
ComprehensiveIncomeNetOfTax,29770987.000
CostOfGoodsSold,29531087.000
DeferredIncomeTaxesAndTaxCredits,-136093.000
Depreciation,383846.000
EarningsPerShareBasic,0.700
EarningsPerShareDiluted,0.690
EffectOfExchangeRateOnCashAndCashEquivalents,981910.000
GeneralAndAdministrativeExpense,4046197.000
GrossProfit,43182661.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,29646622.000
IncomeTaxExpenseBenefit,3727537.000
IncomeTaxesPaid,0.000
IncreaseDecreaseInAccountsPayable,-5017.000
IncreaseDecreaseInAccountsReceivable,794722.000
IncreaseDecreaseInAccruedTaxesPayable,4753483.000
IncreaseDecreaseInDueFromRelatedParties,-29539.000
IncreaseDecreaseInEmployeeRelatedLiabilities,400691.000
IncreaseDecreaseInInventories,4543566.000
IncreaseDecreaseInOtherAccountsPayable,181646.000
IncreaseDecreaseInOtherReceivables,6464282.000
IncreaseDecreaseInPrepaidExpense,0.000
InterestPaid,0.000
InvestmentIncomeInterest,126943.000
IssuanceOfStockAndWarrantsForServicesOrClaims,-319327.000
NetCashProvidedByUsedInFinancingActivities,0.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000
NetCashProvidedByUsedInInvestingActivities,34664176.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,34664176.000
NetCashProvidedByUsedInOperatingActivities,21139707.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,21139707.000
NetIncomeLoss,25919085.000
OperatingExpenses,13662982.000
OperatingIncomeLoss,29519679.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPeriodIncreaseDecrease,3851902.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,3851902.000
PaymentsForConstructionInProcess,1893518.000
PaymentsToAcquireIntangibleAssets,21464985.000
PaymentsToAcquirePropertyPlantAndEquipment,5891.000
ResearchAndDevelopmentExpense,3592555.000
SalesRevenueGoodsNet,72713748.000
SellingAndMarketingExpense,6024230.000
ShareBasedCompensation,136000.000
WeightedAverageNumberOfDilutedSharesOutstanding,37678525.000
WeightedAverageNumberOfSharesOutstandingBasic,37239536.000
