,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsAndOtherReceivablesNetCurrent,,,,,,22100000.000,34300000.000,39100000.000,40300000.000,73800000.000,71600000.000,74400000.000,76300000.000,77100000.000,87000000.000,74600000.000,76200000.000,74400000.000,72900000.000
AccountsPayableCurrent,380500000.000,381800000.000,303800000.000,281600000.000,359000000.000,141300000.000,166000000.000,176400000.000,216900000.000,207800000.000,205800000.000,175700000.000,208600000.000,198100000.000,172700000.000,172400000.000,177900000.000,166500000.000,179100000.000
AccountsReceivableFairValueDisclosure,,,,,,,65200000.000,,65200000.000,,,,,,,,,,
AccountsReceivableNetCurrent,447500000.000,468500000.000,436100000.000,396600000.000,466900000.000,218300000.000,270500000.000,263600000.000,284300000.000,286500000.000,258600000.000,251300000.000,271600000.000,291400000.000,285600000.000,265100000.000,300800000.000,292800000.000,286200000.000
AccrualForEnvironmentalLossContingencies,,110600000.000,108100000.000,,,,,,,,66600000.000,,61700000.000,61100000.000,60000000.000,,58900000.000,59600000.000,58000000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,10300000.000,,,,8700000.000,,,,5200000.000,,,,9600000.000,,,
AccruedEmployeeBenefitsCurrent,,,,47600000.000,,,,50900000.000,,,,38100000.000,,,,46000000.000,,,
AccruedEnvironmentalLossContingenciesCurrent,,,,10000000.000,,,,9700000.000,,,9700000.000,11900000.000,11900000.000,11900000.000,11900000.000,9500000.000,9500000.000,9500000.000,9500000.000
AccruedEnvironmentalLossContingenciesNoncurrent,,,,,,,,,,,56900000.000,,49800000.000,49200000.000,48100000.000,,49400000.000,50100000.000,48500000.000
AccruedIncomeTaxesCurrent,55800000.000,24800000.000,24000000.000,20800000.000,28200000.000,15800000.000,47500000.000,51400000.000,27200000.000,67900000.000,20100000.000,14200000.000,7100000.000,6400000.000,14100000.000,8400000.000,9800000.000,8300000.000,9200000.000
AccruedInsuranceCurrent,,,,,,,,4000000.000,,,,3700000.000,,,,3500000.000,,,
AccruedLiabilitiesCurrent,191800000.000,217600000.000,222000000.000,214200000.000,201700000.000,134200000.000,185200000.000,174000000.000,145600000.000,172000000.000,169100000.000,178400000.000,164000000.000,169800000.000,186600000.000,184600000.000,156200000.000,156400000.000,160300000.000
AccruedMarketingCostsCurrent,,,,17800000.000,,,,3900000.000,,,,4600000.000,,,,5400000.000,,,
AccruedSalariesCurrent,,,,27800000.000,,,,16800000.000,,,,16500000.000,,,,16600000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,859100000.000,875300000.000,845900000.000,824700000.000,858000000.000,463800000.000,490600000.000,475100000.000,482400000.000,492400000.000,509200000.000,520100000.000,530900000.000,547400000.000,554700000.000,559400000.000,563500000.000,581200000.000,589000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,39200000.000,64700000.000,-24900000.000,-66500000.000,-31200000.000,-73500000.000,-37600000.000,-65100000.000,-85600000.000,71200000.000,94000000.000,95700000.000,89400000.000,98200000.000,46700000.000,13100000.000,-43400000.000,-25300000.000,-54100000.000
AdditionalPaidInCapitalCommonStock,459000000.000,459100000.000,460500000.000,461200000.000,459600000.000,461700000.000,463500000.000,465600000.000,463500000.000,464100000.000,466900000.000,467900000.000,468800000.000,471500000.000,473100000.000,474200000.000,474500000.000,477800000.000,481700000.000
AllowanceForDoubtfulAccountsReceivableCurrent,4400000.000,4500000.000,5100000.000,5000000.000,5000000.000,1900000.000,4800000.000,4700000.000,4900000.000,5100000.000,5100000.000,4600000.000,4700000.000,4500000.000,4200000.000,3800000.000,3400000.000,3600000.000,3500000.000
AssetRetirementObligation,,,,36900000.000,,,,15900000.000,,,,17300000.000,,,,15200000.000,,,
AssetRetirementObligationLegallyRestrictedAssetsFairValue,,,,,,,,,,,,,,,,0.000,,,
Assets,3826500000.000,3857000000.000,3630700000.000,3536700000.000,3715900000.000,3858400000.000,3955900000.000,3922100000.000,3961200000.000,2748100000.000,2644300000.000,2680500000.000,2740300000.000,2816200000.000,2817400000.000,2767200000.000,2722700000.000,2776400000.000,2808100000.000
AssetsCurrent,1503400000.000,1520600000.000,1374000000.000,1287800000.000,1424700000.000,1606600000.000,1291300000.000,1216700000.000,1264200000.000,996500000.000,822400000.000,787800000.000,830100000.000,866200000.000,876300000.000,834800000.000,821800000.000,853500000.000,896400000.000
AssetsHeldForSaleCurrent,,,,,,503000000.000,456700000.000,410800000.000,478900000.000,0.000,0.000,0.000,,,,,,,
AssetsHeldForSaleOtherNoncurrent,,,,,,1100700000.000,1041600000.000,1061800000.000,1041700000.000,0.000,0.000,0.000,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,1603700000.000,1498300000.000,1472600000.000,1520600000.000,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,0.000,,,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,0.000,,,,,,,,,,,,,,,
BusinessAcquisitionContingentConsiderationPotentialCashPayment,,,,,7500000.000,,7500000.000,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,,28600000.000,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,36100000.000,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,,,,183400000.000,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,,36100000.000,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsInventory,,,,,2000000.000,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,1000000.000,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,26800000.000,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,,6000000.000,,,,,,,,,,,,,,
BusinessCombinationConsiderationTransferred,,169100000.000,169100000.000,169100000.000,169100000.000,,169100000.000,,,,,,,,,,,,
CapitalLeaseObligations,,,,,,,,7600000.000,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,17600000.000,,,,14800000.000,,,,11900000.000,,,
