,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,300000.000,,,,,,,,,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,,,,,,,,,,,,,-200000.000,,,,-100000.000,,,,100000.000,,,,600000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,1100000.000,,,,300000.000,,,,100000.000,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,,,1500000.000,,,,1200000.000,,,,1600000.000,,,,1100000.000,,,,1300000.000
AmortizationOfFinancingCosts,400000.000,,,,400000.000,,,,300000.000,,,,300000.000,,,,300000.000,,,,300000.000,,,,600000.000
AmortizationOfIntangibleAssets,,,,,,500000.000,500000.000,,500000.000,500000.000,500000.000,500000.000,500000.000,1300000.000,1300000.000,1200000.000,1100000.000,1200000.000,1000000.000,1100000.000,1000000.000,1100000.000,1100000.000,3800000.000,4100000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,746000.000,741000.000,,,,,,,,,,,,,,,463000.000,450000.000,,400000.000,580000.000,547000.000,,487000.000
AssetImpairmentCharges,,,,,0.000,0.000,0.000,1100000.000,200000.000,0.000,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,,,,,,,,,,,,,,,,,-1900000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,86500000.000,,,,53300000.000,,,,75400000.000,,,,123800000.000,,,,47000000.000,,,,26800000.000,,,,-28500000.000
CommonStockDividendsPerShareCashPaid,0.450,0.450,0.450,0.450,0.495,0.495,0.495,0.495,0.545,0.545,0.545,0.545,0.600,0.600,0.600,0.600,0.660,0.660,0.660,0.660,0.695,0.695,0.695,0.695,0.720
