,2011-03-31,2012-03-31,2013-03-31,2014-03-31,2015-03-31,2016-03-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,10125000.000,,,,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,,,0.000
AdvertisingExpense,,299000000.000,560800000.000,520000000.000,400000000.000,470200000.000,588800000.000
AllocatedShareBasedCompensationExpense,,25014000.000,47665000.000,72119000.000,80310000.000,78465000.000,77100000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,,30186000.000,45435000.000,51828000.000,49833000.000,51500000.000
AmortizationOfFinancingCostsAndDiscounts,16301000.000,15681000.000,18258000.000,17210000.000,12819000.000,9184000.000,12900000.000
AmortizationOfIntangibleAssets,974000.000,1253000.000,5250000.000,3700000.000,1800000.000,1300000.000,35700000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,19053000.000,,3303000.000,4781000.000,9510000.000,19100000.000
BusinessCombinationSeparatelyRecognizedTransactionsExpensesAndLossesRecognized,,,,,,7700000.000,
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGain,,,,,,,20400000.000
CashAcquiredFromAcquisition,,315932000.000,0.000,0.000,,15816000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,12503000.000,-18941000.000,-1906000.000,-35355000.000,75536000.000,-45347000.000,263400000.000
CashDivestedFromDeconsolidation,,3943000.000,0.000,0.000,,,
CommonStockDividendsPerShareDeclared,,,,0.100,0.260,0.340,0.090
ComprehensiveIncomeNetOfTax,,,229361000.000,157139000.000,180937000.000,9317000.000,41800000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,-7509000.000,-300000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,1808000.000,41500000.000
CostsAndExpenses,1520190000.000,1554088000.000,2435062000.000,2370306000.000,2177359000.000,2372449000.000,3217800000.000
CurrentFederalTaxExpenseBenefit,,,,9694000.000,12000000.000,6217000.000,7800000.000
CurrentForeignTaxExpenseBenefit,,,,4950000.000,5063000.000,-155000.000,4500000.000
CurrentIncomeTaxExpenseBenefit,,3439000.000,12143000.000,17010000.000,17693000.000,8542000.000,14500000.000
CurrentStateAndLocalTaxExpenseBenefit,,,,2366000.000,630000.000,2480000.000,2200000.000
DeferredFederalIncomeTaxExpenseBenefit,,,,22417000.000,12335000.000,-77399000.000,-143300000.000
DeferredForeignIncomeTaxExpenseBenefit,,,,-8288000.000,-1816000.000,-38000.000,-10200000.000
DeferredIncomeTaxExpenseBenefit,,1256000.000,-87899000.000,15913000.000,13934000.000,-85069000.000,-163400000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,,1784000.000,3415000.000,-7632000.000,-9900000.000
Depreciation,4837000.000,3023000.000,3040000.000,2800000.000,4800000.000,8900000.000,24400000.000
DepreciationDepletionAndAmortization,5811000.000,4276000.000,8290000.000,6539000.000,6586000.000,13084000.000,63100000.000
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,,500000.000,1500000.000,2800000.000,-200000.000,
DerivativeInstrumentsLossRecognizedInOtherComprehensiveIncomeEffectivePortion,,100000.000,,,,,
DerivativeNetHedgeIneffectivenessGainLoss,,,300000.000,0.000,400000.000,1300000.000,
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,10967000.000,0.000,0.000,,,
DividendsCommonStockCash,,,,13966000.000,36473000.000,50469000.000,13300000.000
EarningsPerShareBasic,-0.410,-0.300,1.730,1.110,1.310,0.340,0.090
EarningsPerShareBasicAndDiluted,,-0.300,,,,,
EarningsPerShareDiluted,-0.410,-0.300,1.610,1.040,1.230,0.330,0.090
EffectOfExchangeRateOnCashAndCashEquivalents,4674000.000,-3180000.000,-29000.000,-1316000.000,1469000.000,392000.000,800000.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.350,0.350,0.350,0.350,0.350
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,0.000,17479000.000,26684000.000,29676000.000,28632000.000,28000000.000
EntityWideRevenueMajorCustomerAmount,,194800000.000,287200000.000,,,,
