,2011-04-29,2012-04-27,2013-04-26,2014-04-25,2015-04-24,2016-04-29,2017-04-28
AcceleratedShareRepurchasesFinalPricePaidPerShare,,,,39.130,,,
AdjustmentForAmortization,37900000.000,,,,,,
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,53800000.000,40500000.000,,,
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebtSubsequentAdjustments,114600000.000,52000000.000,-62600000.000,,,,
AdjustmentsToAdditionalPaidInCapitalOther,,,,,,26000000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,175200000.000,257600000.000,276600000.000,273000000.000,259300000.000,260000000.000,195000000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,128500000.000,107500000.000,53800000.000,40500000.000,56900000.000,59000000.000,
AllocatedShareBasedCompensationExpense,,,,,259300000.000,260000000.000,195000000.000
AmortizationOfAcquiredIntangibleAssets,,89000000.000,85800000.000,,,,
AmortizationOfDebtDiscountPremium,48900000.000,52000000.000,,,,,
AmortizationOfFinancingCosts,,4500000.000,,,,,
AmortizationOfFinancingCostsAndDiscounts,53100000.000,52900000.000,60200000.000,9700000.000,2700000.000,,
AmortizationOfIntangibleAssets,,,,59100000.000,63700000.000,67000000.000,48000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,15100000.000,6400000.000,7800000.000,12000000.000,6000000.000
BusinessAcquisitionsProFormaNetIncomeLoss,606800000.000,,,,,,
BusinessAcquisitionsProFormaRevenue,5823800000.000,,,,,,
BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,,,,0.000,,,
BusinessCombinationIntegrationRelatedCosts,,,1700000.000,0.000,0.000,8000000.000,0.000
CapitalExpendituresIncurredButNotYetPaid,39300000.000,31400000.000,20200000.000,18000000.000,12100000.000,18000000.000,19000000.000
CapitalizedComputerSoftwareAmortization,,53800000.000,76700000.000,74400000.000,84600000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,1052300000.000,-1207500000.000,1727300000.000,-986100000.000,-369500000.000,946000000.000,-424000000.000
CommonStockDividendsPerShareDeclared,,,,0.600,0.660,0.720,0.760
ComprehensiveIncomeNetOfTax,683100000.000,597500000.000,509100000.000,637900000.000,527100000.000,222000000.000,511000000.000
ConcentrationRiskPercentage1,,0.100,,,,,
CostOfGoodsSold,1342000000.000,1979900000.000,1959900000.000,1777100000.000,1656900000.000,1558000000.000,1614000000.000
CostOfRevenue,1793900000.000,2519800000.000,2571300000.000,2406000000.000,2289500000.000,2173000000.000,2129000000.000
CostOfServices,436200000.000,516000000.000,583100000.000,598200000.000,,,
CurrentFederalTaxExpenseBenefit,113000000.000,114800000.000,85300000.000,123700000.000,103600000.000,180000000.000,22000000.000
CurrentForeignTaxExpenseBenefit,35600000.000,26900000.000,38000000.000,40900000.000,40300000.000,35000000.000,41000000.000
CurrentIncomeTaxExpenseBenefit,147300000.000,167900000.000,137900000.000,179200000.000,155600000.000,229000000.000,66000000.000
CurrentStateAndLocalTaxExpenseBenefit,-1300000.000,26200000.000,14600000.000,14600000.000,11700000.000,14000000.000,3000000.000
DebtConversionConvertedInstrumentAmount1,,52000000.000,62600000.000,0.000,0.000,,
DebtInstrumentConvertibleEffectiveInterestRate,0.063,,,,,,
DebtInstrumentConvertibleInterestExpense,,73500000.000,,,,,
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,4200000.000,,,,,,
DeferredFederalIncomeTaxExpenseBenefit,-27500000.000,-61500000.000,-56900000.000,-64800000.000,8000000.000,-91000000.000,75000000.000
DeferredForeignIncomeTaxExpenseBenefit,-12500000.000,17000000.000,-1900000.000,-5100000.000,-7400000.000,-5000000.000,-3000000.000
DeferredIncomeTaxExpenseBenefit,-26300000.000,-60900000.000,-76600000.000,-76000000.000,-2700000.000,-113000000.000,90000000.000
DeferredIncomeTaxesAndTaxCredits,-26300000.000,-60900000.000,-76600000.000,-76000000.000,,,
DeferredStateAndLocalIncomeTaxExpenseBenefit,13700000.000,-16400000.000,-17800000.000,-6100000.000,-3300000.000,-17000000.000,18000000.000
DefinedBenefitPlanPlanAmendments,,,,,,,23000000.000
DefinedContributionPlanCostRecognized,15600000.000,20000000.000,19900000.000,19600000.000,16300000.000,35000000.000,30000000.000
Depreciation,,,258800000.000,275000000.000,,,
DepreciationAndAmortization,165600000.000,293100000.000,344600000.000,334100000.000,307200000.000,279000000.000,226000000.000
DepreciationDepletionAndAmortization,,,,,243500000.000,212000000.000,178000000.000
DerivativeGainLossOnDerivativeNet,20600000.000,,,,,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,2300000.000,,,,,,
DerivativeLossOnDerivative,9900000.000,,,,,,
DividendsCommonStockCash,,,,202300000.000,207400000.000,210000000.000,208000000.000
EarningsPerShareBasic,1.870,1.660,1.400,1.870,1.770,0.780,1.850
EarningsPerShareDiluted,1.710,1.580,1.370,1.830,1.750,0.770,1.810
EffectOfExchangeRateOnCashAndCashEquivalents,32300000.000,-16100000.000,-9300000.000,7900000.000,-59200000.000,-4000000.000,-11000000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedPeriodForRecognition,2.300,,,,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,,,,41000000.000
EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToEntitysCountryOfDomicile,2593200000.000,3027800000.000,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,127700000.000,113300000.000,72900000.000,52500000.000,55200000.000,5000000.000,0.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,127700000.000,113300000.000,72900000.000,52500000.000,55200000.000,5000000.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,700000.000,1100000.000,-700000.000,0.000,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncomeLoss,,900000.000,500000.000,-1300000.000,900000.000,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchasesSalesIssuancesSettlements,,-15700000.000,-10600000.000,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSales,,,,8000000.000,10000000.000,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSettlements,,,,0.000,26900000.000,,
FairValueOfAssetsAcquired,,,,11400000.000,12300000.000,0.000,0.000
FiniteLivedIntangibleAssetsAmortizationExpense,17700000.000,,,,,,
FiniteLivedIntangibleAssetsFutureAmortizationExpense,53000000.000,,,,,,
FutureAmortizationExpenseAfterYearFive,2600000.000,,,,,,
FutureAmortizationExpenseYearFive,3400000.000,,,,,,
FutureAmortizationExpenseYearFour,7500000.000,,,,,,
FutureAmortizationExpenseYearOne,16800000.000,,,,,,
FutureAmortizationExpenseYearThree,8300000.000,,,,,,
FutureAmortizationExpenseYearTwo,14400000.000,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,51000000.000,
GeneralAndAdministrativeExpense,251300000.000,264900000.000,272600000.000,281000000.000,284200000.000,307000000.000,271000000.000
GoodwillAcquiredDuringPeriod,79300000.000,143700000.000,82900000.000,0.000,39300000.000,649000000.000,8000000.000
GoodwillImpairmentLoss,0.000,,,,0.000,,
GoodwillSubsequentRecognitionOfDeferredTaxAsset,,-1200000.000,,,,,
GrossProfit,3328700000.000,3713400000.000,3761100000.000,3919100000.000,3833200000.000,3373000000.000,3390000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,307600000.000,211900000.000,-63800000.000,120500000.000,252900000.000,88000000.000,206000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,740700000.000,712800000.000,345000000.000,665000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,486500000.000,500500000.000,630400000.000,620200000.000,459900000.000,257000000.000,459000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,794100000.000,712400000.000,566600000.000,,,,
IncomeTaxExpenseBenefit,121000000.000,107000000.000,61300000.000,103200000.000,152900000.000,116000000.000,156000000.000
IncomeTaxHolidayIncomeTaxBenefitsPerShare,,0.020,,,,,
IncomeTaxReconciliationDeductionsQualifiedProductionActivities,,,,,,10000000.000,4000000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,-146900000.000,-162200000.000,-144400000.000,-163300000.000,-141000000.000,-81000000.000,-100000000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,277900000.000,249400000.000,198300000.000,259200000.000,249500000.000,121000000.000,233000000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,-1300000.000,14400000.000,18400000.000,9800000.000,5500000.000,13000000.000,16000000.000
IncomeTaxReconciliationOtherReconcilingItems,-900000.000,2600000.000,3000000.000,600000.000,800000.000,6000000.000,5000000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,31100000.000,6400000.000,-2000000.000,5600000.000,5400000.000,-3000000.000,14000000.000
IncomeTaxReconciliationTaxCredits,17800000.000,10900000.000,12100000.000,8700000.000,13700000.000,14000000.000,8000000.000
IncomeTaxReconciliationTaxHolidays,,6300000.000,,,,,
IncomeTaxReconciliationTaxSettlements,-21100000.000,7300000.000,100000.000,0.000,46400000.000,20000000.000,0.000
IncomeTaxesPaidNet,27900000.000,48200000.000,46700000.000,58100000.000,97400000.000,161000000.000,102000000.000
IncreaseDecreaseInAccountsPayableTrade,38700000.000,11400000.000,25100000.000,-12100000.000,38600000.000,-53000000.000,94000000.000
IncreaseDecreaseInAccountsReceivable,262700000.000,90400000.000,-23100000.000,56600000.000,-74800000.000,16000000.000,-81000000.000
IncreaseDecreaseInAccruedLiabilities,118800000.000,,,,-66700000.000,30000000.000,-86000000.000
IncreaseDecreaseInDeferredRevenue,382900000.000,506400000.000,198100000.000,106600000.000,122100000.000,,
IncreaseDecreaseInDeferredRevenueAndCustomerAdvancesAndDeposits,,,,,,186000000.000,-37000000.000
