,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,,,1884000.000,1856000.000,1858000.000
AmortizationOfFinancingCosts,,,903000.000,904000.000,954000.000,1232000.000,1275000.000,1253000.000,1304000.000,1419000.000,1407000.000,1147000.000,962000.000,934000.000,895000.000,932000.000,1003000.000
AssetImpairmentCharges,,,,,,,,,728000.000,,,,0.000,,,10401000.000,2325000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,-0.050,,,,,,,0.070,0.080,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,-0.060,,,,,,,0.060,0.070,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,-6910000.000,,,,,,,22548000.000,21003000.000,,,,
BusinessAcquisitionsProFormaRevenue,,,,,220283000.000,,,,,,,309985000.000,305263000.000,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,74000.000,,,,,,
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,,,,,-1436000.000,,,,,,,3475000.000,331000.000,,11147000.000,4343000.000,2983000.000
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,,,,3838000.000,,,,,,,37993000.000,64765000.000,,42220000.000,69814000.000,68288000.000
BusinessCombinationStepAcquisitionEquityInterestInAcquireeFairValue1,,,,,,,,,,,107853000.000,,,,,,
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGainOrLoss,,,,,,,,,,,78117000.000,65349000.000,-15000.000,,0.000,0.000,0.000
CashAcquiredFromAcquisition,,,,,,,,,,,8746000.000,,,,7550000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-13808000.000,,,,-1547000.000,,,,84334000.000,,,,-202457000.000,,
CashDivestedFromDeconsolidation,,,,,,,,,,,15634000.000,,,,0.000,,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,,20917000.000,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,69740000.000,-5024000.000,-20332000.000,5665000.000,2058000.000,-30967000.000,-11668000.000,14722000.000,12575000.000,12702000.000,246026000.000,91151000.000,25854000.000,9763000.000,18781000.000,9158000.000,25709000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,-3018000.000,,-4041000.000,-217000.000,-1854000.000,,-3434000.000,16888000.000,-634000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,71406000.000,-4790000.000,-20454000.000,6063000.000,819000.000,-32908000.000,-15583000.000,14183000.000,9597000.000,19116000.000,242907000.000,91225000.000,24077000.000,11254000.000,15392000.000,26121000.000,25147000.000
ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangeDueToNetIncomeAttributableToParentAndEffectsOfChangesNet,,,,,,,,,,,,,,,,,-10228000.000
ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesNet,,,,,,,,,,,,,,,,,-33489000.000
CostOfOtherPropertyOperatingExpense,13467000.000,12672000.000,13609000.000,12763000.000,13988000.000,16482000.000,16730000.000,16325000.000,14771000.000,12792000.000,15678000.000,15572000.000,17998000.000,17810000.000,15613000.000,19842000.000,21688000.000
CostsAndExpenses,197623000.000,169084000.000,185227000.000,177647000.000,186221000.000,227925000.000,202272000.000,215532000.000,209741000.000,183695000.000,194001000.000,235912000.000,261322000.000,280050000.000,289681000.000,316398000.000,312063000.000
CurrentFederalTaxExpenseBenefit,,,,,,,,,,,,,,,444000.000,1918000.000,3207000.000
CurrentIncomeTaxExpenseBenefit,,,351000.000,312000.000,458000.000,107000.000,277000.000,573000.000,1225000.000,-937000.000,,,,,,,
DeferredFederalIncomeTaxExpenseBenefit,,,,,,,,,,,,,,,-225000.000,534000.000,650000.000
DeferredIncomeTaxExpenseBenefit,,,114000.000,38000.000,-1058000.000,689000.000,507000.000,194000.000,-1655000.000,373000.000,,,,,,,
DepreciationAndAmortization,30091000.000,25526000.000,25490000.000,25277000.000,25649000.000,27048000.000,27218000.000,26997000.000,26244000.000,21484000.000,22205000.000,28058000.000,32932000.000,36493000.000,37664000.000,40331000.000,39633000.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,,,,,5245000.000,5006000.000,4369000.000,,533000.000,3298000.000,3114000.000,,3113000.000,2459000.000,2459000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,0.000,0.000,,,,,,155825000.000,604000.000,63000.000,276000.000,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,0.000,0.000,,,,,,833000.000,0.000,0.000,0.000,,,
DisposalGroupIncludingDiscontinuedOperationDepreciationAndAmortization,,,,,,,,,,,1275000.000,0.000,0.000,0.000,,,
DisposalGroupIncludingDiscontinuedOperationInterestExpense,,,,,,,,,,,1326000.000,0.000,0.000,0.000,,,
DisposalGroupIncludingDiscontinuedOperationInterestIncome,,,,,,,,,,,2000.000,0.000,0.000,0.000,,,
