,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,2577000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,495000.000,800000.000,803000.000,709000.000,745000.000,804000.000,468000.000,357000.000
AdditionalPaidInCapitalCommonStock,15233000.000,15518000.000,15621000.000,15673000.000,15735000.000,15670000.000,15663000.000,15680000.000
Assets,307420000.000,291190000.000,292012000.000,304680000.000,312243000.000,311479000.000,314459000.000,320612000.000
AvailableForSaleSecurities,45079000.000,38322000.000,36423000.000,41619000.000,43870000.000,43096000.000,34788000.000,32094000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,42640000.000,41769000.000,34015000.000,31504000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,6647000.000,2907000.000,1534000.000,3773000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,6647000.000,2907000.000,1534000.000,3773000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,80000.000,21000.000,9000.000,41000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,80000.000,21000.000,9000.000,41000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,80000.000,21000.000,9000.000,41000.000
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,1310000.000,1348000.000,782000.000,631000.000
BankOwnedLifeInsurance,,4561000.000,4601000.000,4641000.000,4680000.000,7719000.000,7788000.000,7851000.000
Capital,,,,,34574000.000,34752000.000,35037000.000,35444000.000
CapitalRequiredForCapitalAdequacy,,,,,20098000.000,20665000.000,20766000.000,20669000.000
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,,,0.080,0.080,0.080,0.080
CapitalToRiskWeightedAssets,,,,,0.138,0.135,0.135,0.137
CashAndDueFromBanks,1748000.000,1720000.000,1680000.000,2527000.000,2158000.000,1750000.000,2202000.000,2342000.000
CashCashEquivalentsAndFederalFundsSold,33977000.000,27607000.000,26848000.000,33271000.000,30906000.000,23486000.000,32551000.000,40300000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
CommonStockSharesIssued,1478354.000,1504494.000,1514314.000,1516949.000,1517224.000,1510574.000,1508574.000,1508574.000
CommonStockSharesOutstanding,1478354.000,1504494.000,1514314.000,1516949.000,1517224.000,1510574.000,1508574.000,1508574.000
CommonStockValue,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000
CompensatingBalanceAmount,,,,,,,750000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,1127000.000,
DeferredTaxAssetsNet,,,,,,,1525000.000,
DeferredTaxAssetsOther,,,,,,,53000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,67000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,,,,993000.000,
DeferredTaxLiabilities,,,,,,,398000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,93000.000,
Deposits,263275000.000,246189000.000,246487000.000,258969000.000,265777000.000,264814000.000,268113000.000,274222000.000
DepositsMoneyMarketDeposits,,,,,78324000.000,77867000.000,,89963000.000
DepositsNegotiableOrderOfWithdrawalNOW,,,,,19618000.000,17465000.000,,20292000.000
DepositsSavingsDeposits,,,,,6704000.000,6453000.000,,7270000.000
FairValueAssetsLevel1ToLevel2TransfersAmount,,,,,,,,0.000
FairValueAssetsLevel2ToLevel1TransfersAmount,,,,,,,,0.000
FairValueDisclosureOffbalanceSheetRisksFaceAmountLiability,,,,,,,35180000.000,
FairValueLiabilitiesLevel1ToLevel2TransfersAmount,,,,,,,,0.000
FairValueLiabilitiesLevel2ToLevel1TransfersAmount,,,,,,,,0.000
FederalFundsSold,1270000.000,1359000.000,1105000.000,,,,,25000.000
FederalHomeLoanBankStock,,,,,885000.000,884000.000,884000.000,824000.000
FederalReserveBankStock,,,,,580000.000,580000.000,580000.000,580000.000
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,,,,,2892000.000,2809000.000,3336000.000,2774000.000
FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,,,,,310000.000,348000.000,235000.000,791000.000
FinancingReceivableCollectivelyEvaluatedForImpairment,,,,,205833000.000,206471000.000,215777000.000,218185000.000
FinancingReceivableIndividuallyEvaluatedForImpairment,,,,,15896000.000,20120000.000,13511000.000,12475000.000
FinancingReceivableModificationsPostModificationRecordedInvestment1,,,,,,,1172000.000,
FinancingReceivableModificationsPreModificationRecordedInvestment1,,,,,,,1172000.000,
FinancingReceivableRecordedInvestment30To59DaysPastDue,,,,,1400000.000,1491000.000,813000.000,959000.000
FinancingReceivableRecordedInvestment60To89DaysPastDue,,,,,912000.000,46000.000,198000.000,807000.000
FinancingReceivableRecordedInvestment90DaysPastDueAndStillAccruing,,,,,,250000.000,,
FinancingReceivableRecordedInvestmentCurrent,,,,,217345000.000,222509000.000,227237000.000,227917000.000
FinancingReceivableRecordedInvestmentEqualToGreaterThan90DaysPastDue,,,,,2072000.000,2545000.000,1040000.000,977000.000
FinancingReceivableRecordedInvestmentPastDue,,,,,4384000.000,4082000.000,2051000.000,2743000.000
ForeclosedAssets,,,3491000.000,3391000.000,2539000.000,2263000.000,2048000.000,2048000.000
ImpairedFinancingReceivableRecordedInvestment,,,,,15896000.000,20120000.000,13511000.000,12475000.000
ImpairedFinancingReceivableRelatedAllowance,,,,,310000.000,348000.000,235000.000,791000.000
ImpairedFinancingReceivableUnpaidPrincipalBalance,,,,,16459000.000,21067000.000,14573000.000,12638000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceRecordedInvestment,,,,,13472000.000,16902000.000,11421000.000,7980000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceUnpaidPrincipalBalance,,,,,14035000.000,17549000.000,12483000.000,8118000.000
ImpairedFinancingReceivableWithRelatedAllowanceRecordedInvestment,,,,,2424000.000,3218000.000,2090000.000,4495000.000
ImpairedFinancingReceivableWithRelatedAllowanceUnpaidPrincipalBalance,,,,,2424000.000,3518000.000,2090000.000,4520000.000
